ind,attr,val,expectation
3683,18,AZ_SCIP-CARD-2,0.766
8630,5,NOVATO,0.765
4191,6,AZ,0.765
5219,14,PN-3B,0.765
6485,4,3050 TWIN RIVERS DRIVE,0.765
8650,18,CA_PN-7,0.765
8426,5,HANFORD,0.765
8948,16,96%,0.765
3663,10,Acute Care Hospitals,0.765
8174,10,Acute Care Hospitals,0.765
9329,17,81 patients,0.765
6087,3,ARKANSAS SURGICAL HOSPITAL,0.765
966,9,3343470548,0.765
1709,10,Acute Care Hospitals,0.765
2027,11,Proprietary,0.765
2257,11,Government Federal,0.764
9606,10,Acute Care Hospitals,0.764
6059,2,40142,0.764
8604,4,1805 MEDICAL CENTER DRIVE,0.764
7501,4,1200 EL CAMINO REAL,0.764
2189,17,93 patients,0.764
5366,17,41 patients,0.764
2313,8,MOBILE,0.764
2814,2,21303,0.764
2788,17,18 patients,0.764
966,11,Proprietary,0.764
5359,4,15155 HIGHWAY 43,0.764
1699,3,TRINITY MEDICAL CENTER,0.764
3191,2,30012,0.764
4377,8,MARICOPA,0.764
4065,12,Yes,0.764
6922,9,9517883000,0.764
1922,13,Surgical Infection Prevention,0.764
5761,10,Acute Care Hospitals,0.764
4193,4,5102 WEST CAMPBELL AVENUE,0.764
6905,4,531 W COLLEGE ST,0.764
9440,10,Acute Care Hospitals,0.764
7021,7,95521,0.763
12,4,1300 SOUTH MONTGOMERY AVENUE,0.763
4222,7,85713,0.763
9099,15,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0.763
430,3,COOSA VALLEY MEDICAL CENTER,0.763
8660,16,96%,0.763
69,4,2505 U S HIGHWAY 431 NORTH,0.763
4274,10,Acute Care Hospitals,0.763
7004,16,92%,0.763
4778,5,BISBEE,0.763
2084,3,HILL HOSPITAL OF SUMTER COUNTY,0.763
9510,6,CA,0.763
8871,17,0 patients,0.763
7257,16,67%,0.763
258,8,CLARKE,0.763
4876,12,Yes,0.763
8741,8,LOS ANGELES,0.763
2742,18,AK_AMI-2,0.763
2861,10,Critical Access Hospitals,0.763
5308,7,72117,0.763
7483,5,ORANGE,0.763
4832,9,9284253261,0.763
6642,6,AR,0.763
1759,4,102 WEST CONECUH AVENUE,0.763
7998,9,5105371234,0.763
8650,17,85 patients,0.763
107,12,No,0.762
5789,5,HELENA,0.762
8555,9,5306623961,0.762
4796,10,Critical Access Hospitals,0.762
3878,18,AZ_PN-3B,0.762
4331,6,AZ,0.762
3302,11,Government - Local,0.762
7338,11,Government - Hospital District or Authority,0.762
6184,11,Voluntary non-profit - Church,0.762
5330,4,3333 SPRINGHILL DRIVE,0.762
2410,4,4401 RIVER CHASE DRIVE,0.762
6295,8,HOWARD,0.762
3811,18,AZ_SCIP-INF-3,0.762
1936,4,1330 HIGHWAY 231 SOUTH,0.762
3674,8,MOHAVE,0.762
3573,5,TUCSON,0.762
2567,12,Yes,0.762
12,3,HELEN KELLER MEMORIAL HOSPITAL,0.762
6426,5,BOONEVILLE,0.762
4191,7,85015,0.762
3580,3,UNIVERSITY MEDICAL CENTER,0.762
686,13,Surgical Infection Prevention,0.762
2568,3,RANDOLPH MEDICAL CENTER,0.762
3689,16,98%,0.762
8165,6,CA,0.762
6444,12,No,0.761
8687,17,102 patients,0.761
8660,7,95901,0.761
2189,6,fAL,0.761
5846,11,Proprietary,0.761
4965,12,Yes,0.761
8087,8,SOLANO,0.761
3689,9,9288558185,0.761
6277,11,Voluntary non-profit - Other,0.761
4422,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.761
1673,9,2057838300,0.761
8362,7,91325,0.761
5970,5,BATESVILLE,0.761
6055,17,12 patients,0.761
1049,8,TALLAPOOSA,0.761
4603,11,Government - Hospital District or Authority,0.761
939,10,Acute Care Hospitals,0.761
2448,16,100%,0.761
6697,3,ST JOSEPH HOSPITAL,0.761
9099,12,Yes,0.761
8342,16,93%,0.761
8270,7,90004,0.761
8278,7,90004,0.761
4989,6,AR,0.761
1493,8,CLARKE,0.761
6969,4,2400 EAST FOURTH STREET,0.761
9256,11,Proprietary,0.761
2409,11,Government - State,0.76
7529,12,Yes,0.76
9894,3,GOOD SAMARITAN HOSPITAL,0.76
4768,10,Critical Access Hospitals,0.76
6426,8,LOGAN,0.76
4478,8,MARICOPA,0.76
1092,16,94%,0.76
1821,10,Acute Care Hospitals,0.76
4877,10,Childrens,0.76
5021,5,DANVILLE,0.76
7789,17,139 patients,0.76
4760,17,1 patients,0.76
3663,4,5102 WEST CAMPBELL AVENUE,0.76
6774,12,Yes,0.76
8555,2,50127,0.76
2591,3,PROVIDENCE ALASKA MEDICAL CENTER,0.76
7432,2,50063,0.76
6963,11,Voluntary non-profit - Church,0.76
6212,12,Yes,0.76
9546,13,Surgical Infection Prevention,0.76
2335,11,Government - Hospital District or Authority,0.76
8555,6,CA,0.76
3659,9,9283484000,0.76
9664,3,SHARP CORONADO HOSPITAL AND HLTHCR CTR,0.76
3028,16,100%,0.76
9195,18,CA_SCIP-INF-3,0.76
5521,13,Pneumonia,0.76
4023,7,85308,0.76
7376,6,CA,0.76
3047,11,Proprietary,0.76
6697,10,Acute Care Hospitals,0.76
1107,8,JEFFERSON,0.76
9465,6,CA,0.76
2788,16,100%,0.759
8935,16,100%,0.759
4738,12,Yes,0.759
9253,16,100%,0.759
7483,13,Pneumonia,0.759
6055,11,Proprietary,0.759
3047,8,MARICOPA,0.759
5395,6,AR,0.759
5706,5,HOT SPRINGS,0.759
5894,7,72205,0.759
8307,6,CA,0.759
9583,16,100%,0.759
2624,18,AK_PN-7,0.759
9166,6,CA,0.759
2428,16,99%,0.759
3734,7,86045,0.759
954,11,Voluntary non-profit - Private,0.759
1163,12,Yes,0.759
3522,12,Yes,0.759
8977,18,CA_AMI-3,0.759
4411,17,49 patients,0.759
3355,17,33 patients,0.759
9541,4,3033 W ORANGE AVENUE,0.759
8087,6,CA,0.759
4538,11,Government Federal,0.759
9906,18,CA_AMI-8A,0.759
3657,17,39 patients,0.759
4562,7,86313,0.759
8662,8,YUBA,0.759
2729,4,2801 DEBARR ROAD,0.759
1321,2,10078,0.759
9192,10,Acute Care Hospitals,0.759
3522,13,Pneumonia,0.759
4587,11,Voluntary non-profit - Private,0.759
9267,2,50194,0.759
6145,12,No,0.759
8480,16,89%,0.759
5160,4,2500 HIGHWAY 65 SOUTH,0.759
8265,12,No,0.758
9619,18,CA_SCIP-INF-2,0.758
3117,10,Critical Access Hospitals,0.758
9589,7,92843,0.758
3667,15,Heart Attack Patients Given Aspirin at Discharge,0.758
9979,11,Proprietary,0.758
9621,9,9098659500,0.758
6996,11,Voluntary non-profit - Private,0.758
9894,12,No,0.758
3302,18,AZ_SCIP-VTE-2,0.758
8660,3,RIDEOUT MEMORIAL HOSPITAL,0.758
6002,11,Voluntary non-profit - Private,0.758
4065,8,PIMA,0.758
4593,8,MARICOPA,0.758
8684,2,50136,0.758
3804,3,PHOENIX INDIAN MEDICAL CENTER,0.758
6366,5,OSCEOLA,0.758
6366,16,100%,0.758
6025,7,72120,0.758
7353,3,KAWEAH DELTA MEDICAL CENTER,0.758
4437,16,94%,0.758
2279,12,Yes,0.758
9918,5,FRESNO,0.758
5278,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.758
9465,15,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),0.758
7479,5,ORANGE,0.758
638,3,EAST ALABAMA MEDICAL CENTER AND SNF,0.758
6819,10,Acute Care Hospitals,0.758
7793,10,Acute Care Hospitals,0.758
8718,7,91402,0.758
8829,4,1401 SOUTH GRAND AVENUE,0.758
1615,11,Government - Hospital District or Authority,0.758
9937,4,465 W PUTNAM AVE,0.758
3689,18,AZ_SCIP-VTE-1,0.758
5792,12,Yes,0.758
5946,8,CRAIGHEAD,0.758
6088,3,ARKANSAS SURGICAL HOSPITAL,0.758
7595,15,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0.758
5438,12,Yes,0.758
8698,15,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,0.758
9541,13,Pneumonia,0.758
3387,8,GILA,0.758
3300,3,MARICOPA MEDICAL CENTER,0.758
8202,16,90%,0.758
5248,13,Pneumonia,0.758
5145,4,EAST MAIN AND SOUTH 20TH STREETS,0.758
4258,7,85225,0.758
2401,10,Acute Care Hospitals,0.757
6408,3,DALLAS COUNTY MEDICAL CENTER,0.757
8821,11,Voluntary non-profit - Private,0.757
430,4,315 W HICKORY ST,0.757
6557,2,41326,0.757
9072,17,18 patients,0.757
2905,9,6238485000,0.757
9894,9,6613994461,0.757
8687,11,Voluntary non-profit - Other,0.757
6016,8,PULASKI,0.757
7353,5,VISALIA,0.757
139,17,2 patients,0.757
9376,3,EAST VALLEY HOSPITAL MEDICAL CENTER,0.757
3989,5,PHOENIX,0.757
9247,8,ORANGE,0.757
5291,18,AR_HF-3,0.757
9195,5,LONG BEACH,0.757
4825,10,Critical Access Hospitals,0.757
4784,16,100%,0.757
9547,9,7147741450,0.757
8087,7,94589,0.757
1844,8,JEFFERSON,0.757
8219,12,Yes,0.757
2973,12,Yes,0.757
4100,9,6025321000,0.757
8610,18,CA_AMI-2,0.757
3023,10,Acute Care Hospitals,0.757
6996,3,GROSSMONT HOSPITAL,0.757
3707,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.757
7388,12,Yes,0.757
3112,11,Government - Local,0.757
5196,8,CRAIGHEAD,0.757
9099,17,180 patients,0.757
7257,6,CA,0.757
2428,2,10168,0.757
7165,17,78 patients,0.757
5555,3,MAGNOLIA HOSPITAL,0.757
1182,5,SCOTTSBORO,0.757
9028,4,12401 E WASHINGTON BLVD,0.757
6429,3,BOONEVILLE COMMUNITY HOSPITAL,0.757
8718,3,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,0.757
6761,11,Voluntary non-profit - Other,0.757
831,17,0 patients,0.757
9979,4,13855 E 14TH STREET,0.757
8604,16,81%,0.757
2457,5,MONTGOMERY,0.757
8684,6,CA,0.757
6088,12,Yes,0.757
8014,6,CA,0.757
3734,3,TUBA CITY REGIONAL HEALTH CARE CORPORATION,0.757
7529,2,50071,0.756
7852,10,Acute Care Hospitals,0.756
3146,11,Government - Hospital District or Authority,0.756
8650,3,SAN GABRIEL VALLEY MEDICAL CENTER,0.756
8254,5,LOMPOC,0.756
9440,7,90650,0.756
8307,5,SAN MATEO,0.756
4183,7,85015,0.756
5021,16,0%,0.756
7761,6,CA,0.756
4657,7,54624,0.756
6316,17,4 patients,0.756
3919,9,4803212000,0.756
1558,3,ELMORE COMMUNITY HOSPITAL,0.756
6996,17,200 patients,0.756
9600,16,98%,0.756
3580,16,95%,0.756
7389,2,50058,0.756
6534,6,AR,0.756
4567,2,03033F,0.756
5953,9,8709727000,0.756
5894,4,TWO ST VINCENT CIRCLE,0.756
5933,8,PULASKI,0.756
940,9,3343762250,0.756
2699,10,Acute Care Hospitals,0.756
6403,17,0 patients,0.756
4017,9,6235611000,0.756
1759,6,LA,0.756
7139,11,Government - Local,0.756
6307,3,HOWARD MEMORIAL HOSPITAL,0.756
6746,17,203 patients,0.756
771,12,Yes,0.756
5966,16,79%,0.756
5671,17,113 patients,0.756
1280,5,EUFAULA,0.756
5638,10,Acute Care Hospitals,0.756
233,17,37 patients,0.756
6429,11,Government - Local,0.756
844,12,Yes,0.756
8640,4,438 W LAS TUNAS DRIVE,0.756
9227,3,SOUTH COAST MEDICAL CENTER,0.756
1545,5,WETUMPKA,0.756
2410,17,0 patients,0.756
185,17,133 patients,0.756
6746,15,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0.756
3111,11,Government - Local,0.756
2949,12,Yes,0.756
6745,12,Yes,0.756
8378,4,18300 ROSCOE BLVD,0.756
2729,12,Yes,0.756
8977,17,11 patients,0.756
3057,9,4805156296,0.756
3036,13,Pneumonia,0.756
6407,10,Critical Access Hospitals,0.756
6674,5,HAYWARD,0.756
8241,18,CA_HF-4,0.756
2313,7,36693,0.756
7079,12,Yes,0.756
2413,5,PHENIX CITY,0.756
5912,17,96 patients,0.756
6426,7,72927,0.756
4816,6,AZ,0.756
9028,10,Acute Care Hospitals,0.756
4770,8,NAVAJO,0.756
2409,9,3347323456,0.756
3644,18,AZ_AMI-4,0.756
2542,11,Voluntary non-profit - Other,0.755
8241,16,100%,0.755
668,18,AL_AMI-2,0.755
5395,11,Voluntary non-profit - Other,0.755
7389,4,5555 WEST THUNDERBIRD ROAD,0.755
2189,16,99%,0.755
5671,13,Pneumonia,0.755
8356,11,Voluntary non-profit - Other,0.755
9913,8,FRESNO,0.755
6746,18,CA_SCIP-VTE-2,0.755
8462,8,LOS ANGELES,0.755
2868,4,2801 DEBARR ROAD,0.755
7488,7,92868,0.755
690,2,10033,0.755
2105,4,2010 BROOKWOOD MEDICAL CENTER DRIVE,0.755
4538,4,5301 EAST GRANT ROAD,0.755
4925,5,CLARKSVILLE,0.755
5311,8,PULASKI,0.755
4551,3,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,0.755
5023,6,AR,0.755
5510,17,210 patients,0.755
8914,12,Yes,0.755
5219,7,72764,0.755
3734,6,AZ,0.755
8797,13,Surgical Infection Prevention,0.755
7555,2,50072,0.755
2518,4,649 ST STEPHENS AVENUE HIGHWAY 56,0.755
1422,9,2053874000,0.755
7602,7,94611,0.755
9247,13,Surgical Infection Prevention,0.755
4919,17,89 patients,0.755
7488,12,Yes,0.755
6745,9,6056965270,0.755
3387,17,15 patients,0.755
4567,4,1003 WILLOW CREEK ROAD,0.755
3036,17,106 patients,0.755
6499,4,1015 UNITY ROAD,0.755
5197,17,211 patients,0.755
4951,5,FAYETTEVILLE,0.755
1371,17,108 patients,0.755
4102,3,ARIZONA HEART HOSPITAL,0.755
4640,2,31302,0.755
5392,12,Yes,0.755
1721,11,Voluntary non-profit - Private,0.755
3923,12,Yes,0.755
3573,12,Yes,0.755
8378,11,Voluntary non-profit - Other,0.755
9795,11,Government - Hospital District or Authority,0.755
4960,6,AR,0.755
9267,11,Proprietary,0.755
9350,17,135 patients,0.755
7548,3,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,0.755
6905,6,CA,0.755
4951,17,906 patients,0.755
8171,12,Yes,0.755
2084,10,Acute Care Hospitals,0.755
5966,12,Yes,0.755
4478,11,Proprietary,0.755
3202,15,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0.755
2215,5,EVERGREEN,0.755
6761,4,CASTRO  DUBOCE STS,0.755
9399,13,Surgical Infection Prevention,0.755
7579,13,Heart Failure,0.755
36,4,1108 ROSS CLARK CIRCLE,0.755
9642,7,93401,0.755
257,10,Acute Care Hospitals,0.755
5614,7,72160,0.755
3186,12,Yes,0.755
4697,13,Surgical Infection Prevention,0.755
9583,5,GARDEN GROVE,0.755
25,17,0 patients,0.755
2372,13,Surgical Infection Prevention,0.754
7874,4,1800 N CALIFORNIA ST,0.754
3186,16,97%,0.754
7103,2,50038,0.754
8962,12,Yes,0.754
9192,13,Surgical Infection Prevention,0.754
7793,7,92103,0.754
5970,17,41 patients,0.754
492,3,CHEROKEE MEDICAL CENTER,0.754
5504,12,Yes,0.754
3048,10,Acute Care Hospitals,0.754
7854,10,Acute Care Hospitals,0.754
8491,5,SAN JOSE,0.754
9928,3,SIERRA VIEW DISTRICT HOSPITAL,0.754
6444,16,100%,0.754
7353,17,270 patients,0.754
5127,6,AR,0.754
4100,12,Yes,0.754
9546,5,ANAHEIM,0.754
3983,17,75 patients,0.754
2247,12,Yes,0.754
8184,4,1400 E CHURCH ST,0.754
1624,17,8 patients,0.754
3888,15,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),0.754
8640,5,SAN GABRIEL,0.754
3983,9,6238795574,0.754
6601,7,71653,0.754
5579,11,Voluntary non-profit - Other,0.754
1163,3,HIGHLANDS MEDICAL CENTER,0.754
3747,3,SELLS INDIAN HEALTH SERVICE HOSPITAL,0.754
7863,8,VENTURA,0.754
7552,16,93%,0.754
7051,18,CA_SCIP-INF-1,0.754
4743,13,Surgical Infection Prevention,0.754
3888,6,AZ,0.754
862,12,Yes,0.754
750,7,36420,0.754
5483,7,72901,0.754
5894,2,04010F,0.754
126,9,3334353374,0.754
6277,6,AR,0.754
8610,16,91%,0.754
9547,8,ORANGE,0.754
5846,13,Pneumonia,0.754
6963,13,Pneumonia,0.754
3351,17,226 patients,0.754
4422,9,4803586100,0.754
6936,10,Acute Care Hospitals,0.754
9292,6,CA,0.754
7789,10,Acute Care Hospitals,0.754
1300,3,CLAY COUNTY HOSPITAL,0.754
7434,11,Proprietary,0.754
9656,4,250 PROSPECT PLACE,0.754
6059,12,Yes,0.754
6316,3,BAPTIST HEALTH MED CTR HEBER SPINGS,0.754
2905,18,AZ_PN-5C,0.754
6774,3,QUEEN OF THE VALLEY MEDICAL CENTER,0.754
7702,4,200 WEST ARBOR DRIVE,0.754
5673,6,AR,0.754
4924,15,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0.754
7934,12,Yes,0.754
8014,2,50095,0.754
4919,10,Acute Care Hospitals,0.754
6723,10,Acute Care Hospitals,0.754
8662,3,RIDEOUT MEMORIAL HOSPITAL,0.754
1499,16,98%,0.754
8168,8,LOS ANGELES,0.754
3522,18,AZ_PN-3B,0.754
6036,17,0 patients,0.754
5308,12,Yes,0.754
6681,2,50002,0.754
5395,12,Yes,0.754
6832,7,95642,0.754
2949,3,TUCSON MEDICAL CENTER,0.753
6212,18,AR_SCIP-INF-6,0.753
1601,9,2519282375,0.753
3247,6,AZ,0.753
1017,4,509 WILSON AVENUE,0.753
4877,16,100%,0.753
4340,13,Surgical Infection Prevention,0.753
8718,8,LOS ANGELES,0.753
5308,8,PULASKI,0.753
6514,8,ASHLEY,0.753
3186,8,YAVAPAI,0.753
7761,8,SAN FRANCISCO,0.753
8202,2,50107,0.753
4192,11,Proprietary,0.753
3824,10,Acute Care Hospitals,0.753
8829,12,Yes,0.753
9969,12,Yes,0.753
3711,9,9287298000,0.753
1182,3,HIGHLANDS MEDICAL CENTER,0.753
3036,8,COCHISE,0.753
646,16,67%,0.753
7948,12,Yes,0.753
7365,5,VISALIA,0.753
4478,7,85201,0.753
1017,5,EUTAW,0.753
4331,4,5102 WEST CAMPBELL AVENUE,0.753
7644,6,CA,0.753
1456,7,36608,0.753
417,10,Acute Care Hospitals,0.753
5455,17,34 patients,0.753
8555,12,Yes,0.753
7751,10,Acute Care Hospitals,0.753
4023,10,Acute Care Hospitals,0.753
5291,16,89%,0.753
5849,16,97%,0.753
8650,7,91778,0.753
4192,17,140 patients,0.753
5046,8,WHITE,0.753
2609,10,Acute Care Hospitals,0.753
1422,17,6 patients,0.753
3726,12,Yes,0.753
2594,12,No,0.753
1499,4,809 UNIVERSITY BOULEVARD EAST,0.753
7852,5,OXNARD,0.753
9216,13,Pneumonia,0.753
1927,17,0 patients,0.753
61,16,81%,0.753
3111,16,100%,0.753
2418,17,25 patients,0.753
6835,12,Yes,0.753
1276,12,No,0.753
2568,5,ROANOKE,0.753
3040,16,100%,0.753
9887,11,Proprietary,0.753
4904,3,JOHNSON REGIONAL MEDICAL CENTER,0.753
6761,8,SAN FRANCISCO,0.753
1371,5,FOLEY,0.753
2784,12,No,0.753
5913,4,TWO ST VINCENT CIRCLE,0.753
9547,12,Yes,0.753
8165,8,LOS ANGELES,0.753
4324,7,86426,0.753
1971,3,JACKSON MEDICAL CENTER,0.753
2814,3,SITKA COMMUNITY HOSPITAL,0.753
3036,9,2504584641,0.753
2815,12,Yes,0.753
861,10,Acute Care Hospitals,0.753
9465,8,SAN DIEGO,0.753
9887,5,BAKERSFIELD,0.753
1725,9,2053678111,0.753
176,10,Acute Care Hospitals,0.753
5065,5,MENA,0.753
5196,16,95%,0.753
3917,7,85206,0.753
8555,14,SCIP-INF-4,0.753
8660,12,Yes,0.753
6333,18,AR_SCIP-INF-1,0.753
4951,15,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),0.753
7171,10,Acute Care Hospitals,0.753
7175,11,Voluntary non-profit - Church,0.753
7615,8,SAN BERNARDINO,0.753
5851,14,PN-7,0.753
2027,4,101 SIVLEY RD,0.753
5278,10,Acute Care Hospitals,0.753
4960,5,LITTLE ROCK,0.753
1709,3,TRINITY MEDICAL CENTER,0.753
2204,8,CONECUH,0.753
5046,12,Yes,0.753
4562,11,Government Federal,0.753
8829,17,49 patients,0.753
7838,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.753
6306,7,71852,0.753
6316,2,10001,0.753
3232,3,JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL,0.753
9642,12,Yes,0.753
5197,8,CRAIGHEAD,0.753
6589,2,41327,0.752
3856,5,CHINLE,0.752
6025,8,PULASKI,0.752
4768,7,86047,0.752
3451,11,Proprietary,0.752
4129,11,Government - Local,0.752
3734,16,52%,0.752
1570,4,1301 BELLEVILLE AVENUE,0.752
5414,17,36 patients,0.752
4904,17,27 patients,0.752
8241,5,LOMPOC,0.752
8621,16,96%,0.752
3236,4,5102 WEST CAMPBELL AVENUE,0.752
2537,18,AL_HF-1,0.752
3647,3,MT GRAHAM REGIONAL MEDICAL CENTER,0.752
3400,3,PAYSON REGIONAL MEDICAL CENTER,0.752
2860,3,KETCHIKAN GENERAL HOSPITAL,0.752
7171,13,Pneumonia,0.752
8110,11,Voluntary non-profit - Private,0.752
2252,3,BIRMINGHAM VA MEDICAL CENTER,0.752
2008,8,SAINT CLAIR,0.752
1152,12,No,0.752
8856,7,95945,0.752
6145,15,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0.752
3525,12,Yes,0.752
9626,3,FRENCH HOSPITAL MEDICAL CENTER,0.752
317,17,29 patients,0.752
1207,17,16 patients,0.752
3670,7,86403,0.752
8797,7,92335,0.752
9292,4,2000 MOWRY AVE,0.752
3850,16,50%,0.752
399,7,36067,0.752
9913,10,Acute Care - VA Medical Center,0.752
7857,7,93030,0.752
2413,11,Government - State,0.752
7122,12,Yes,0.752
6681,8,ALAMEDA,0.752
9541,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.752
8462,6,CA,0.752
2008,4,2805 DR JOHN HAYNES DRIVE,0.752
9465,7,91911,0.752
4100,11,Proprietary,0.752
940,16,67%,0.752
8267,18,CA_PN-2,0.752
6770,16,78%,0.752
2568,12,Yes,0.752
1271,11,Voluntary non-profit - Other,0.752
8698,4,400 N MCDOWELL BLVD,0.752
6514,3,ASHLEY COUNTY MEDICAL CENTER,0.752
9195,13,Surgical Infection Prevention,0.752
8559,5,OCEANSIDE,0.752
2372,18,AL_SCIP-INF-6,0.752
5696,3,NATIONAL PARK MEDICAL CENTER,0.752
6909,4,531 W COLLEGE ST,0.752
7863,12,No,0.752
1152,4,202 HOSPITAL STREET,0.752
9541,17,177 patients,0.752
4672,18,AZ_SCIP-INF-4,0.752
40,10,Acute Care Hospitals,0.752
7040,16,67%,0.752
3300,16,99%,0.752
2742,17,21 patients,0.752
7948,16,100%,0.752
1118,3,BIBB MEDICAL CENTER,0.752
5218,4,609 WEST MAPLE AVENUE,0.752
6697,4,2700 DOLBEER ST,0.752
4192,5,PHOENIX,0.752
9019,10,Acute Care Hospitals,0.752
7852,12,No,0.752
771,2,10038,0.752
2411,12,Yes,0.752
2877,3,SOUTH PENINSULA HOSPITAL,0.752
9185,7,90813,0.752
1936,17,37 patients,0.752
8559,8,SAN DIEGO,0.752
2591,17,355 patients,0.752
8829,8,LOS ANGELES,0.752
9682,10,Acute Care Hospitals,0.752
9115,7,95382,0.752
8362,4,18300 ROSCOE BLVD,0.752
750,16,91%,0.752
8784,5,FONTANA,0.752
3919,12,Yes,0.752
9579,17,53 patients,0.752
9399,16,0%,0.752
4796,7,85603,0.752
8267,12,No,0.752
5814,4,700 WEST GROVE STREET,0.752
4017,13,Heart Attack,0.752
2278,4,29 L V STABLER DRIVE,0.752
9920,9,5592285338,0.752
2279,10,Acute Care Hospitals,0.752
977,3,MEDICAL CENTER ENTERPRISE,0.752
5706,16,93%,0.752
9979,16,100%,0.752
2167,5,NORTHPORT,0.752
9893,13,Surgical Infection Prevention,0.751
5414,7,72455,0.751
5467,16,100%,0.751
2985,11,Voluntary non-profit - Other,0.751
6374,5,OSCEOLA,0.751
4838,7,85501,0.751
7751,5,SAN FRANCISCO,0.751
9378,10,Acute Care Hospitals,0.751
9510,5,PARADISE,0.751
1126,12,Yes,0.751
8784,7,92335,0.751
6876,9,9164534545,0.751
5521,16,100%,0.751
8070,6,CA,0.751
4751,10,Critical Access Hospitals,0.751
1300,8,CLAY,0.751
6909,3,PACIFIC ALLIANCE MEDICAL CENTER,0.751
2542,10,Critical Access Hospitals,0.751
9795,17,430 patients,0.751
2330,4,201 WEST AVALON AVENUE,0.751
7365,11,Government - Hospital District or Authority,0.751
5291,12,Yes,0.751
6996,9,6194650711,0.751
735,10,Acute Care Hospitals,0.751
8597,4,1805 MEDICAL CENTER DRIVE,0.751
6723,6,CA,0.751
844,4,1010 LAY DAM ROAD,0.751
6408,15,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,0.751
5154,9,8702610000,0.751
3647,8,GRAHAM,0.751
5727,8,JACKSON,0.751
8191,4,1400 E CHURCH ST,0.751
3247,4,5102 WEST CAMPBELL AVENUE,0.751
8214,16,100%,0.751
4908,8,JOHNSON,0.751
1318,16,93%,0.751
1885,3,MONROE COUNTY HOSPITAL,0.751
