ind,attr,val,expectation
8948,5,ENCINO,0.763
1025,5,EUTAW,0.763
7496,17,93 patients,0.763
6113,11,Proprietary,0.763
7488,16,96%,0.763
3644,11,Government - Hospital District or Authority,0.763
6306,17,37 patients,0.763
7548,8,CONTRA COSTA,0.763
9632,4,1911 JOHNSON AVE,0.763
6371,9,8705637000,0.763
9682,10,Acute Care Hospitals,0.763
6476,17,24 patients,0.763
3573,17,51 patients,0.763
8432,11,Voluntary non-profit - Other,0.763
8597,10,Acute Care Hospitals,0.763
7122,9,5303327300,0.762
9103,11,Voluntary non-profit - Church,0.762
6444,10,Critical Access Hospitals,0.762
7021,4,200 WEST ARBOR DRIVE,0.762
3303,16,99%,0.762
8662,5,MARYSVILLE,0.762
1974,16,100%,0.762
4659,17,1 patients,0.762
8665,10,Acute Care Hospitals,0.762
1280,10,Acute Care Hospitals,0.762
6059,18,AR_SCIP-INF-2,0.762
8797,4,200 WEST ARBOR DRIVE,0.762
4738,12,Yes,0.762
7079,17,148 patients,0.762
8797,17,400 patients,0.762
4437,12,Yes,0.762
3839,11,Proprietary,0.762
3471,16,93%,0.762
9256,5,WATSONVILLE,0.762
9132,4,1425 S MAIN ST,0.762
9969,11,Government - State,0.762
530,8,MONTGOMERY,0.761
6969,17,57 patients,0.761
176,4,8000 ALABAMA HIGHWAY 69,0.761
4340,6,AZ,0.761
6307,17,2 patients,0.761
9019,7,92835,0.761
5981,10,Acute Care Hospitals,0.761
4975,5,LITTLE ROCK,0.761
9292,12,Yes,0.761
7458,3,OAK VALLEY DISTRICT HOSPITAL,0.761
4422,6,AZ,0.761
8499,12,Yes,0.761
4562,10,Acute Care - VA Medical Center,0.761
3667,17,77 patients,0.761
735,11,Government - Hospital District or Authority,0.761
8555,7,95695,0.761
3057,17,31 patients,0.761
8892,6,CA,0.761
327,10,Acute Care Hospitals,0.761
4869,4,5102 WEST CAMPBELL AVENUE,0.761
9502,12,Yes,0.761
4135,9,4808545050,0.761
7595,8,SOLANO,0.761
9965,12,Yes,0.761
3232,11,Voluntary non-profit - Private,0.761
5330,5,NORTH LITTLE ROCK,0.761
2104,7,35209,0.761
5375,9,4799682841,0.761
6996,16,100%,0.761
8686,12,Yes,0.761
5583,8,MISSISSIPPI,0.76
2765,12,Yes,0.76
7230,5,EL CENTRO,0.76
5406,5,WEST MEMPHIS,0.76
8731,16,100%,0.76
2641,4,2801 DEBARR ROAD,0.76
9563,9,4152068000,0.76
966,18,AL_HF-4,0.76
5946,8,CRAIGHEAD,0.76
9465,9,6195025800,0.76
8640,15,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0.76
6249,6,AR,0.76
8955,11,Government - Local,0.76
2075,10,Acute Care Hospitals,0.76
2401,11,Government - Hospital District or Authority,0.76
8650,6,CA,0.76
1092,8,JEFFERSON,0.76
7139,11,Government - Local,0.76
3348,10,Acute Care Hospitals,0.76
3398,13,Surgical Infection Prevention,0.76
4675,11,Voluntary non-profit - Private,0.76
3471,11,Proprietary,0.76
5395,4,2215 WILDWOOD AVENUE,0.76
9198,10,Acute Care Hospitals,0.76
2847,17,0 patients,0.76
4919,8,JOHNSON,0.76
8432,17,212 patients,0.76
6796,3,QUEEN OF THE VALLEY MEDICAL CENTER,0.76
1042,13,Pneumonia,0.76
7388,11,Voluntary non-profit - Private,0.76
9115,8,STANISLAUS,0.76
4925,3,JOHNSON REGIONAL MEDICAL CENTER,0.76
7004,6,CA,0.76
7789,3,SCRIPPS MERCY HOSPITAL,0.76
3202,3,YAVAPAI REGIONAL MEDICAL CENTER,0.76
9247,6,CA,0.76
9916,3,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFOR,0.759
2167,5,NORTHPORT,0.759
9072,7,92804,0.759
9154,4,200 WEST ARBOR DRIVE,0.759
489,11,Government - Hospital District or Authority,0.759
126,12,Yes,0.759
5614,11,Voluntary non-profit - Other,0.759
5053,15,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0.759
3923,4,6644 EAST BAYWOOD AVENUE,0.759
5154,10,Acute Care Hospitals,0.759
9198,12,Yes,0.759
6876,12,Yes,0.759
9632,8,SAN LUIS OBISPO,0.759
5687,8,GARLAND,0.759
1974,10,Acute Care Hospitals,0.759
2568,8,RANDOLPH,0.759
40,17,385 patients,0.759
4951,6,AR,0.759
1759,10,Acute Care Hospitals,0.759
9642,5,SAN LUIS OBISPO,0.759
7338,5,LANCASTER,0.759
7579,9,7076511000,0.759
1934,2,10126,0.759
6408,12,Yes,0.759
3944,5,GLENDALE,0.759
8128,16,99%,0.759
8118,7,92503,0.759
9440,6,CA,0.759
8662,7,95901,0.759
1092,17,419 patients,0.759
6770,17,40 patients,0.759
940,10,Acute Care Hospitals,0.759
3400,3,PAYSON REGIONAL MEDICAL CENTER,0.759
4683,3,PAGE HOSPITAL,0.759
4825,5,NOGALES,0.759
8110,8,RIVERSIDE,0.759
3689,17,232 patients,0.759
2677,12,Yes,0.759
5248,4,1910 MALVERN AVENUE,0.759
4035,10,Acute Care Hospitals,0.759
3089,10,Acute Care Hospitals,0.759
8477,11,Voluntary non-profit - Other,0.759
5761,4,#1 MEDICAL PARK DRIVE,0.759
2398,3,UAB HIGHLANDS,0.759
6145,17,0 patients,0.759
9920,7,93703,0.758
3351,17,226 patients,0.758
926,3,RIVERVIEW REGIONAL MEDICAL CENTER,0.758
2458,4,215 PERRY HILL ROAD,0.758
5419,8,RANDOLPH,0.758
2084,5,YORK,0.758
9166,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.758
3238,11,Voluntary non-profit - Private,0.758
4538,16,99%,0.758
8662,11,Voluntary non-profit - Other,0.758
6366,8,MISSISSIPPI,0.758
9195,6,CA,0.758
185,3,MARSHALL MEDICAL CENTER NORTH,0.758
5414,3,FIVE RIVERS MEDICAL CENTER,0.758
2394,16,91%,0.758
2980,16,96%,0.758
1493,4,295 JACKSON HWY S,0.758
2580,18,AL_CAC-1,0.758
4331,10,Acute Care Hospitals,0.758
4133,17,8 patients,0.758
4265,13,Surgical Infection Prevention,0.758
8860,11,Voluntary non-profit - Other,0.758
7389,18,CA_SCIP-INF-1,0.758
5218,18,AR_PN-2,0.758
4603,4,450 SOUTH OCOTILLO STREET,0.758
5308,3,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,0.758
8735,16,100%,0.758
3850,2,30084,0.758
8496,17,169 patients,0.758
9656,10,Acute Care Hospitals,0.758
4562,17,58 patients,0.758
3657,16,82%,0.758
6355,11,Voluntary non-profit - Private,0.758
367,10,Acute Care Hospitals,0.758
1227,11,Voluntary non-profit - Private,0.758
6249,5,WALNUT RIDGE,0.758
6025,17,19 patients,0.758
9610,4,200 WEST ARBOR DRIVE,0.758
583,16,75%,0.758
8480,5,GLENDALE,0.758
4258,2,30112,0.758
1107,13,Surgical Infection Prevention,0.758
3878,16,93%,0.757
8274,10,Acute Care Hospitals,0.757
4100,6,AZ,0.757
3657,6,AZ,0.757
2502,15,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),0.757
6221,10,Critical Access Hospitals,0.757
6019,10,Acute Care Hospitals,0.757
3471,6,AZ,0.757
9356,12,Yes,0.757
3580,10,Acute Care Hospitals,0.757
2086,10,Acute Care Hospitals,0.757
8215,4,4001 J ST,0.757
176,10,Acute Care Hospitals,0.757
2348,11,Government - Hospital District or Authority,0.757
8087,11,Voluntary non-profit - Other,0.757
8860,12,Yes,0.757
9619,2,50231,0.757
5218,8,WASHINGTON,0.757
317,3,STRINGFELLOW MEMORIAL HOSPITAL,0.757
9750,7,95065,0.757
5510,18,AR_AMI-1,0.757
4222,7,85713,0.757
8287,11,Government - State,0.757
5266,6,AR,0.757
5789,11,Proprietary,0.757
974,12,Yes,0.757
2726,3,CENTRAL PENINSULA GENERAL HOSPITAL,0.757
6229,15,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,0.757
1922,17,12 patients,0.757
5851,8,HEMPSTEAD,0.757
5658,10,Acute Care Hospitals,0.757
7365,10,Acute Care Hospitals,0.757
2247,3,BAPTIST MEDICAL CENTER EAST,0.757
6835,3,SUTTER AMADOR HOSPITAL,0.757
2260,8,JEFFERSON,0.757
5414,5,POCAHONTAS,0.757
6378,3,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,0.757
8555,8,YOLO,0.757
3300,10,Acute Care Hospitals,0.757
7858,8,VENTURA,0.757
6796,8,NAPA,0.757
8665,8,YUBA,0.757
8555,17,0 patients,0.757
2725,12,Yes,0.757
3707,6,AZ,0.757
7335,17,316 patients,0.757
5946,7,72401,0.757
9928,17,9 patients,0.757
5559,16,43%,0.757
2027,3,CRESTWOOD MEDICAL CENTER,0.757
4838,11,Proprietary,0.757
12,16,100%,0.757
2409,9,3347323456,0.757
6654,4,2215 WILDWOOD AVENUE,0.757
9386,17,68 patients,0.757
691,16,77%,0.757
8513,5,VAN NUYS,0.757
51,11,Government - Hospital District or Authority,0.757
9937,18,CA_PN-3B,0.756
941,17,8 patients,0.756
7857,3,ST JOHN-S REGIONAL MEDICAL CENTER,0.756
2177,3,JACKSONVILLE MEDICAL CENTER,0.756
6905,6,CA,0.756
8741,3,KAISER FOUNDATION HOSPITAL - LOS ANGELES,0.756
2784,11,Voluntary non-profit - Other,0.756
8856,7,95945,0.756
6477,4,3050 TWIN RIVERS DRIVE,0.756
5933,7,72205,0.756
492,10,Acute Care Hospitals,0.756
4751,9,9282894691,0.756
9461,12,Yes,0.756
2392,4,810 ST VINCENTS DRIVE,0.756
3670,12,No,0.756
8871,6,CA,0.756
9578,12,Yes,0.756
3515,18,AZ_AMI-7A,0.756
3670,16,99%,0.756
6487,5,ARKADELPHIA,0.756
3901,12,Yes,0.756
2064,8,JEFFERSON,0.756
9356,6,CA,0.756
5185,5,JONESBORO,0.756
5268,5,MOUNTAIN HOME,0.756
6549,11,Voluntary non-profit - Private,0.756
9979,7,94578,0.756
8070,7,92123,0.756
9626,16,100%,0.756
954,3,GEORGIANA HOSPITAL,0.756
6307,18,AR_SCIP-CARD-2,0.756
5638,11,Voluntary non-profit - Other,0.756
5673,12,Yes,0.756
8713,7,91402,0.756
2591,17,355 patients,0.756
3139,12,Yes,0.756
271,11,Voluntary non-profit - Church,0.756
4292,11,Proprietary,0.756
5268,13,Pneumonia,0.756
6476,11,Voluntary non-profit - Other,0.756
3160,18,AZ_HF-1,0.756
8271,11,Proprietary,0.756
2779,2,20027,0.756
2567,8,RANDOLPH,0.756
9606,9,9098659500,0.756
6316,5,HEBER SPRINGS,0.756
6514,15,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0.756
5940,8,CRAIGHEAD,0.756
2942,3,TUCSON MEDICAL CENTER,0.756
7352,9,5596224000,0.756
7389,4,5555 WEST THUNDERBIRD ROAD,0.756
1887,16,95%,0.756
3202,15,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0.756
9154,9,8313856000,0.756
4205,9,6238821500,0.756
1759,12,No,0.756
3247,12,Yes,0.756
5521,12,Yes,0.756
5219,11,Proprietary,0.756
3888,18,AZ_SCIP-INF-6,0.756
5219,5,SPRINGDALE,0.755
3824,17,100 patients,0.755
327,3,STRINGFELLOW MEMORIAL HOSPITAL,0.755
1207,4,1200 W MAPLE AVENUE,0.755
7789,8,SAN DIEGO,0.755
7488,3,ST JOSEPH HOSPITAL,0.755
3573,4,5301 EAST GRANT ROAD,0.755
4411,5,MESA,0.755
6025,6,AR,0.755
4951,18,AR_SCIP-INF-6,0.755
5414,17,36 patients,0.755
661,13,Surgical Infection Prevention,0.755
3667,18,AZ_AMI-2,0.755
3014,2,30010,0.755
8962,9,8056526705,0.755
8650,3,SAN GABRIEL VALLEY MEDICAL CENTER,0.755
4368,4,5102 WEST CAMPBELL AVENUE,0.755
6408,2,41317,0.755
7900,17,9 patients,0.755
9190,8,LOS ANGELES,0.755
3936,17,645 patients,0.755
9253,17,3 patients,0.755
2784,2,20027,0.755
5145,18,AR_PN-7,0.755
4925,10,Acute Care Hospitals,0.755
4738,7,86505,0.755
5046,7,72143,0.755
9448,3,COAST PLAZA HOSPITAL,0.755
9461,11,Voluntary non-profit - Other,0.755
4102,17,18 patients,0.755
530,2,10023,0.755
2985,4,5102 WEST CAMPBELL AVENUE,0.755
8215,17,103 patients,0.755
7257,5,OJAI,0.755
3112,12,Yes,0.755
7857,4,1600 N ROSE AVE,0.755
2860,17,47 patients,0.755
4672,4,2174 WEST OAK AVENUE,0.755
5555,15,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0.755
2189,10,Acute Care Hospitals,0.755
6392,7,72370,0.755
8893,9,4157754321,0.755
7470,12,Yes,0.755
4478,13,Heart Attack,0.755
1280,4,820 W WASHINGTON ST,0.755
7602,11,Voluntary non-profit - Other,0.755
2330,12,Yes,0.755
2947,8,PIMA,0.755
9050,12,Yes,0.755
4324,7,86426,0.755
3300,11,Government - Local,0.755
4331,3,VALLEY VIEW MEDICAL CENTER,0.755
3466,13,Pneumonia,0.755
2815,10,Critical Access Hospitals,0.755
3711,9,9287298000,0.755
4951,17,906 patients,0.755
9563,18,CA_PN-4,0.755
5291,3,CONWAY REGIONAL MEDICAL CENTER,0.755
4274,11,Proprietary,0.755
8287,9,3103194000,0.755
8738,17,25 patients,0.755
8393,6,CA,0.755
492,5,CENTRE,0.755
9968,3,RONALD REAGAN UCLA MEDICAL CENTER,0.755
3057,9,4805156296,0.755
2279,2,10150,0.755
3236,4,5102 WEST CAMPBELL AVENUE,0.754
2477,8,MONTGOMERY,0.754
3854,9,9286747040,0.754
4640,10,Critical Access Hospitals,0.754
3186,17,179 patients,0.754
1271,3,MEDICAL CENTER BARBOUR,0.754
4422,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.754
4567,3,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,0.754
1227,2,10065,0.754
2594,8,ANCHORAGE,0.754
4229,7,85713,0.754
7793,14,SCIP-INF-4,0.754
5277,7,72653,0.754
8490,3,REGIONAL MEDICAL CENTER OF SAN JOSE,0.754
3387,15,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),0.754
8987,10,Acute Care Hospitals,0.754
7761,12,Yes,0.754
2815,2,21303,0.754
1025,8,GREENE,0.754
3254,12,Yes,0.754
781,10,Acute Care Hospitals,0.754
3525,7,85351,0.754
4558,9,9284454860,0.754
9072,18,CA_SCIP-INF-6,0.754
489,13,Surgical Infection Prevention,0.754
3351,16,92%,0.754
5154,17,6 patients,0.754
3647,12,No,0.754
6371,17,0 patients,0.754
400,8,AUTAUGA,0.754
1956,2,10128,0.754
7376,11,Voluntary non-profit - Private,0.754
7579,16,100%,0.754
5335,10,Acute Care Hospitals,0.754
6555,10,Critical Access Hospitals,0.754
2278,12,Yes,0.754
1743,17,6 patients,0.754
3139,16,97%,0.754
9154,6,CA,0.754
9629,12,Yes,0.754
2458,8,MONTGOMERY,0.754
5748,4,315 E 13TH ST,0.754
5789,4,2215 WILDWOOD AVENUE,0.754
4924,5,CLARKSVILLE,0.754
6610,7,71653,0.754
133,3,CRENSHAW COMMUNITY HOSPITAL,0.754
6055,12,Yes,0.754
1570,3,D W MCMILLAN MEMORIAL HOSPITAL,0.754
4139,8,MARICOPA,0.754
1107,12,Yes,0.754
3036,9,2504584641,0.754
7838,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.754
8477,10,Acute Care Hospitals,0.754
8597,17,41 patients,0.754
5913,4,TWO ST VINCENT CIRCLE,0.754
6796,15,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0.754
3933,5,MESA,0.754
974,5,ENTERPRISE,0.754
5277,3,BAXTER REGIONAL MEDICAL CENTER,0.754
9955,6,CA,0.754
1732,3,PICKENS COUNTY MEDICAL CENTER,0.754
1049,4,201 MARIARDEN ROAD,0.754
7496,10,Acute Care Hospitals,0.753
6444,3,DE QUEEN MEDICAL CENTER; INC,0.753
8797,5,FONTANA,0.753
4292,6,AZ,0.753
9522,6,CA,0.753
5313,11,Voluntary non-profit - Other,0.753
1235,12,Yes,0.753
5947,16,79%,0.753
8559,10,Acute Care Hospitals,0.753
5579,3,GREAT RIVER MEDICAL CENTER,0.753
5970,5,BATESVILLE,0.753
8788,5,FONTANA,0.753
5154,3,FORREST CITY MEDICAL CENTER,0.753
5846,10,Acute Care Hospitals,0.753
2189,8,CALHOUN,0.753
691,13,Surgical Infection Prevention,0.753
5213,9,4797515711,0.753
8219,9,9167338999,0.753
3780,12,Yes,0.753
8738,11,Voluntary non-profit - Other,0.753
1493,16,88%,0.753
9036,5,WHITTIER,0.753
2086,3,HILL HOSPITAL OF SUMTER COUNTY,0.753
3599,8,MARICOPA,0.753
9292,3,WASHINGTON HOSPITAL,0.753
7751,4,2333 BUCHANAN STREET,0.753
2827,8,WRANGELL PETERSBURG,0.753
7854,11,Voluntary non-profit - Church,0.753
6088,12,Yes,0.753
3644,5,SAFFORD,0.753
1699,8,JEFFERSON,0.753
8342,13,Pneumonia,0.753
8955,17,0 patients,0.753
1025,12,No,0.753
4768,6,AZ,0.753
7175,16,100%,0.753
1732,5,CARROLLTON,0.753
668,12,Yes,0.753
5308,17,272 patients,0.753
4838,7,85501,0.753
489,18,AL_SCIP-INF-6,0.753
7998,7,94546,0.753
7165,10,Acute Care Hospitals,0.753
3644,10,Acute Care Hospitals,0.753
5712,8,JACKSON,0.753
8955,5,VENTURA,0.753
2732,10,Acute Care Hospitals,0.753
2502,7,35404,0.753
9969,6,CA,0.753
3670,7,86403,0.753
3348,16,84%,0.753
2418,3,SUMMIT HOSPITAL,0.753
2563,3,RANDOLPH MEDICAL CENTER,0.753
1271,8,BARBOUR,0.753
2502,10,Acute Care - VA Medical Center,0.753
4198,5,GOODYEAR,0.753
3466,12,Yes,0.753
419,17,4 patients,0.753
4222,8,PIMA,0.753
4135,17,1 patients,0.753
3824,5,PHOENIX,0.753
8735,3,KAISER FOUNDATION HOSPITAL - LOS ANGELES,0.753
4017,15,Heart Attack Patients Given Aspirin at Discharge,0.753
9887,13,Pneumonia,0.753
2075,8,SUMTER,0.753
3494,9,9287572101,0.753
3775,5,SAN CARLOS,0.753
5053,16,80%,0.753
25,4,1108 ROSS CLARK CIRCLE,0.753
8118,3,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,0.753
2502,4,3701 LOOP ROAD,0.753
8393,13,Pneumonia,0.753
303,12,Yes,0.753
5722,17,88 patients,0.753
4129,8,MARICOPA,0.753
6036,2,40137,0.753
6476,16,88%,0.753
6538,13,Surgical Infection Prevention,0.753
3913,5,SCOTTSDALE,0.753
5604,9,8705417100,0.753
7103,3,SANTA CLARA VALLEY MEDICAL CENTER,0.753
5015,9,4794952241,0.753
6845,6,CA,0.753
7672,11,Proprietary,0.753
7838,5,SAN PABLO,0.752
2980,12,Yes,0.752
8462,7,91209,0.752
7104,14,SCIP-INF-4,0.752
4989,11,Voluntary non-profit - Church,0.752
5770,17,22 patients,0.752
3989,4,5102 WEST CAMPBELL AVENUE,0.752
7021,13,Pneumonia,0.752
3186,8,YAVAPAI,0.752
4292,8,PIMA,0.752
4222,3,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,0.752
5727,12,Yes,0.752
686,3,UNIVERSITY OF ALABAMA HOSPITAL,0.752
5613,16,100%,0.752
7109,4,1531 ESPLANADE,0.752
7052,11,Voluntary non-profit - Private,0.752
8597,16,95%,0.752
2527,4,649 ST STEPHENS AVENUE HIGHWAY 56,0.752
2215,4,101 CRESTVIEW AVENUE,0.752
7267,8,SAN FRANCISCO,0.752
9193,6,CA,0.752
8963,3,VENTURA COUNTY MEDICAL CENTER,0.752
947,17,31 patients,0.752
7838,13,Pneumonia,0.752
1787,8,MARENGO,0.752
4778,8,COCHISE,0.752
9968,10,Acute Care Hospitals,0.752
4587,3,WICKENBURG COMMUNITY HOSPITAL,0.752
3854,13,Pneumonia,0.752
4478,8,MARICOPA,0.752
4738,17,26 patients,0.752
398,9,3343614276,0.752
6723,4,1501 TROUSDALE DRIVE,0.752
8854,11,Voluntary non-profit - Other,0.752
9022,16,100%,0.752
5145,4,EAST MAIN AND SOUTH 20TH STREETS,0.752
3689,12,No,0.752
3444,10,Acute Care Hospitals,0.752
8274,8,LOS ANGELES,0.752
7948,3,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK,0.752
7789,10,Acute Care Hospitals,0.752
3667,13,Heart Attack,0.752
7052,17,303 patients,0.752
8174,17,178 patients,0.752
2726,8,KENAI PENINSULA,0.752
7998,3,LAUREL GROVE HOSPITAL,0.752
779,4,101 SIVLEY RD,0.752
1936,5,TROY,0.752
4706,18,AZ_AMI-7A,0.752
1974,11,Proprietary,0.752
8784,7,92335,0.752
7644,17,0 patients,0.752
5638,3,NORTH METRO MEDICAL CENTER,0.752
8741,13,Pneumonia,0.752
4796,3,COPPER QUEEN COMMUNITY HOSPITAL,0.752
3389,11,Voluntary non-profit - Other,0.752
2084,11,Voluntary non-profit - Other,0.752
1738,7,35447,0.752
6774,6,CA,0.752
8426,13,Surgical Infection Prevention,0.752
8731,11,Voluntary non-profit - Other,0.752
5658,2,40074,0.752
6905,8,LOS ANGELES,0.752
9578,8,ORANGE,0.752
2252,12,No,0.752
6204,3,CROSSRIDGE COMMUNITY HOSPITAL,0.752
1723,11,Voluntary non-profit - Private,0.752
4411,4,6644 EAST BAYWOOD AVENUE,0.752
1300,9,2563542131,0.752
9913,4,2823 FRESNO STREET,0.752
6762,10,Acute Care Hospitals,0.752
8977,11,Government - Local,0.752
9502,7,95969,0.752
8914,4,751 SOUTH BASCOM AVENUE,0.752
2624,11,Voluntary non-profit - Private,0.752
8432,6,CA,0.752
1732,12,Yes,0.752
5558,4,101 HOSPITAL DRIVE,0.752
9498,18,CA_SCIP-VTE-1,0.752
6921,3,PACIFIC ALLIANCE MEDICAL CENTER,0.752
139,12,Yes,0.752
2189,15,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,0.752
3804,13,Pneumonia,0.752
3772,4,5102 WEST CAMPBELL AVENUE,0.752
3936,10,Acute Care Hospitals,0.752
3804,2,30078,0.752
9589,12,Yes,0.752
2815,3,SITKA COMMUNITY HOSPITAL,0.752
2522,10,Critical Access Hospitals,0.752
8963,16,100%,0.752
7376,6,CA,0.752
8118,16,85%,0.752
977,4,400 N EDWARDS STREET,0.752
8477,7,91209,0.752
3303,12,Yes,0.751
1472,6,AvL,0.751
9574,6,CA,0.751
8070,3,SHARP MEMORIAL HOSPITAL,0.751
7353,7,93291,0.751
9563,4,3555 CESAR CHAVEZ STREET,0.751
2817,4,2801 DEBARR ROAD,0.751
5614,9,8706733511,0.751
8270,12,No,0.751
9583,11,Proprietary,0.751
61,17,118 patients,0.751
1371,8,BALDWIN,0.751
2027,12,Yes,0.751
6082,6,AR,0.751
1615,12,No,0.751
5015,6,AR,0.751
690,17,230 patients,0.751
9610,6,CA,0.751
8362,10,Acute Care Hospitals,0.751
4768,8,NAVAJO,0.751
6919,16,89%,0.751
3111,5,CLINTON,0.751
218,11,Voluntary non-profit - Private,0.751
4377,10,Acute Care Hospitals,0.751
2815,18,AK_SCIP-VTE-2,0.751
5127,3,NORTH ARKANSAS REGIONAL MED CTR,0.751
1021,11,Government - Local,0.751
8551,8,YOLO,0.751
9386,12,Yes,0.751
489,17,94 patients,0.751
4675,10,Critical Access Hospitals,0.751
6919,8,LOS ANGELES,0.751
5614,17,10 patients,0.751
7389,3,GLENDALE MEM HOSPITAL & HLTH CENTER,0.751
1260,17,1 patients,0.751
303,10,Acute Care Hospitals,0.751
1887,10,Acute Care Hospitals,0.751
3036,3,SIERRA VISTA REGIONAL HEALTH CENTER INC,0.751
2989,2,30007,0.751
7883,2,50084,0.751
6087,10,Acute Care Hospitals,0.751
3936,16,92%,0.751
5414,16,86%,0.751
8267,6,CA,0.751
