ind,attr,val,expectation
5585,3,JEFFERSON REGIONAL MEDICAL CENTER,0.761
4876,4,4212 N 16TH ST,0.761
9115,5,TURLOCK,0.761
3784,11,Government - Federal,0.761
9589,16,98%,0.761
2278,12,Yes,0.761
4138,3,BANNER HEART HOSPITAL,0.76
4640,16,80%,0.76
2370,12,Yes,0.76
2502,10,Acute Care - VA Medical Center,0.76
3294,11,Government - Local,0.76
2563,16,79%,0.76
3734,6,AZ,0.76
6921,4,531 W COLLEGE ST,0.76
7488,6,CA,0.76
6819,2,50013,0.76
9893,11,Proprietary,0.76
4023,10,Acute Care Hospitals,0.76
8342,3,PALOMAR MEDICAL CENTER,0.76
8219,11,Voluntary non-profit - Other,0.76
6087,3,ARKANSAS SURGICAL HOSPITAL,0.76
5504,16,99%,0.76
1097,12,Yes,0.76
4133,7,85206,0.76
5966,16,79%,0.76
6113,3,PHYSICIANS- SPECIALTY HOSPITAL,0.76
646,10,Acute Care Hospitals,0.76
7789,10,Acute Care Hospitals,0.76
1699,11,Proprietary,0.76
5375,9,4799682841,0.76
6204,6,AR,0.76
4368,12,Yes,0.76
3776,11,Government - Federal,0.76
691,10,Acute Care Hospitals,0.76
3398,17,59 patients,0.76
4384,11,Voluntary non-profit - Church,0.76
3387,16,100%,0.76
7389,8,LOS ANGELES,0.759
7973,8,FRESNO,0.759
1456,12,Yes,0.759
9256,2,50194,0.759
3522,9,6329777211,0.759
4826,9,9284253261,0.759
2294,8,BUTLER,0.759
218,11,Voluntary non-profit - Private,0.759
7004,8,SAN DIEGO,0.759
516,12,Yes,0.759
1493,11,Voluntary non-profit - Other,0.759
7004,11,Voluntary non-profit - Private,0.759
61,18,AL_PN-7,0.759
5671,8,HOT SPRING,0.759
4222,17,21 patients,0.759
5555,11,Government - Local,0.759
2335,11,Government - Hospital District or Authority,0.759
8788,5,FONTANA,0.759
7389,17,411 patients,0.759
6059,10,Acute Care Hospitals,0.759
1017,17,17 patients,0.759
5604,8,JEFFERSON,0.759
5313,16,68%,0.759
8948,6,CA,0.759
5375,3,ST MARYS REGIONAL MEDICAL CENTER,0.759
8555,17,0 patients,0.759
4706,5,POLACCA,0.759
4133,18,AZ_PN-4,0.759
2361,10,Acute Care Hospitals,0.759
862,12,Yes,0.759
3670,7,86403,0.759
2693,8,BETHEL,0.758
6229,18,AR_PN-5C,0.758
8761,14,PN-2,0.758
3303,11,Voluntary non-profit - Private,0.758
6366,9,8705637000,0.758
7615,5,UPLAND,0.758
7699,12,No,0.758
7948,5,HUNTINGTON PARK,0.758
8378,2,50116,0.758
4551,10,Acute Care - VA Medical Center,0.758
947,4,515 MIRANDA ST,0.758
4960,16,44%,0.758
5053,12,Yes,0.758
9190,5,LONG BEACH,0.758
5395,12,Yes,0.758
5278,11,Voluntary non-profit - Other,0.758
8840,16,95%,0.758
2459,4,215 PERRY HILL ROAD,0.758
6835,8,AMADOR,0.758
4274,5,ORO VALLEY,0.758
4925,5,CLARKSVILLE,0.758
6355,3,DE WITT HOSPITAL & NURSING HOME; INC,0.758
3451,16,92%,0.758
5792,8,PHILLIPS,0.758
4191,6,AZ,0.758
7171,5,RED BLUFF,0.758
7122,6,CA,0.758
5127,16,93%,0.758
4100,18,AZ_HF-3,0.758
4065,17,11 patients,0.758
3943,7,85306,0.758
3089,8,PULASKI,0.758
7858,8,VENTURA,0.758
1118,9,2059264881,0.758
1732,8,PICKENS,0.758
9440,12,Yes,0.758
9461,6,CA,0.758
6145,2,10007,0.758
8477,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.758
2868,8,KENAI PENINSULA,0.758
4133,13,Pneumonia,0.758
5455,17,34 patients,0.758
8604,3,ST BERNARDINE MEDICAL CENTER,0.758
3481,3,SIERRA VISTA REGIONAL HEALTH CENTER INC,0.758
6610,13,Pneumonia,0.758
8784,7,92335,0.758
9195,18,CA_SCIP-INF-3,0.758
5278,7,72653,0.758
4587,2,31300,0.758
1974,7,36545,0.758
8977,17,11 patients,0.757
6796,15,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0.757
8738,13,Pneumonia,0.757
9574,9,4152068000,0.757
1624,2,10101,0.757
4672,10,Critical Access Hospitals,0.757
8070,4,200 WEST ARBOR DRIVE,0.757
2732,8,KENAI PENINSULA,0.757
5248,16,96%,0.757
25,4,1108 ROSS CLARK CIRCLE,0.757
8219,17,56 patients,0.757
1567,10,Acute Care Hospitals,0.757
3515,12,Yes,0.757
1097,17,69 patients,0.757
8219,6,CA,0.757
317,3,STRINGFELLOW MEMORIAL HOSPITAL,0.757
4133,6,AZ,0.757
9350,16,97%,0.757
2247,11,Voluntary non-profit - Private,0.757
4672,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.757
6819,6,CA,0.757
6841,16,99%,0.757
8597,17,41 patients,0.757
6002,18,AR_SCIP-CARD-2,0.757
9267,12,Yes,0.757
5846,5,HOPE,0.757
3494,9,9287572101,0.757
4719,7,86042,0.757
9531,12,Yes,0.757
6371,5,OSCEOLA,0.757
5761,9,5017766000,0.757
1306,7,36251,0.757
12,4,1300 SOUTH MONTGOMERY AVENUE,0.757
4562,8,YAVAPAI,0.757
4784,16,100%,0.757
1456,2,10090,0.757
7257,12,Yes,0.757
3453,11,Proprietary,0.757
8426,11,Voluntary non-profit - Church,0.757
6393,7,72370,0.757
3856,8,APACHE,0.757
7529,15,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,0.757
303,9,2052358100,0.757
3734,9,9282832501,0.757
6835,5,JACKSON,0.757
8168,8,LOS ANGELES,0.757
5419,12,Yes,0.757
7819,17,251 patients,0.757
6426,4,880 WEST MAIN,0.757
1207,18,AL_SCIP-VTE-1,0.757
3389,10,Acute Care Hospitals,0.757
1182,11,Government - Hospital District or Authority,0.757
7079,17,148 patients,0.757
7530,2,50071,0.756
257,8,CLARKE,0.756
5455,4,317 MCWILLIAMS AVENUE,0.756
4205,2,30110,0.756
3112,8,VAN BUREN,0.756
5717,16,97%,0.756
9225,10,Acute Care Hospitals,0.756
7175,10,Acute Care Hospitals,0.756
4924,5,CLARKSVILLE,0.756
8490,12,Yes,0.756
5425,10,Acute Care Hospitals,0.756
3453,6,AZ,0.756
6969,4,2400 EAST FOURTH STREET,0.756
1781,8,MARENGO,0.756
9247,8,ORANGE,0.756
4624,6,AZ,0.756
7352,16,89%,0.756
5673,10,Acute Care Hospitals,0.756
5268,17,177 patients,0.756
3804,15,Pneumonia Patients Given Smoking Cessation Advice/Counseling,0.756
5887,7,72205,0.756
5887,8,PULASKI,0.756
8490,4,225 N JACKSON AVENUE,0.756
9056,4,3033 W ORANGE AVENUE,0.756
3726,9,9282832501,0.756
1107,5,BIoRMINGHAM,0.756
2624,2,20006,0.756
8278,17,25 patients,0.756
8856,17,0 patients,0.756
3580,12,Yes,0.756
2313,2,10152,0.756
9916,4,2823 FRESNO STREET,0.756
7793,4,200 WEST ARBOR DRIVE,0.756
9115,10,Acute Care Hospitals,0.756
1787,8,MARENGO,0.756
6036,12,Yes,0.756
8735,5,LOS ANGELES,0.756
9195,5,LONG BEACH,0.756
7257,6,CA,0.756
3712,13,Surgical Infection Prevention,0.756
3663,7,85546,0.756
2765,3,ALASKA NATIVE MEDICAL CENTER,0.756
5933,3,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,0.756
6307,10,Critical Access Hospitals,0.756
516,5,CENTRE,0.756
4411,4,6644 EAST BAYWOOD AVENUE,0.756
6221,4,900 SOUTH THIRD STREET,0.756
9968,6,CA,0.756
1723,12,Yes,0.756
9267,13,Surgical Infection Prevention,0.756
176,11,Government - Hospital District or Authority,0.756
6202,5,WYNNE,0.756
2732,9,9072624404,0.756
6553,5,DUMAS,0.756
7365,10,Acute Care Hospitals,0.756
6295,10,Critical Access Hospitals,0.756
1934,5,TROY,0.756
4437,12,Yes,0.755
7934,3,SONOMA VALLEY HOSPITAL,0.755
456,10,Acute Care Hospitals,0.755
7838,5,SAN PABLO,0.755
1321,12,Yes,0.755
6082,11,Voluntary non-profit - Private,0.755
9292,3,WASHINGTON HOSPITAL,0.755
6610,9,8702655351,0.755
8128,7,90033,0.755
7376,5,GLENDALE,0.755
7863,4,1600 N ROSE AVE,0.755
1107,8,JEFFERSON,0.755
9257,10,Acute Care Hospitals,0.755
1743,16,100%,0.755
3471,13,Surgical Infection Prevention,0.755
6059,3,HEALTHPARK HOSPITAL,0.755
7530,18,CA_HF-3,0.755
8011,13,Pneumonia,0.755
8559,5,OCEANSIDE,0.755
6016,11,Proprietary,0.755
2594,5,ANCHORAGE,0.755
2591,2,20001,0.755
2457,8,MONTGOMERY,0.755
7751,16,100%,0.755
5727,9,8705238911,0.755
6087,17,618 patients,0.755
4981,16,89%,0.755
1049,3,LAKE MARTIN COMMUNITY HOSPITAL,0.755
7998,9,5105371234,0.755
6016,17,18 patients,0.755
5065,12,Yes,0.755
4876,11,Voluntary non-profit - Private,0.755
7552,5,WALNUT CREEK,0.755
8890,9,4517754321,0.755
400,16,94%,0.755
8890,8,SAN FRANCISCO,0.755
3923,7,85206,0.755
3444,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.755
1318,2,10078,0.755
4925,12,Yes,0.755
6403,4,201 CLIFTON STREET,0.755
668,12,Yes,0.755
3998,8,MARICOPA,0.755
7496,8,SAN MATEO,0.755
4768,4,5102 WEST CAMPBELL AVENUE,0.755
6674,17,22 patients,0.755
6876,17,984 patients,0.755
5696,17,102 patients,0.755
4908,16,100%,0.755
8426,6,CA,0.755
7530,10,Acute Care Hospitals,0.755
1182,3,HIGHLANDS MEDICAL CENTER,0.755
5761,17,32 patients,0.755
4825,17,15 patients,0.755
5722,5,NEWPORT,0.755
6113,9,4795717002,0.755
3784,12,Yes,0.755
3901,12,Yes,0.755
176,12,Yes,0.755
8537,6,CA,0.755
9117,6,CA,0.755
2868,17,0 patients,0.755
5851,11,Proprietary,0.755
2862,10,Critical Access Hospitals,0.755
3389,12,Yes,0.755
5504,11,Voluntary non-profit - Private,0.755
8319,5,SAN MATEO,0.755
1266,11,Voluntary non-profit - Other,0.755
5887,9,5012571000,0.755
3811,9,6022631200,0.755
9498,16,88%,0.755
3200,11,Voluntary non-profit - Other,0.755
1300,10,Acute Care Hospitals,0.755
5287,11,Voluntary non-profit - Private,0.755
858,9,2059216200,0.755
7501,6,CA,0.755
6553,8,DESHA,0.755
4877,11,Voluntary non-profit - Private,0.755
4229,12,Yes,0.755
779,10,Acute Care Hospitals,0.755
5712,12,Yes,0.755
367,17,59 patients,0.755
3888,4,5301 EAST GRANT ROAD,0.755
107,4,702 N MAIN ST,0.755
8051,2,50099,0.755
1207,16,31%,0.755
5812,17,21 patients,0.755
6277,10,Critical Access Hospitals,0.755
9920,13,Surgical Infection Prevention,0.755
4587,16,19%,0.755
4035,5,GLENDALE,0.755
771,17,0 patients,0.755
4751,7,86047,0.754
4539,10,Acute Care - VA Medical Center,0.754
8559,9,7607248411,0.754
2726,12,Yes,0.754
1207,8,GENEVA,0.754
779,16,100%,0.754
2251,10,Acute Care - VA Medical Center,0.754
3775,4,5102 WEST CAMPBELL AVENUE,0.754
8555,12,Yes,0.754
7819,16,99%,0.754
966,4,400 N EDWARDS STREET,0.754
9099,3,SANTA ROSA MEMORIAL HOSPITAL,0.754
8432,8,SAN JOAQUIN,0.754
8393,11,Proprietary,0.754
9600,17,193 patients,0.754
5335,6,AR,0.754
8741,13,Pneumonia,0.754
9682,5,BURBANK,0.754
288,12,Yes,0.754
1821,8,MOBILE,0.754
9376,2,10019,0.754
1615,2,10100,0.754
2401,3,UAB HIGHLANDS,0.754
8840,12,Yes,0.754
8342,7,92025,0.754
6059,2,40142,0.754
51,18,AL_AMI-8A,0.754
9589,8,ORANGE,0.754
6512,8,ASHLEY,0.754
7257,4,200 WEST ARBOR DRIVE,0.754
1042,15,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,0.754
3294,9,6023445011,0.754
1956,4,220 HOSPITAL DRIVE,0.754
5789,4,2215 WILDWOOD AVENUE,0.754
4191,10,Acute Care Hospitals,0.754
5774,3,SALINE MEMORIAL HOSPITAL,0.754
6221,8,DESHA,0.754
7948,17,3 patients,0.754
2075,4,751 DERBY DRIVE,0.754
4138,6,AZ,0.754
6557,2,41326,0.754
9578,11,Proprietary,0.754
8214,5,SACRAMENTO,0.754
3936,16,92%,0.754
1570,5,BREWTON,0.754
5414,11,Proprietary,0.754
8118,8,RIVERSIDE,0.754
6306,4,130 MEDICAL CIRCLE,0.754
7969,8,LOS ANGELES,0.754
3111,10,Critical Access Hospitals,0.754
5330,2,40036,0.754
4292,9,5209013500,0.754
648,5,WEDOWEE,0.754
233,16,100%,0.754
5414,4,2215 WILDWOOD AVENUE,0.754
2699,3,YUKON KUSKOKWIM DELTA REG HOSPITAL,0.754
5395,2,40042,0.754
4205,9,6238821500,0.754
4008,12,Yes,0.754
9232,9,9494997193,0.754
2458,12,No,0.754
4100,9,6025321000,0.754
7672,12,Yes,0.754
3770,12,Yes,0.754
6113,2,40152,0.754
8929,10,Acute Care Hospitals,0.754
5687,5,HOT SPRINGS,0.754
258,16,100%,0.754
6601,4,2215 WILDWOOD AVENUE,0.754
5123,4,2215 WILDWOOD AVENUE,0.754
3254,4,1800 EAST FLORENCE BOULEVARD,0.754
4139,8,MARICOPA,0.754
1601,6,L,0.754
9115,6,CA,0.754
3811,10,Acute Care Hospitals,0.754
9574,5,SAN FRANCISCO,0.754
5185,3,ST BERNARDS MEDICAL CTR,0.754
3040,10,Acute Care Hospitals,0.754
3689,6,AZ,0.754
6969,11,Voluntary non-profit - Church,0.753
5585,8,JEFFERSON,0.753
3471,3,SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER,0.753
4135,17,1 patients,0.753
5291,12,Yes,0.753
3775,12,Yes,0.753
6408,2,41317,0.753
4205,10,Acute Care Hospitals,0.753
4139,16,100%,0.753
7470,6,CA,0.753
3419,17,83 patients,0.753
4908,17,16 patients,0.753
7007,16,74%,0.753
6969,10,Acute Care Hospitals,0.753
5287,17,0 patients,0.753
9421,8,ALAMEDA,0.753
5706,16,93%,0.753
327,11,Proprietary,0.753
2428,16,99%,0.753
7165,4,2550 SISTER MARY COLUMBA DRIVE,0.753
686,4,1720 UNIVERSITY BLVD,0.753
9656,10,Acute Care Hospitals,0.753
7353,16,81%,0.753
6075,3,ARKANSAS SURGICAL HOSPITAL,0.753
9541,9,7147741450,0.753
7352,12,Yes,0.753
9619,4,200 WEST ARBOR DRIVE,0.753
5849,8,HEMPSTEAD,0.753
5419,5,POCAHONTAS,0.753
5467,4,1100 EAST POPLAR STREET,0.753
1821,10,Acute Care Hospitals,0.753
3582,13,Surgical Infection Prevention,0.753
646,9,2563572111,0.753
2027,4,101 SIVLEY RD,0.753
8191,5,SANTA MARIA,0.753
4965,17,221 patients,0.753
7969,10,Acute Care Hospitals,0.753
9606,12,Yes,0.753
5483,3,SPARKS REGIONAL MEDICAL CENTER,0.753
3989,10,Acute Care Hospitals,0.753
3917,8,MARICOPA,0.753
5311,6,AR,0.753
6476,12,Yes,0.753
3160,8,PIMA,0.753
9195,8,LOS ANGELES,0.753
303,4,1720 UNIVERSITY BLVD,0.753
8496,10,Acute Care Hospitals,0.753
6355,15,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,0.753
901,16,100%,0.753
8537,4,1325 COTTONWOOD STREET,0.753
3283,6,AZ,0.753
2989,11,Voluntary non-profit - Other,0.753
5558,17,7 patients,0.753
3888,6,AZ,0.753
2942,3,TUCSON MEDICAL CENTER,0.753
966,3,MEDICAL CENTER ENTERPRISE,0.753
9132,3,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,0.753
7267,16,95%,0.753
3112,12,Yes,0.753
1887,12,Yes,0.753
8011,15,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,0.753
3444,12,No,0.753
2591,3,PROVIDENCE ALASKA MEDICAL CENTER,0.753
5308,2,10010,0.753
3146,18,CA_PN-3B,0.753
4697,10,Critical Access Hospitals,0.753
6706,11,Voluntary non-profit - Church,0.753
6212,4,2215 WILDWOOD AVENUE,0.753
5218,8,WASHINGTON,0.753
4478,11,Proprietary,0.753
5425,9,8708926000,0.753
6774,9,7072524411,0.753
3283,3,MARICOPA MEDICAL CENTER,0.753
8856,10,Acute Care Hospitals,0.753
2330,8,COLBERT,0.753
8555,2,50127,0.753
8713,8,LOS ANGELES,0.753
9928,10,Acute Care Hospitals,0.753
9350,12,Yes,0.753
7838,7,94806,0.753
258,5,THOMASVILLE,0.753
1759,4,102 WEST CONECUH AVENUE,0.753
2860,13,Surgical Infection Prevention,0.753
7388,8,LOS ANGELES,0.753
2641,10,Acute Care Hospitals,0.753
8362,16,96%,0.753
8174,13,Surgical Infection Prevention,0.753
5814,8,UNION,0.752
456,11,Government - Hospital District or Authority,0.752
4017,2,10019,0.752
7389,6,CA,0.752
7243,3,OJAI VALLEY COMMUNITY HOSPITAL,0.752
7973,6,CA,0.752
4065,18,AZ_SCIP-VTE-2,0.752
7079,4,420 34TH ST BOX 1888,0.752
1787,11,Government - Hospital District or Authority,0.752
4816,11,Voluntary non-profit - Private,0.752
6512,10,Critical Access Hospitals,0.752
4377,16,93%,0.752
1276,10,Acute Care Hospitals,0.752
5015,11,Voluntary non-profit - Other,0.752
9718,12,Yes,0.752
8537,12,Yes,0.752
6963,5,NATIONAL CITY,0.752
9546,12,Yes,0.752
9386,5,GLENDORA,0.752
2257,17,153 patients,0.752
8267,14,PN-2,0.752
12,12,Yes,0.752
172,12,Yes,0.752
6641,8,CARROLL,0.752
6444,8,SEVIER,0.752
5213,7,72764,0.752
8087,8,SOLANO,0.752
3191,14,PN-4,0.752
5789,3,HELENA REGIONAL MEDICAL CENTER,0.752
9216,18,CA_PN-7,0.752
4908,8,JOHNSON,0.752
7434,3,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,0.752
2392,8,JEFFERSON,0.752
3599,3,BANNER DESERT MEDICAL CENTER,0.752
9232,4,200 WEST ARBOR DRIVE,0.752
3111,16,100%,0.752
3040,4,5102 WEST CAMPBELL AVENUE,0.752
6534,5,MORRILTON,0.752
9247,4,200 WEST ARBOR DRIVE,0.752
3625,17,10 patients,0.752
3772,3,PHS INDIAN HOSPITAL-SAN CARLOS,0.752
4989,3,MERCY MEDICAL CENTER,0.752
9621,8,LOS ANGELES,0.752
2036,10,Acute Care Hospitals,0.752
9750,4,200 WEST ARBOR DRIVE,0.752
9642,11,Voluntary non-profit - Other,0.752
3355,5,PHOENIX,0.752
5197,10,Acute Care Hospitals,0.752
8378,12,Yes,0.752
4593,4,5102 WEST CAMPBELL AVENUE,0.752
2817,10,Critical Access Hospitals,0.752
6408,10,Critical Access Hospitals,0.752
5696,4,1910 MALVERN AVENUE,0.752
2814,2,21303,0.752
5812,4,2500 HIGHWAY 65 SOUTH,0.752
8273,8,LOS ANGELES,0.752
147,3,HARTSELLE MEDICAL CENTER,0.752
2796,4,222 TONGASS DR,0.752
4672,11,Voluntary non-profit - Private,0.752
6070,7,72118,0.752
419,2,10164,0.752
5335,4,2215 WILDWOOD AVENUE,0.752
3989,17,201 patients,0.752
9195,3,ST MARY MEDICAL CENTER,0.752
7852,5,OXNARD,0.752
7335,15,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,0.752
686,15,surgery patients who were given the  right kind  of antibiotic to help prevent infection,0.752
8110,4,4445 MAGNOLIA AVENUE,0.752
7728,5,GILROY,0.752
6002,8,GARLAND,0.752
9448,8,LOS ANGELES,0.752
4274,10,Acute Care Hospitals,0.752
8426,5,HANFORD,0.752
2796,8,SITKA,0.752
6426,5,BOONEVILLE,0.752
4770,9,9282894691,0.751
8671,8,YUBA,0.751
3451,9,6022518156,0.751
8014,10,Acute Care Hospitals,0.751
8963,11,Government - Local,0.751
3923,4,6644 EAST BAYWOOD AVENUE,0.751
2905,11,Proprietary,0.751
9968,17,299 patients,0.751
8307,4,222 W 39TH AVE,0.751
1235,5,FLORALA,0.751
6202,6,AR,0.751
9334,7,94062,0.751
4551,13,Heart Attack,0.751
638,4,2000 PEPPERELL PARKWAY,0.751
3780,5,SAN CARLOS,0.751
6444,6,AR,0.751
8871,12,Yes,0.751
8271,3,TEMPLE COMMUNITY HOSPITAL,0.751
1513,15,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0.751
7335,2,50056,0.751
9225,5,LAGUNA BEACH,0.751
6371,13,Heart Attack,0.751
3780,15,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,0.751
4250,12,No,0.751
5425,13,Surgical Infection Prevention,0.751
2372,17,161 patients,0.751
1725,8,PICKENS,0.751
6366,7,72370,0.751
3047,12,Yes,0.751
2594,9,9072613675,0.751
5722,8,JACKSON,0.751
2784,12,No,0.751
8421,12,Yes,0.751
2278,11,Proprietary,0.751
3466,16,100%,0.751
2693,10,Acute Care Hospitals,0.751
1738,12,Yes,0.751
5912,17,96 patients,0.751
9115,3,EMANUEL MEDICAL CENTER INC,0.751
2252,10,Acute Care - VA Medical Center,0.751
7458,6,CA,0.751
1493,8,CLARKE,0.751
3302,14,SCIP-VTE-2,0.751
7134,8,LOS ANGELES,0.751
3726,11,Voluntary non-profit - Other,0.751
686,3,UNIVERSITY OF ALABAMA HOSPITAL,0.751
5940,4,225 E JACKSON,0.751
8671,2,50133,0.751
1396,12,Yes,0.751
1318,4,400 EAST 10TH STREET,0.751
8835,3,CALIFORNIA HOSPITAL MEDICAL CENTER LA,0.751
2104,9,2058771000,0.751
2251,4,1720 UNIVERSITY BLVD,0.751
7122,18,CA_PN-5C,0.751
