ind,attr,val,expectation
4965,12,Yes,0.762
7728,6,CA,0.762
6306,18,AR_PN-7,0.762
1422,5,JASPER,0.762
9969,9,3180256301,0.762
2568,10,Critical Access Hospitals,0.762
8128,5,LOS ANGELES,0.762
5145,8,CRAWFORD,0.762
8604,13,Surgical Infection Prevention,0.762
1974,16,100%,0.762
9928,17,9 patients,0.762
8621,3,NOVATO COMMUNITY HOSPITAL,0.762
8270,10,Acute Care Hospitals,0.762
9225,12,Yes,0.762
1163,4,380 WOODS COVE ROAD,0.762
2189,5,JACKSONVILLE,0.762
4434,8,MARICOPA,0.762
8110,11,Voluntary non-profit - Private,0.762
4624,8,COCHISE,0.762
2537,12,Yes,0.761
7122,8,BUTTE,0.761
7353,9,5596242000,0.761
5366,5,RUSSELLVILLE,0.761
2753,13,Pneumonia,0.761
8687,18,CA_PN-3B,0.761
3998,11,Voluntary non-profit - Private,0.761
5521,13,Pneumonia,0.761
4422,11,Proprietary,0.761
6642,6,AR,0.761
8914,18,CA_PN-5C,0.761
2905,11,Proprietary,0.761
8650,4,438 W LAS TUNAS DRIVE,0.761
8604,9,9098814440,0.761
5405,9,8707351500,0.761
7040,7,95966,0.761
7388,3,GLENDALE MEM HOSPITAL & HLTH CENTER,0.761
638,18,AL_SCIP-INF-4,0.761
1126,4,208 PIERSON AVE,0.761
8356,10,Acute Care Hospitals,0.761
1974,13,Surgical Infection Prevention,0.761
4100,15,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),0.761
2279,15,Heart Attack Patients Given Beta Blocker at Discharge,0.761
5466,11,Government - Local,0.761
1934,10,Acute Care Hospitals,0.761
6557,13,Pneumonia,0.76
7672,10,Acute Care Hospitals,0.76
4377,16,93%,0.76
8731,10,Acute Care Hospitals,0.76
8854,11,Voluntary non-profit - Other,0.76
2949,12,Yes,0.76
823,5,GADSDEN,0.76
2518,4,649 ST STEPHENS AVENUE HIGHWAY 56,0.76
4035,16,98%,0.76
6969,13,Surgical Infection Prevention,0.76
3780,8,GILA,0.76
1934,2,10126,0.76
9247,8,ORANGE,0.76
781,11,Government - Hospital District or Authority,0.76
6202,4,2500 HIGHWAY 65 SOUTH,0.76
6745,10,Acute Care Hospitals,0.76
7858,11,Voluntary non-profit - Church,0.76
8496,8,SANTA CLARA,0.76
399,6,AL,0.76
4265,13,Surgical Infection Prevention,0.76
2204,9,2515782408,0.76
4551,6,AZ,0.76
2537,18,AL_HF-1,0.76
8892,16,86%,0.76
9227,12,Yes,0.76
3512,11,Voluntary non-profit - Other,0.76
9036,12,Yes,0.76
6082,7,72118,0.76
258,4,33700 HIGHWAY 43,0.76
3202,3,YAVAPAI REGIONAL MEDICAL CENTER,0.76
8914,8,SANTA CLARA,0.76
4919,6,AR,0.76
9329,3,SEQUOIA HOSPITAL,0.76
8662,16,97%,0.76
741,8,CULLMAN,0.76
911,10,Acute Care Hospitals,0.76
4796,9,5240325383,0.76
8319,8,SAN MATEO,0.76
7265,3,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,0.759
8480,3,VERDUGO HILLS HOSPITAL,0.759
6534,11,Voluntary non-profit - Church,0.759
3112,4,2500 HIGHWAY 65 SOUTH,0.759
2348,17,26 patients,0.759
6499,11,Voluntary non-profit - Private,0.759
9329,11,Voluntary non-profit - Private,0.759
4100,6,AZ,0.759
4640,6,AZ,0.759
6745,7,94010,0.759
7854,7,93030,0.759
8432,12,Yes,0.759
3522,8,MARICOPA,0.759
6845,11,Government - Local,0.759
8856,5,GRASS VALLEY,0.759
1743,15,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0.759
7883,12,Yes,0.759
6790,4,1000 TRANCAS ST,0.759
5015,9,4794952241,0.759
8168,11,Voluntary non-profit - Church,0.759
5213,8,WASHINGTON,0.759
8513,5,VAN NUYS,0.759
9461,11,Voluntary non-profit - Other,0.759
8977,8,SAN JOAQUIN,0.759
3674,12,No,0.759
3824,12,Yes,0.759
3014,10,Acute Care Hospitals,0.759
1042,11,Government - Federal,0.759
2251,8,JEFFERSON,0.759
9193,6,CA,0.759
9036,16,99%,0.759
1476,12,Yes,0.759
3442,16,92%,0.759
3794,7,85016,0.759
690,16,79%,0.759
7230,3,EL CENTRO REGIONAL MEDICAL CENTER,0.759
8788,6,CA,0.758
9546,8,ORANGE,0.758
9500,16,93%,0.758
5521,17,131 patients,0.758
6392,3,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,0.758
8174,6,CA,0.758
5616,17,0 patients,0.758
1092,9,2059397000,0.758
8165,17,255 patients,0.758
3400,8,GILA,0.758
2860,13,Surgical Infection Prevention,0.758
4925,4,1100 EAST POPLAR STREET,0.758
4975,8,PULASKI,0.758
3048,8,MARICOPA,0.758
4384,11,Voluntary non-profit - Church,0.758
5912,12,Yes,0.758
6184,5,WALDRON,0.758
8686,11,Voluntary non-profit - Other,0.758
1844,18,AL_SCIP-INF-2,0.758
3112,12,Yes,0.758
939,5,GEORGIANA,0.758
8630,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.758
6408,11,Government - Local,0.758
6070,4,5201 NORTH SHORE DRIVE,0.758
6025,12,Yes,0.758
6371,7,72370,0.758
7496,16,100%,0.758
2942,3,TUCSON MEDICAL CENTER,0.758
7432,6,CA,0.758
9154,5,KING CITY,0.758
1280,12,No,0.758
5946,10,Acute Care Hospitals,0.758
4129,13,Heart Failure,0.758
6249,7,72476,0.758
9117,8,STANISLAUS,0.758
9334,3,SEQUOIA HOSPITAL,0.758
1844,12,Yes,0.758
5021,12,Yes,0.758
9960,8,LOS ANGELES,0.758
5266,17,109 patients,0.758
5414,17,36 patients,0.758
5940,8,CRAIGHEAD,0.758
9154,17,4 patients,0.758
6444,2,10008,0.757
8686,3,PETALUMA VALLEY HOSPITAL,0.757
25,12,Yes,0.757
3726,6,AZ,0.757
3989,6,AZ,0.757
8604,3,ST BERNARDINE MEDICAL CENTER,0.757
1673,10,Acute Care Hospitals,0.757
1371,5,FOLEY,0.757
8806,9,8316245311,0.757
2394,17,79 patients,0.757
8893,7,94109,0.757
456,11,Government - Hospital District or Authority,0.757
3200,17,580 patients,0.757
2428,8,RUSSELL,0.757
7595,5,VALLEJO,0.757
9574,12,Yes,0.757
4869,10,Critical Access Hospitals,0.757
6909,9,2136248411,0.757
9632,12,Yes,0.757
9682,5,BURBANK,0.757
1725,16,100%,0.757
6996,13,Pneumonia,0.757
1207,18,AL_SCIP-VTE-1,0.757
3644,11,Government - Hospital District or Authority,0.757
3989,18,AZ_SCIP-VTE-1,0.757
9019,13,Surgical Infection Prevention,0.757
9522,5,PARADISE,0.757
4266,10,Acute Care Hospitals,0.757
8168,7,90262,0.757
3663,17,140 patients,0.757
2518,11,Government - Hospital District or Authority,0.757
5792,9,8703385800,0.757
9386,5,GLENDORA,0.757
823,16,90%,0.757
5946,12,Yes,0.757
1544,3,HALE COUNTY HOSPITAL,0.757
3599,2,30065,0.757
3355,4,5102 WEST CAMPBELL AVENUE,0.757
4008,17,105 patients,0.757
9621,9,9098659500,0.757
3582,8,PIMA,0.757
4567,2,03033F,0.757
2815,12,Yes,0.757
9600,3,POMONA VALLEY HOSPITAL MEDICAL CENTER,0.757
1042,3,LAKE MARTIN COMMUNITY HOSPITAL,0.757
8597,3,ST BERNARDINE MEDICAL CENTER,0.757
5548,12,Yes,0.756
6924,17,21 patients,0.756
7615,12,Yes,0.756
4683,11,Government - Hospital District or Authority,0.756
4778,11,Voluntary non-profit - Other,0.756
7126,4,200 WEST ARBOR DRIVE,0.756
4135,5,MESA,0.756
1934,12,No,0.756
12,3,HELEN KELLER MEMORIAL HOSPITAL,0.756
502,9,2569275531,0.756
8432,10,Acute Care Hospitals,0.756
8788,13,Pneumonia,0.756
1493,11,Voluntary non-profit - Other,0.756
9937,16,87%,0.756
9166,14,PN-7,0.756
5123,9,8704144000,0.756
3919,7,85206,0.756
9022,17,604 patients,0.756
8551,11,Voluntary non-profit - Other,0.756
3667,4,5102 WEST CAMPBELL AVENUE,0.756
4919,12,Yes,0.756
8087,7,94589,0.756
2189,6,fAL,0.756
5366,17,41 patients,0.756
5419,6,AR,0.756
3444,11,Proprietary,0.756
4925,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.756
3283,5,PHOENIX,0.756
3048,4,5102 WEST CAMPBELL AVENUE,0.756
7644,3,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,0.756
6514,12,Yes,0.756
7789,5,SAN DIEGO,0.756
1227,10,Acute Care Hospitals,0.756
1936,17,37 patients,0.756
2313,9,2516605263,0.756
8432,9,2099445550,0.756
4250,6,AZ,0.756
139,3,CRENSHAW COMMUNITY HOSPITAL,0.756
2257,12,No,0.756
4951,8,WASHINGTON,0.756
9920,9,5592285338,0.756
4567,10,Acute Care - VA Medical Center,0.756
7969,11,Voluntary non-profit - Private,0.756
3355,12,Yes,0.756
9117,4,825 DELBON AVE,0.756
9642,11,Voluntary non-profit - Other,0.756
2008,17,78 patients,0.756
2779,16,71%,0.756
5774,3,SALINE MEMORIAL HOSPITAL,0.756
8537,3,WOODLAND MEMORIAL HOSPITAL,0.756
6905,11,Proprietary,0.756
6723,4,1501 TROUSDALE DRIVE,0.756
9563,5,SAN FRANCISCO,0.756
9216,5,REEDLEY,0.756
8650,5,SAN GABRIEL,0.756
9399,16,0%,0.756
5824,2,40088,0.755
3644,12,No,0.755
5814,5,EL DORADO,0.755
3923,17,210 patients,0.755
218,10,Acute Care Hospitals,0.755
4538,7,85723,0.755
4866,8,APACHE,0.755
7052,11,Voluntary non-profit - Private,0.755
6963,12,Yes,0.755
4825,17,15 patients,0.755
3711,7,86504,0.755
1922,4,42024 HIGHWAY 195 E,0.755
6487,3,BAPTIST HEALTH MED CTR-ARKADELPHIA,0.755
7501,12,No,0.755
3747,3,SELLS INDIAN HEALTH SERVICE HOSPITAL,0.755
4377,4,5656 SOUTH POWER ROAD,0.755
5849,18,AR_PN-5C,0.755
7488,7,92868,0.755
9386,4,150 WEST ROUTE 66,0.755
5947,6,AR,0.755
2459,5,MONTGOMERY,0.755
844,3,CHILTON MEDICAL CENTER,0.755
12,16,100%,0.755
4919,4,1100 EAST POPLAR STREET,0.755
8278,13,Surgical Infection Prevention,0.755
6746,12,Yes,0.755
4924,4,2500 HIGHWAY 65 SOUTH,0.755
9386,6,CA,0.755
7336,10,Acute Care Hospitals,0.755
4384,17,115 patients,0.755
4229,7,85713,0.755
211,12,Yes,0.755
2788,3,MT EDGECUMBE HOSPITAL,0.755
7900,17,9 patients,0.755
6610,8,CHICOT,0.755
2725,17,13 patients,0.755
6371,15,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),0.755
1107,5,BIoRMINGHAM,0.755
3888,3,NORTHWEST MEDICAL CENTER,0.755
3451,6,AZ,0.755
5981,11,Voluntary non-profit - Private,0.755
9376,11,Voluntary non-profit - Private,0.755
2075,8,SUMTER,0.755
3734,17,84 patients,0.755
3186,16,97%,0.755
844,4,1010 LAY DAM ROAD,0.755
5554,3,MAGNOLIA HOSPITAL,0.755
8840,16,95%,0.755
9918,13,Surgical Infection Prevention,0.755
3919,5,MESA,0.755
9347,8,SAN MATEO,0.755
4008,7,85375,0.755
5185,7,72401,0.755
7122,7,95926,0.755
5050,16,91%,0.755
1422,3,WALKER BAPTIST MEDICAL CENTER,0.755
3303,8,COCONINO,0.755
6909,11,Proprietary,0.755
7595,16,93%,0.755
5851,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.755
8738,9,3237834011,0.755
4139,11,Government - Local,0.755
8296,8,LOS ANGELES,0.755
9968,9,3108256301,0.755
8303,16,97%,0.755
6288,7,72560,0.755
6674,12,Yes,0.755
9461,3,SHARP CHULA VISTA MEDICAL CENTER,0.755
9198,7,90813,0.755
1971,2,10128,0.755
8342,16,93%,0.754
5774,17,193 patients,0.754
7793,6,CA,0.754
8894,10,Acute Care Hospitals,0.754
3839,12,Yes,0.754
5050,13,Surgical Infection Prevention,0.754
7819,2,50078,0.754
3776,10,Acute Care Hospitals,0.754
3453,3,SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER,0.754
8307,13,Heart Attack,0.754
4539,5,TUCSON,0.754
7602,6,CA,0.754
1723,8,AUTAUGA,0.754
6553,17,3 patients,0.754
3111,16,100%,0.754
2269,8,JEFFERSON,0.754
6371,4,2215 WILDWOOD AVENUE,0.754
1235,12,Yes,0.754
1499,16,98%,0.754
5466,7,71655,0.754
690,8,JEFFERSON,0.754
7243,12,Yes,0.754
9500,5,PARADISE,0.754
492,5,CENTRE,0.754
3998,3,BANNER DEL E WEBB MEDICAL CENTER,0.754
8273,12,No,0.754
4265,5,CHANDLER,0.754
3281,8,MARICOPA,0.754
901,16,100%,0.754
1673,2,10103,0.754
3580,12,Yes,0.754
9718,16,89%,0.754
5219,16,96%,0.754
6534,4,#4 HOSPITAL DRIVE,0.754
638,8,LEE,0.754
5744,4,2215 WILDWOOD AVENUE,0.754
8929,17,15 patients,0.754
6262,11,Government - Local,0.754
8171,5,LYNWOOD,0.754
7883,5,STOCKTON,0.754
779,8,MADISON,0.754
6184,10,Critical Access Hospitals,0.754
3811,17,22 patients,0.754
741,9,2567732000,0.754
1615,9,2519822375,0.754
7858,6,CA,0.754
3525,5,SUN CITY,0.754
2411,5,PHENIX CITY,0.754
2784,11,Voluntary non-profit - Other,0.754
4340,4,5102 WEST CAMPBELL AVENUE,0.754
4437,9,4805432000,0.754
1844,2,10114,0.754
6249,8,LAWRENCE,0.754
5065,6,AR,0.754
3599,7,85202,0.754
8822,10,Acute Care Hospitals,0.754
4292,2,30114,0.754
9464,11,Voluntary non-profit - Other,0.754
107,4,702 N MAIN ST,0.754
489,16,100%,0.754
4222,6,AZ,0.754
1097,12,Yes,0.754
3625,7,85344,0.754
2796,8,SITKA,0.754
1936,16,76%,0.754
1887,3,MONROE COUNTY HOSPITAL,0.754
6204,5,WYNNE,0.754
2167,2,10145,0.754
9028,5,WHITTIER,0.754
7644,11,Voluntary non-profit - Other,0.754
3522,13,Pneumonia,0.754
6429,8,LOGAN,0.754
2330,4,201 WEST AVALON AVENUE,0.754
1567,3,ELMORE COMMUNITY HOSPITAL,0.754
7548,17,8 patients,0.754
9185,3,ST MARY MEDICAL CENTER,0.754
3191,10,Acute Care Hospitals,0.754
3919,2,10019,0.754
9267,3,WATSONVILLE COMMUNITY HOSPITAL,0.754
3659,5,SAFFORD,0.754
8738,8,LOS ANGELES,0.754
8665,5,MARYSVILLE,0.754
6589,2,41327,0.754
6345,4,2215 WILDWOOD AVENUE,0.754
1175,3,HIGHLANDS MEDICAL CENTER,0.753
3923,16,90%,0.753
8219,5,SACRAMENTO,0.753
489,7,36360,0.753
6295,5,NASHVILLE,0.753
9589,16,98%,0.753
9031,3,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,0.753
492,12,Yes,0.753
6762,6,CA,0.753
7838,16,68%,0.753
6184,8,SCOTT,0.753
4816,10,Critical Access Hospitals,0.753
9099,11,Voluntary non-profit - Private,0.753
2330,17,0 patients,0.753
9606,4,200 WEST ARBOR DRIVE,0.753
400,8,AUTAUGA,0.753
7068,12,Yes,0.753
5248,11,Voluntary non-profit - Church,0.753
4292,18,AZ_SCIP-INF-6,0.753
7838,6,CA,0.753
2635,8,JUNEAU,0.753
6697,10,Acute Care Hospitals,0.753
5712,12,Yes,0.753
9510,10,Acute Care Hospitals,0.753
3398,13,Surgical Infection Prevention,0.753
5970,17,41 patients,0.753
1152,4,202 HOSPITAL STREET,0.753
400,9,3343614267,0.753
2410,11,Government - State,0.753
5824,5,EL DORADO,0.753
7969,14,SCIP-INF-6,0.753
4411,5,MESA,0.753
8118,2,50102,0.753
5953,12,Yes,0.753
2247,5,MONTGOMERY,0.753
5278,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.753
4659,6,AZ,0.753
6249,5,WALNUT RIDGE,0.753
2177,5,JACKSONVILLE,0.753
8265,3,TEMPLE COMMUNITY HOSPITAL,0.753
4008,13,Surgical Infection Prevention,0.753
7838,14,PN-7,0.753
9718,8,LOS ANGELES,0.753
5789,11,Proprietary,0.753
9440,11,Voluntary non-profit - Private,0.753
6212,4,2215 WILDWOOD AVENUE,0.753
823,4,1007 GOODYEAR AVENUE,0.753
9028,2,10007,0.753
7488,16,96%,0.753
1434,5,JASPER,0.753
771,18,AL_SCIP-INF-4,0.753
3400,17,166 patients,0.753
7051,4,2767 OLIVE HIGHWAY,0.753
686,2,10033,0.753
9198,8,LOS ANGELES,0.753
6262,7,72476,0.753
1558,9,3435674311,0.753
1306,3,CLAY COUNTY HOSPITAL,0.753
4659,8,COCHISE,0.753
2036,5,HUNTSVILLE,0.753
1738,4,241 ROBERT K WILSON,0.753
1624,11,Voluntary non-profit - Private,0.753
7854,3,ST JOHN-S REGIONAL MEDICAL CENTER,0.753
5065,4,311 NORTH MORROW STREET,0.753
8686,7,94954,0.753
4324,17,42 patients,0.753
8011,4,19933 LAKE CHABOT RD,0.753
1152,11,Government - Hospital District or Authority,0.753
6819,5,SAINT HELENA,0.753
9806,10,Acute Care Hospitals,0.752
7052,4,2767 OLIVE HIGHWAY,0.752
6681,3,ST ROSE HOSPITAL,0.752
3878,4,5301 EAST GRANT ROAD,0.752
4672,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.752
8215,11,Voluntary non-profit - Other,0.752
8215,8,SACRAMENTO,0.752
3707,17,37 patients,0.752
4222,17,21 patients,0.752
8977,11,Government - Local,0.752
8499,7,95116,0.752
1615,8,BALDWIN,0.752
5789,10,Acute Care Hospitals,0.752
4192,3,SURGICAL SPECIALTY HOSPITAL OF ARIZONA,0.752
7579,11,Voluntary non-profit - Other,0.752
8532,16,83%,0.752
8962,5,VENTURA,0.752
8219,8,SACRAMENTO,0.752
2477,9,3432604100,0.752
6555,10,Critical Access Hospitals,0.752
8962,11,Government - Local,0.752
9913,7,93703,0.752
6674,6,CA,0.752
5744,8,PIKE,0.752
6392,5,OSCEOLA,0.752
5023,15,surgery patients who were given the  right kind  of antibiotic to help prevent infection,0.752
419,2,10164,0.752
9190,6,CA,0.752
7265,4,2333 BUCHANAN STREET,0.752
7699,6,CA,0.752
7103,3,SANTA CLARA VALLEY MEDICAL CENTER,0.752
3238,17,50 patients,0.752
4951,11,Voluntary non-profit - Private,0.752
8914,7,95128,0.752
1318,18,AL_HF-3,0.752
6796,7,94558,0.752
3036,13,Pneumonia,0.752
8477,3,VERDUGO HILLS HOSPITAL,0.752
1207,5,GENEVA,0.752
9965,16,93%,0.752
8935,8,LOS ANGELES,0.752
3354,4,5102 WEST CAMPBELL AVENUE,0.752
5196,13,Pneumonia,0.752
8191,8,SANTA BARBARA,0.752
8741,6,CA,0.752
887,17,19 patients,0.752
3936,18,AZ_SCIP-INF-3,0.752
4866,6,AZ,0.752
1152,3,LAWRENCE MEDICAL CENTER,0.752
6019,3,ARKANSAS HEART HOSPITAL,0.752
6477,5,ARKADELPHIA,0.752
7934,2,50090,0.752
257,10,Acute Care Hospitals,0.752
6845,4,200 MISSION BLVD,0.752
9937,4,465 W PUTNAM AVE,0.752
9356,6,CA,0.752
4567,7,86313,0.752
4908,16,100%,0.752
8806,5,MONTEREY,0.752
9918,4,2823 FRESNO STREET,0.752
8871,5,GRASS VALLEY,0.752
4266,7,85225,0.752
7079,4,420 34TH ST BOX 1888,0.752
489,13,Surgical Infection Prevention,0.752
4205,2,30110,0.752
781,4,101 SIVLEY RD,0.752
5510,3,ST EDWARD MERCY MEDICAL CENTER,0.752
8171,18,CA_PN-6,0.752
8686,13,Pneumonia,0.752
8287,4,1250 16TH STREET,0.752
9606,17,63 patients,0.752
2817,8,WRANGELL PETERSBURG,0.752
8214,17,304 patients,0.752
4706,5,POLACCA,0.752
7389,4,5555 WEST THUNDERBIRD ROAD,0.752
398,12,Yes,0.752
1759,3,BULLOCK COUNTY HOSPITAL,0.752
750,10,Acute Care Hospitals,0.752
4183,12,No,0.752
3619,17,3 patients,0.752
9386,16,18%,0.752
4989,8,BENTON,0.752
3674,17,137 patients,0.752
327,16,100%,0.752
7007,3,GROSSMONT HOSPITAL,0.752
8671,3,RIDEOUT MEMORIAL HOSPITAL,0.752
3586,16,97%,0.752
7615,2,10001,0.752
8165,4,3630 EAST IMPERIAL HIGHWAY,0.752
6924,16,38%,0.752
7141,12,Yes,0.752
2215,8,CONECUH,0.752
7044,18,CA_PN-2,0.751
1558,5,WETUMPKA,0.751
8214,12,Yes,0.751
7052,17,303 patients,0.751
6512,5,CROSSETT,0.751
4292,3,ORO VALLEY HOSPITAL,0.751
4133,7,85206,0.751
3036,4,300 EL CAMINO REAL,0.751
8797,6,CA,0.751
4904,6,AR,0.751
7969,13,Surgical Infection Prevention,0.751
5330,12,Yes,0.751
7338,10,Acute Care Hospitals,0.751
974,4,400 N EDWARDS STREET,0.751
2335,9,2563861061,0.751
6316,6,AR,0.751
1545,5,WETUMPKA,0.751
5717,10,Acute Care Hospitals,0.751
6553,5,DUMAS,0.751
7595,14,SCIP-VTE-2,0.751
5671,4,1001 SCHNEIDER DRIVE,0.751
9232,10,Acute Care Hospitals,0.751
6366,11,Voluntary non-profit - Church,0.751
8191,16,100%,0.751
3139,6,CA,0.751
8356,4,18300 ROSCOE BLVD,0.751
1699,3,TRINITY MEDICAL CENTER,0.751
4434,4,5656 SOUTH POWER ROAD,0.751
8174,17,178 patients,0.751
8499,10,Acute Care Hospitals,0.751
6835,8,AMADOR,0.751
4324,15,Heart Attack Patients Given Beta Blocker at Discharge,0.751
8491,17,326 patients,0.751
5940,12,Yes,0.751
6316,5,HEBER SPRINGS,0.751
3734,16,52%,0.751
3983,9,6238795574,0.751
1673,17,177 patients,0.751
9547,16,100%,0.751
8698,4,400 N MCDOWELL BLVD,0.751
5579,7,72315,0.751
4697,13,Surgical Infection Prevention,0.751
887,16,89%,0.751
2348,5,MUSCLE SHOALS,0.751
5438,2,10019,0.751
8962,10,Acute Care Hospitals,0.751
6407,16,67%,0.751
9642,3,FRENCH HOSPITAL MEDICAL CENTER,0.751
3644,8,GRAHAM,0.751
5894,5,LITTLE ROCK,0.751
8914,17,214 patients,0.751
3348,10,Acute Care Hospitals,0.751
7458,2,50067,0.751
2215,17,22 patients,0.751
6087,10,Acute Care Hospitals,0.751
4751,11,Proprietary,0.751
8215,17,103 patients,0.751
5467,17,10 patients,0.751
7338,8,LOS ANGELES,0.751
4838,18,AZ_PN-3B,0.751
844,13,Pneumonia,0.751
3734,3,TUBA CITY REGIONAL HEALTH CARE CORPORATION,0.751
3573,11,Voluntary non-profit - Private,0.751
7607,13,Pneumonia,0.751
6770,4,CASTRO  DUBOCE STS,0.751
7789,10,Acute Care Hospitals,0.751
4760,10,Critical Access Hospitals,0.751
6295,3,HOWARD MEMORIAL HOSPITAL,0.751
1567,10,Acute Care Hospitals,0.751
1456,7,36608,0.751
5127,7,72601,0.751
9621,13,Surgical Infection Prevention,0.751
8701,6,CA,0.751
1539,11,Voluntary non-profit - Other,0.751
3160,2,30011,0.751
8191,4,1400 E CHURCH ST,0.751
8393,4,1205 E NORTH ST,0.751
5981,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.751
2868,10,Critical Access Hospitals,0.751
7068,6,CA,0.751
3901,17,25 patients,0.751
2394,3,UAB HIGHLANDS,0.751
1862,11,Proprietary,0.751
6499,5,CROSSETT,0.751
9050,10,Acute Care Hospitals,0.751
771,17,0 patients,0.751
5248,12,Yes,0.751
9461,12,Yes,0.751
8597,10,Acute Care Hospitals,0.751
69,8,MARSHALL,0.751
9378,16,100%,0.751
1260,10,Acute Care Hospitals,0.751
5826,9,8708632000,0.751
8271,10,Acute Care Hospitals,0.751
7109,12,Yes,0.751
6774,4,1000 TRANCAS ST,0.751
8662,5,MARYSVILLE,0.751
4324,5,FORT MOHAVE,0.751
6746,10,Acute Care Hospitals,0.751
