7934,6,CA,0.761
3780,11,Government - Federal,0.761
7874,12,Yes,0.761
4838,10,Critical Access Hospitals,0.761
2580,11,Government - State,0.761
4539,10,Acute Care - VA Medical Center,0.761
3247,5,PHOENIX,0.761
9979,8,ALAMEDA,0.761
8480,11,Voluntary non-profit - Other,0.761
9185,16,100%,0.761
7104,5,SAN JOSE,0.761
2985,13,Surgical Infection Prevention,0.761
6212,12,Yes,0.761
5366,11,Proprietary,0.76
3711,16,100%,0.76
7336,7,93534,0.76
1280,8,BARBOUR,0.76
25,12,Yes,0.76
1558,5,WETUMPKA,0.76
8738,6,CA,0.76
6360,6,AR,0.76
6922,7,92501,0.76
3355,6,AZ,0.76
7496,11,Voluntary non-profit - Other,0.76
9965,5,LOS ANGELES,0.76
9376,5,GLENDORA,0.76
185,12,Yes,0.76
7607,7,94611,0.76
6819,7,94574,0.76
7479,11,Voluntary non-profit - Church,0.759
1017,5,EUTAW,0.759
5727,16,100%,0.759
8184,16,100%,0.759
3586,11,Voluntary non-profit - Private,0.759
4368,12,Yes,0.759
7241,5,OJAI,0.759
3160,10,Acute Care Hospitals,0.759
911,5,GADSDEN,0.759
5145,11,Proprietary,0.759
9347,7,94062,0.759
5455,5,CAMDEN,0.759
9154,9,8313856000,0.759
2394,10,Acute Care Hospitals,0.759
1371,5,FOLEY,0.759
8362,5,NORTHRIDGE,0.759
2861,10,Critical Access Hospitals,0.759
7602,8,ALAMEDA,0.759
3281,12,Yes,0.758
6477,10,Critical Access Hospitals,0.758
3573,6,AZ,0.758
2189,12,Yes,0.758
7900,6,CA,0.758
6642,6,AR,0.758
12,11,Government - Hospital District or Authority,0.758
8731,16,100%,0.758
1759,7,36089,0.758
8014,5,CASTRO VALLEY,0.758
6770,12,Yes,0.758
2279,11,Proprietary,0.758
9253,10,Acute Care Hospitals,0.758
7863,7,93030,0.758
8731,6,CA,0.758
7141,11,Government - Local,0.758
7548,12,Yes,0.758
5555,12,Yes,0.758
7338,7,93534,0.758
3047,11,Proprietary,0.757
4697,10,Critical Access Hospitals,0.757
3670,6,AZ,0.757
6398,10,Critical Access Hospitals,0.757
8788,5,FONTANA,0.757
7579,10,Acute Care Hospitals,0.757
3850,5,CHINLE,0.757
1936,10,Acute Care Hospitals,0.757
2635,5,JUNEAU,0.757
691,12,Yes,0.757
1615,10,Acute Care Hospitals,0.757
9629,10,Acute Care Hospitals,0.757
1732,5,CARROLLTON,0.757
4719,13,Surgical Infection Prevention,0.757
8270,5,LOS ANGELES,0.757
69,11,Government - Hospital District or Authority,0.757
4876,16,100%,0.757
5050,12,Yes,0.757
5021,11,Voluntary non-profit - Other,0.757
1456,11,Voluntary non-profit - Church,0.757
5933,11,Voluntary non-profit - Private,0.757
5616,10,Acute Care Hospitals,0.757
4738,5,GANADO,0.757
3929,12,Yes,0.756
6333,10,Critical Access Hospitals,0.756
8496,5,SAN JOSE,0.756
8876,16,100%,0.756
6202,6,AR,0.756
3202,11,Voluntary non-profit - Other,0.756
4478,15,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),0.756
5346,5,PARAGOULD,0.756
3111,10,Critical Access Hospitals,0.756
926,5,GADSDEN,0.756
6841,5,JACKSON,0.756
7267,11,Voluntary non-profit - Private,0.756
5248,5,HOT SPRINGS,0.756
7883,10,Acute Care Hospitals,0.756
5555,16,100%,0.756
5015,6,AR,0.756
1152,10,Acute Care Hospitals,0.756
5287,7,72034,0.756
9920,10,Acute Care - VA Medical Center,0.756
7857,6,CA,0.756
9541,6,CA,0.756
8165,12,Yes,0.756
4593,10,Critical Access Hospitals,0.756
7336,12,Yes,0.756
8432,10,Acute Care Hospitals,0.756
8713,10,Acute Care Hospitals,0.756
6681,12,Yes,0.756
6796,7,94558,0.756
9022,6,CA,0.756
3586,10,Acute Care Hospitals,0.756
2624,11,Voluntary non-profit - Private,0.756
977,10,Acute Care Hospitals,0.756
5887,7,72205,0.756
4324,6,AZ,0.755
7104,12,Yes,0.755
399,11,Voluntary non-profit - Private,0.755
5219,5,SPRINGDALE,0.755
5940,12,Yes,0.755
3888,16,100%,0.755
5706,5,HOT SPRINGS,0.755
3780,5,SAN CARLOS,0.755
4672,5,DOUGLAS,0.755
7336,5,LANCASTER,0.755
8319,11,Government - Hospital District or Authority,0.755
4743,6,AZ,0.755
4877,6,AZ,0.755
4274,11,Proprietary,0.755
2411,12,Yes,0.755
6398,11,Government - Local,0.755
4129,13,Heart Failure,0.755
6996,7,91942,0.755
6697,12,Yes,0.755
3854,10,Acute Care Hospitals,0.755
489,5,OZARK,0.755
8171,12,Yes,0.755
1934,12,No,0.755
6601,7,71653,0.755
8835,13,Heart Failure,0.755
5824,12,Yes,0.755
8168,13,Pneumonia,0.755
9198,6,CA,0.755
6444,5,DE QUEEN,0.755
4593,9,9286845421,0.755
2732,16,100%,0.755
9547,11,Voluntary non-profit - Private,0.755
3451,6,AZ,0.755
3734,12,Yes,0.755
3850,12,Yes,0.755
3663,6,AZ,0.755
8650,13,Pneumonia,0.755
8051,12,Yes,0.755
5613,7,72160,0.755
5792,5,HELENA,0.755
9916,9,5592285338,0.755
3322,13,Surgical Infection Prevention,0.754
4258,6,AZ,0.754
7257,10,Acute Care Hospitals,0.754
8011,12,No,0.754
9806,12,Yes,0.754
7607,13,Pneumonia,0.754
6936,7,92501,0.754
5330,5,NORTH LITTLE ROCK,0.754
2064,11,Government - Local,0.754
8650,6,CA,0.754
3726,9,9282832501,0.754
3552,11,Voluntary non-profit - Private,0.754
1388,12,Yes,0.754
8551,16,100%,0.754
9656,12,Yes,0.754
9750,11,Voluntary non-profit - Church,0.754
9099,5,SANTA ROSA,0.754
6969,6,CA,0.754
4659,5,DOUGLAS,0.754
7496,7,94080,0.754
750,10,Acute Care Hospitals,0.754
5614,9,8706733511,0.754
8421,11,Voluntary non-profit - Church,0.754
6674,8,ALAMEDA,0.754
9386,6,CA,0.754
6485,12,Yes,0.754
6723,16,100%,0.754
4908,6,AR,0.754
5521,12,Yes,0.754
1738,7,35447,0.754
2084,11,Voluntary non-profit - Other,0.754
5248,11,Voluntary non-profit - Church,0.754
3111,12,Yes,0.754
4258,13,Pneumonia,0.753
4377,9,4807288327,0.753
6088,11,Voluntary non-profit - Private,0.753
3878,12,Yes,0.753
9937,12,Yes,0.753
2725,16,100%,0.753
3854,5,CHINLE,0.753
5792,10,Acute Care Hospitals,0.753
1321,5,ANNISTON,0.753
4751,9,9282894691,0.753
2567,17,10 patients,0.753
2257,10,Acute Care - VA Medical Center,0.753
1844,10,Acute Care Hospitals,0.753
317,16,100%,0.753
3515,11,Voluntary non-profit - Other,0.753
9376,12,Yes,0.753
9117,5,TURLOCK,0.753
8462,12,Yes,0.753
741,10,Acute Care Hospitals,0.753
9502,7,95969,0.753
9267,12,Yes,0.753
6306,5,NASHVILLE,0.753
3200,12,Yes,0.753
4135,17,1 patients,0.753
1260,10,Acute Care Hospitals,0.753
7728,10,Acute Care Hospitals,0.753
3247,12,Yes,0.753
3453,10,Acute Care Hospitals,0.753
5554,16,100%,0.753
2413,10,Acute Care Hospitals,0.753
9887,13,Pneumonia,0.753
3917,5,MESA,0.753
7699,11,Voluntary non-profit - Private,0.753
6184,7,72958,0.753
8856,12,Yes,0.753
6697,10,Acute Care Hospitals,0.753
7004,5,LA MESA,0.753
8555,10,Acute Care Hospitals,0.753
1266,7,36027,0.753
5414,12,Yes,0.753
8869,13,Surgical Infection Prevention,0.753
3466,13,Pneumonia,0.753
3099,12,Yes,0.753
4825,16,100%,0.753
899,5,FAYETTE,0.753
7969,10,Acute Care Hospitals,0.753
4065,12,Yes,0.753
4324,9,9287882273,0.753
1282,11,Voluntary non-profit - Other,0.753
176,12,Yes,0.752
233,10,Acute Care Hospitals,0.752
8718,10,Acute Care Hospitals,0.752
8862,12,Yes,0.752
5268,12,Yes,0.752
8219,10,Acute Care Hospitals,0.752
4102,13,Pneumonia,0.752
2942,16,100%,0.752
8662,12,Yes,0.752
5727,11,Proprietary,0.752
8963,13,Pneumonia,0.752
9928,6,CA,0.752
3625,7,85344,0.752
3302,12,Yes,0.752
2370,12,Yes,0.752
8731,7,90027,0.752
2847,17,0 patients,0.752
4129,9,4808545050,0.752
3573,12,Yes,0.752
5966,11,Voluntary non-profit - Private,0.752
8555,11,Voluntary non-profit - Other,0.752
8701,10,Acute Care Hospitals,0.752
4975,7,72205,0.752
5953,7,72401,0.752
4960,12,Yes,0.752
7470,12,Yes,0.752
6641,13,Surgical Infection Prevention,0.752
5953,12,Yes,0.752
7021,16,100%,0.752
6036,13,Surgical Infection Prevention,0.752
5277,7,72653,0.752
5814,5,EL DORADO,0.752
3057,12,Yes,0.752
8011,6,CA,0.752
6408,5,FORDYCE,0.752
6002,11,Voluntary non-profit - Private,0.752
4877,10,Childrens,0.752
5613,6,AR,0.751
3254,12,Yes,0.751
6371,15,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),0.751
8551,11,Voluntary non-profit - Other,0.751
4183,10,Acute Care Hospitals,0.751
2104,10,Acute Care Hospitals,0.751
8718,7,91402,0.751
1227,12,Yes,0.751
5970,5,BATESVILLE,0.751
6557,10,Critical Access Hospitals,0.751
979,12,Yes,0.751
2313,7,36693,0.751
2765,12,Yes,0.751
489,13,Surgical Infection Prevention,0.751
5185,16,100%,0.751
9247,6,CA,0.751
6277,6,AR,0.751
6996,11,Voluntary non-profit - Private,0.751
8014,7,94546,0.751
2413,12,Yes,0.751
5268,9,8705081000,0.751
837,11,Voluntary non-profit - Private,0.751
9292,13,Surgical Infection Prevention,0.751
5046,6,AR,0.751
6761,11,Voluntary non-profit - Other,0.751
2814,10,Critical Access Hospitals,0.751
3202,10,Acute Care Hospitals,0.751
3913,7,85260,0.751
8662,6,CA,0.751
5521,7,72917,0.751
9117,6,CA,0.751
7644,6,CA,0.751
9955,13,Heart Attack,0.751
7854,12,No,0.751
7139,10,Acute Care Hospitals,0.751
7998,8,ALAMEDA,0.751
7265,10,Acute Care Hospitals,0.751
25,17,0 patients,0.751
5287,12,Yes,0.751
2459,5,MONTGOMERY,0.751
2062,10,Acute Care Hospitals,0.751
6774,12,Yes,0.751
6745,7,94010,0.751
7432,10,Acute Care Hospitals,0.751
6366,6,AR,0.75
7973,5,FRESNO,0.75
6055,7,71913,0.75
9546,11,Voluntary non-profit - Private,0.75
5748,10,Acute Care Hospitals,0.75
4191,11,Proprietary,0.75
7483,13,Pneumonia,0.75
4138,9,4808545050,0.75
7247,11,Proprietary,0.75
2860,11,Voluntary non-profit - Church,0.75
5966,5,BATESVILLE,0.75
7530,6,CA,0.75
6487,5,ARKADELPHIA,0.75
3712,12,Yes,0.75
7175,13,Surgical Infection Prevention,0.75
6610,12,Yes,0.75
7434,10,Acute Care Hospitals,0.75
3552,6,AZ,0.75
3283,11,Government - Local,0.75
5946,12,Yes,0.75
5466,12,No,0.75
139,13,Surgical Infection Prevention,0.75
6407,12,Yes,0.75
4567,7,86313,0.75
3139,10,Acute Care Hospitals,0.75
6936,13,Pneumonia,0.75
2537,7,35582,0.75
4616,7,85602,0.75
7257,12,Yes,0.75
6876,5,SACRAMENTO,0.75
8070,6,CA,0.75
8876,10,Acute Care Hospitals,0.75
3657,9,9283484000,0.75
5617,9,8706733511,0.75
1927,5,TROY,0.75
1152,17,1 patients,0.75
2922,11,Government - Hospital District or Authority,0.75
4368,10,Acute Care Hospitals,0.75
7122,9,5303327300,0.75
3191,10,Acute Care Hospitals,0.75
668,11,Government - State,0.75
8202,5,SANTA MARIA,0.75
9920,9,5592285338,0.75
4205,11,Government - State,0.75
4760,5,WINSLOW,0.75
4697,7,86040,0.75
4135,9,4808545050,0.75
9502,10,Acute Care Hospitals,0.75
2394,12,Yes,0.75
2591,13,Heart Failure,0.75
8513,10,Acute Care Hospitals,0.75
7819,11,Voluntary non-profit - Private,0.75
9166,5,KING CITY,0.75
4340,11,Proprietary,0.75
3112,12,Yes,0.75
9019,7,92835,0.75
327,7,36201,0.75
7338,12,Yes,0.75
3582,13,Surgical Infection Prevention,0.75
9166,10,Acute Care Hospitals,0.75
3036,10,Acute Care Hospitals,0.75
9448,10,Acute Care Hospitals,0.75
9115,10,Acute Care Hospitals,0.75
8835,7,90015,0.75
4719,12,Yes,0.75
1545,11,Government - State,0.75
5145,10,Acute Care Hospitals,0.75
4904,6,AR,0.75
8784,7,92335,0.75
6221,10,Critical Access Hospitals,0.75
5311,10,Acute Care Hospitals,0.75
7243,6,CA,0.75
9103,5,TURLOCK,0.75
3023,11,Proprietary,0.749
1997,11,Voluntary non-profit - Private,0.749
9578,10,Acute Care Hospitals,0.749
8854,12,Yes,0.749
7021,6,CA,0.749
7079,13,Surgical Infection Prevention,0.749
3711,6,AZ,0.749
7555,16,100%,0.749
3522,12,Yes,0.749
7595,5,VALLEJO,0.749
939,10,Acute Care Hospitals,0.749
6374,17,0 patients,0.749
4866,11,Voluntary non-profit - Private,0.749
8477,10,Acute Care Hospitals,0.749
9465,6,CA,0.749
8840,7,90015,0.749
3689,10,Acute Care Hospitals,0.749
5127,5,HARRISON,0.749
2075,11,Voluntary non-profit - Other,0.749
4222,13,Heart Attack,0.749
8356,6,CA,0.749
5555,13,Surgical Infection Prevention,0.749
8840,5,LOS ANGELES,0.749
6408,11,Government - Local,0.749
8650,7,91778,0.749
8788,11,Voluntary non-profit - Private,0.749
9531,6,CA,0.749
5504,5,FORT SMITH,0.749
4551,6,AZ,0.749
9626,7,93401,0.749
8955,11,Government - Local,0.749
6538,16,0%,0.749
8914,12,Yes,0.749
9195,6,CA,0.749
8267,11,Proprietary,0.749
4904,12,Yes,0.749
4768,6,AZ,0.749
151,11,Proprietary,0.749
3776,5,SAN CARLOS,0.749
1821,5,MOBILE,0.749
1371,6,L,0.749
6936,10,Acute Care Hospitals,0.749
6288,7,72560,0.749
8955,7,93003,0.749
7790,10,Acute Care Hospitals,0.749
6113,13,Surgical Infection Prevention,0.749
4675,7,85607,0.749
7335,3,ANTELOPE VALLEY HOSPITAL MED CENTER,0.749
6921,6,CA,0.749
8191,7,93454,0.749
2457,12,No,0.749
2036,11,Proprietary,0.749
9920,11,Government Federal,0.749
6088,10,Acute Care Hospitals,0.749
9960,7,90095,0.749
6762,5,SAN FRANCISCO,0.749
5268,7,72653,0.749
9547,12,Yes,0.749
966,5,ENTERPRISE,0.749
5722,5,NEWPORT,0.749
6762,7,94114,0.749
8362,11,Voluntary non-profit - Other,0.749
5696,10,Acute Care Hospitals,0.749
2459,11,Government Federal,0.749
4697,13,Surgical Infection Prevention,0.749
5658,11,Voluntary non-profit - Other,0.749
172,10,Acute Care Hospitals,0.749
9192,5,LONG BEACH,0.749
8499,6,CA,0.749
6774,4,1000 TRANCAS ST,0.749
2105,10,Acute Care Hospitals,0.749
9292,6,CA,0.749
8051,10,Acute Care Hospitals,0.749
9968,12,Yes,0.749
5946,9,8709727000,0.749
4989,9,4793388000,0.749
9664,7,92118,0.749
9028,11,Voluntary non-profit - Private,0.749
2814,12,Yes,0.749
2410,17,0 patients,0.749
6969,13,Surgical Infection Prevention,0.749
5335,5,PARAGOULD,0.748
6832,5,JACKSON,0.748
890,12,Yes,0.748
4672,11,Voluntary non-profit - Private,0.748
9621,12,Yes,0.748
1725,5,CARROLLTON,0.748
4539,5,TUCSON,0.748
9606,5,POMONA,0.748
1743,11,Voluntary non-profit - Other,0.748
3913,16,100%,0.748
6832,8,AMADOR,0.748
686,10,Acute Care Hospitals,0.748
9969,13,Surgical Infection Prevention,0.748
4324,7,86426,0.748
7607,6,CA,0.748
6392,11,Voluntary non-profit - Church,0.748
12,16,100%,0.748
8876,6,CA,0.748
2260,12,No,0.748
5894,10,Acute Care - VA Medical Center,0.748
4697,12,Yes,0.748
5946,13,Pneumonia,0.748
7579,7,94589,0.748
4770,12,No,0.748
6485,10,Critical Access Hospitals,0.748
6654,5,PIGGOTT,0.748
7243,11,Proprietary,0.748
6145,10,Critical Access Hospitals,0.748
4603,11,Government - Hospital District or Authority,0.748
8963,10,Acute Care Hospitals,0.748
5219,10,Acute Care Hospitals,0.748
686,12,Yes,0.748
1601,8,BALDWIN,0.748
6477,11,Voluntary non-profit - Other,0.748
4567,2,03033F,0.748
1499,11,Government - Hospital District or Authority,0.748
1781,17,0 patients,0.748
6835,10,Acute Care Hospitals,0.748
6936,6,CA,0.748
1182,10,Acute Care Hospitals,0.748
5196,13,Pneumonia,0.748
4411,12,Yes,0.748
9192,6,CA,0.748
1922,13,Surgical Infection Prevention,0.748
6212,13,Surgical Infection Prevention,0.748
6145,11,Voluntary non-profit - Church,0.748
8987,12,Yes,0.748
2372,10,Acute Care Hospitals,0.748
6016,6,AR,0.748
3659,13,Surgical Infection Prevention,0.748
6371,5,OSCEOLA,0.748
1570,10,Acute Care Hospitals,0.748
861,5,HAMILTON,0.748
8892,6,CA,0.748
7858,7,93030,0.748
6378,6,AR,0.748
5687,5,HOT SPRINGS,0.748
6204,6,AR,0.748
1759,5,UNION SPRINGS,0.748
2779,11,Voluntary non-profit - Other,0.748
6407,10,Critical Access Hospitals,0.748
6295,17,0 patients,0.748
2251,11,Government Federal,0.748
7615,10,Acute Care Hospitals,0.748
901,11,Voluntary non-profit - Other,0.748
4551,4,1003 WILLOW CREEK ROAD,0.748
9969,12,Yes,0.748
7243,12,Yes,0.747
2522,12,No,0.747
6674,5,HAYWARD,0.747
5219,7,72764,0.747
6082,11,Voluntary non-profit - Private,0.747
1624,11,Voluntary non-profit - Private,0.747
3048,10,Acute Care Hospitals,0.747
5671,7,72104,0.747
6641,11,Voluntary non-profit - Church,0.747
2075,12,Yes,0.747
7352,12,Yes,0.747
1513,10,Acute Care Hospitals,0.747
456,11,Government - Hospital District or Authority,0.747
3776,6,AZ,0.747
6538,11,Voluntary non-profit - Church,0.747
7900,10,Acute Care Hospitals,0.747
4567,5,PRESCOTT,0.747
5414,5,POCAHONTAS,0.747
6087,11,Voluntary non-profit - Private,0.747
6277,11,Voluntary non-profit - Other,0.747
3481,5,SIERRA VISTA,0.747
1235,11,Government - Federal,0.747
7470,6,CA,0.747
133,10,Acute Care Hospitals,0.747
7790,12,Yes,0.747
6393,5,OSCEOLA,0.747
9347,5,REDWOOD CITY,0.747
4925,6,AR,0.747
2542,12,Yes,0.747
3442,11,Proprietary,0.747
6487,11,Voluntary non-profit - Other,0.747
5160,11,Proprietary,0.747
4981,12,Yes,0.747
5123,13,Surgical Infection Prevention,0.747
7479,5,ORANGE,0.747
7389,5,GLENDALE,0.747
9913,11,Government Federal,0.747
8513,5,VAN NUYS,0.747
8537,12,Yes,0.747
3354,12,Yes,0.747
4908,11,Voluntary non-profit - Private,0.747
2215,10,Acute Care Hospitals,0.747
9247,9,9494997193,0.747
492,10,Acute Care Hospitals,0.747
4551,10,Acute Care - VA Medical Center,0.747
2247,13,Surgical Infection Prevention,0.747
1266,11,Voluntary non-profit - Other,0.747
5722,12,Yes,0.747
6841,10,Acute Care Hospitals,0.747
7602,11,Voluntary non-profit - Other,0.747
7458,5,OAKDALE,0.747
7555,11,Voluntary non-profit - Other,0.747
9682,6,CA,0.747
8686,5,PETALUMA,0.747
6534,4,#4 HOSPITAL DRIVE,0.747
2527,5,CHATOM,0.747
9795,13,Surgical Infection Prevention,0.747
8555,17,0 patients,0.747
2502,12,No,0.747
8271,5,LOS ANGELES,0.747
5266,7,72653,0.747
5467,11,Government - Local,0.747
9578,11,Proprietary,0.747
4965,12,Yes,0.747
4377,5,GILBERT,0.747
367,10,Acute Care Hospitals,0.747
8671,6,CA,0.747
5065,12,Yes,0.747
4975,12,Yes,0.747
3824,11,Proprietary,0.747
8761,6,CA,0.747
7973,10,Acute Care Hospitals,0.747
4017,11,Proprietary,0.747
1594,10,Acute Care Hospitals,0.747
4133,6,AZ,0.747
9232,12,Yes,0.747
1152,5,MOULTON,0.747
1601,6,L,0.747
2008,11,Voluntary non-profit - Private,0.747
690,10,Acute Care Hospitals,0.747
4266,5,CHANDLER,0.747
2064,12,No,0.747
7858,10,Acute Care Hospitals,0.747
1920,11,Voluntary non-profit - Church,0.746
9022,13,Surgical Infection Prevention,0.746
3619,6,AZ,0.746
4558,7,86313,0.746
2784,10,Acute Care Hospitals,0.746
2624,13,Pneumonia,0.746
6019,5,LITTLE ROCK,0.746
7751,5,SAN FRANCISCO,0.746
8676,16,100%,0.746
3998,5,SUN CITY WEST,0.746
5466,6,AR,0.746
5021,6,AR,0.746
6145,7,72949,0.746
9887,12,No,0.746
3856,12,Yes,0.746
4331,13,Pneumonia,0.746
2609,11,Voluntary non-profit - Private,0.746
781,10,Acute Care Hospitals,0.746
7365,11,Government - Hospital District or Authority,0.746
3784,13,Surgical Infection Prevention,0.746
5613,9,8706733511,0.746
4129,5,MESA,0.746
4265,9,4806039000,0.746
7479,7,92868,0.746
7644,12,Yes,0.746
8893,5,SAN FRANCISCO,0.746
9022,11,Voluntary non-profit - Church,0.746
6475,5,ARKADELPHIA,0.746
6835,13,Pneumonia,0.746
9955,17,0 patients,0.746
5311,11,Voluntary non-profit - Other,0.746
5811,10,Acute Care Hospitals,0.746
3117,11,Government - Local,0.746
1321,12,Yes,0.746
2989,12,Yes,0.746
5826,11,Proprietary,0.746
8254,12,Yes,0.746
4866,10,Critical Access Hospitals,0.746
8191,6,CA,0.746
9185,7,90813,0.746
1182,12,Yes,0.746
3707,9,9287298000,0.746
150,10,Acute Care Hospitals,0.746
2542,10,Critical Access Hospitals,0.746
3824,12,Yes,0.746
7615,16,100%,0.746
9154,7,93930,0.746
8532,9,8189023906,0.746
417,17,1 patients,0.746
4587,10,Critical Access Hospitals,0.746
6184,12,Yes,0.746
8191,9,8057393000,0.746
9500,11,Voluntary non-profit - Private,0.746
8087,11,Voluntary non-profit - Other,0.746
4965,7,72205,0.746
6963,13,Pneumonia,0.746
1388,5,DECATUR,0.746
8876,7,94109,0.746
2753,8,ANCHORAGE,0.746
837,10,Acute Care Hospitals,0.746
3856,6,AZ,0.746
7104,6,CA,0.746
4222,12,Yes,0.746
4960,7,72205,0.746
6059,13,Surgical Infection Prevention,0.746
4869,11,Voluntary non-profit - Private,0.746
1615,12,No,0.746
6642,11,Voluntary non-profit - Church,0.746
3625,12,Yes,0.746
4965,10,Acute Care Hospitals,0.746
7934,12,Yes,0.746
1042,11,Government - Federal,0.746
771,5,ANNISTON,0.746
926,10,Acute Care Hospitals,0.746
3734,6,AZ,0.746
8948,5,ENCINO,0.746
5375,11,Proprietary,0.746
1539,10,Acute Care Hospitals,0.746
257,12,Yes,0.746
9421,6,CA,0.746
8307,5,SAN MATEO,0.746
9448,12,Yes,0.746
8862,10,Acute Care Hospitals,0.746
9225,5,LAGUNA BEACH,0.746
5966,12,Yes,0.746
6770,6,CA,0.746
9968,5,LOS ANGELES,0.746
8738,11,Voluntary non-profit - Other,0.746
3160,11,Voluntary non-profit - Church,0.746
2313,6,L,0.746
4340,5,FORT MOHAVE,0.745
4205,16,100%,0.745
6277,5,MOUNTAIN VIEW,0.745
1887,5,MONROEVILLE,0.745
9750,6,CA,0.745
3804,7,85016,0.745
8118,11,Voluntary non-profit - Private,0.745
5123,12,Yes,0.745
9072,3,ANAHEIM GENERAL HOSPITAL,0.745
5761,4,#1 MEDICAL PARK DRIVE,0.745
9164,10,Acute Care Hospitals,0.745
9378,11,Voluntary non-profit - Private,0.745
9232,9,9494997193,0.745
6845,6,CA,0.745
5946,6,AR,0.745
9887,17,0 patients,0.745
8206,7,95816,0.745
8871,11,Voluntary non-profit - Other,0.745
646,11,Government - Local,0.745
9440,12,Yes,0.745
8662,7,95901,0.745
489,10,Acute Care Hospitals,0.745
1743,16,100%,0.745
6963,16,100%,0.745
9682,11,Voluntary non-profit - Church,0.745
5015,13,Pneumonia,0.745
1887,10,Acute Care Hospitals,0.745
9193,11,Voluntary non-profit - Church,0.745
6429,5,BOONEVILLE,0.745
290,10,Acute Care Hospitals,0.745
6589,12,Yes,0.745
3917,7,85206,0.745
4825,13,Surgical Infection Prevention,0.745
2167,10,Acute Care Hospitals,0.745
4437,13,Pneumonia,0.745
947,5,GEORGIANA,0.745
4198,7,85338,0.745
9019,10,Acute Care Hospitals,0.745
8806,12,Yes,0.745
2537,12,Yes,0.745
6610,11,Government - Local,0.745
6113,7,72703,0.745
3683,7,86403,0.745
2817,10,Critical Access Hospitals,0.745
8662,11,Voluntary non-profit - Other,0.745
8303,10,Acute Care Hospitals,0.745
9656,7,92118,0.745
4965,6,AR,0.745
9894,5,BAKERSFIELD,0.745
4222,7,85713,0.745
6355,6,AR,0.745
3670,9,9288558185,0.745
