ind,attr,val,expectation
8549,11,Voluntary non-profit - Other,0.76
5414,10,Acute Care Hospitals,0.76
9192,16,100%,0.76
3780,10,Acute Care Hospitals,0.76
4718,9,9287376000,0.76
9610,11,Voluntary non-profit - Other,0.76
8491,5,SAN JOSE,0.759
8271,10,Acute Care Hospitals,0.759
288,12,Yes,0.759
4562,5,PRESCOTT,0.759
2084,5,YORK,0.759
9913,16,100%,0.759
6770,10,Acute Care Hospitals,0.759
1922,5,HALEYVILLE,0.759
7479,10,Acute Care Hospitals,0.759
8296,12,Yes,0.759
9329,6,CA,0.759
3028,10,Acute Care Hospitals,0.759
7874,6,CA,0.758
4672,6,AZ,0.758
1759,11,Government - Federal,0.758
6366,12,Yes,0.758
4587,5,WICKENBURG,0.758
7793,10,Acute Care Hospitals,0.758
3804,11,Government - Federal,0.758
5579,10,Acute Care Hospitals,0.758
7388,13,Surgical Infection Prevention,0.758
2788,12,No,0.758
6641,13,Surgical Infection Prevention,0.758
9887,13,Pneumonia,0.758
4274,12,Yes,0.758
3919,10,Acute Care Hospitals,0.758
1371,8,BALDWIN,0.758
3111,6,AR,0.758
3419,6,AZ,0.758
9166,9,8313856000,0.757
4981,9,4793388000,0.757
6036,6,AR,0.757
8684,5,PETALUMA,0.757
133,12,Yes,0.757
1545,5,WETUMPKA,0.757
1371,16,100%,0.757
9378,5,GLENDORA,0.757
1558,11,Government - State,0.757
5789,6,AR,0.757
4035,5,GLENDALE,0.757
6371,9,8705637000,0.757
661,12,No,0.757
8426,13,Surgical Infection Prevention,0.757
4675,10,Critical Access Hospitals,0.757
4192,12,No,0.757
3936,12,Yes,0.757
8274,13,Surgical Infection Prevention,0.757
3232,12,Yes,0.757
7728,11,Voluntary non-profit - Church,0.757
9115,6,CA,0.757
1545,11,Government - State,0.757
9019,13,Surgical Infection Prevention,0.757
6796,10,Acute Care Hospitals,0.757
11,12,Yes,0.756
4133,9,4808545050,0.756
4593,11,Voluntary non-profit - Private,0.756
3014,11,Proprietary,0.756
9072,12,Yes,0.756
1738,13,Pneumonia,0.756
4640,6,AZ,0.756
9050,11,Government - State,0.756
9247,6,CA,0.756
2765,13,Surgical Infection Prevention,0.756
5727,5,NEWPORT,0.756
8319,13,Pneumonia,0.756
9531,3,AHMC ANAHEIM REGIONAL MEDICAL CENTER,0.756
9969,13,Surgical Infection Prevention,0.756
2335,10,Acute Care Hospitals,0.756
5197,6,AR,0.756
1276,12,No,0.756
9619,9,9098659500,0.756
5521,5,FORT SMITH,0.756
1163,15,Heart Attack Patients Given Beta Blocker at Discharge,0.756
5617,8,ARKANSAS,0.756
2279,11,Proprietary,0.756
5046,6,AR,0.756
5946,11,Proprietary,0.756
6538,13,Surgical Infection Prevention,0.756
4603,6,AZ,0.756
6360,8,ARKANSAS,0.756
6113,10,Acute Care Hospitals,0.756
8174,5,LYNWOOD,0.755
2942,12,Yes,0.755
6221,11,Government - Local,0.755
2410,11,Government - State,0.755
1723,10,Acute Care Hospitals,0.755
3619,6,AZ,0.755
8701,12,Yes,0.755
2985,13,Surgical Infection Prevention,0.755
9541,9,7147741450,0.755
1300,12,No,0.755
1235,11,Government - Federal,0.755
3989,12,Yes,0.755
1738,10,Acute Care Hospitals,0.755
3660,6,AZ,0.755
3776,17,0 patients,0.755
290,4,1000 FIRST STREET NORTH,0.755
8219,5,SACRAMENTO,0.755
9621,9,9098659500,0.755
735,10,Acute Care Hospitals,0.755
2765,11,Government - Federal,0.755
8493,11,Voluntary non-profit - Church,0.755
3283,17,0 patients,0.755
8491,12,Yes,0.755
6642,12,No,0.755
2942,16,100%,0.755
8686,12,Yes,0.755
9541,10,Acute Care Hospitals,0.755
9164,12,Yes,0.755
5050,6,AR,0.755
4593,5,WICKENBURG,0.755
7007,10,Acute Care Hospitals,0.755
7335,5,LANCASTER,0.754
9378,6,CA,0.754
4551,12,No,0.754
7501,17,1 patients,0.754
9036,12,Yes,0.754
9918,13,Surgical Infection Prevention,0.754
7852,12,No,0.754
9421,8,ALAMEDA,0.754
6796,12,Yes,0.754
4965,5,LITTLE ROCK,0.754
1021,5,EUTAW,0.754
4825,6,AZ,0.754
4227,10,Acute Care Hospitals,0.754
3494,10,Acute Care Hospitals,0.754
5395,11,Voluntary non-profit - Other,0.754
3726,17,0 patients,0.754
8274,16,100%,0.754
5291,10,Acute Care Hospitals,0.754
6654,6,AR,0.754
3784,11,Government - Federal,0.754
8118,6,CA,0.754
9955,13,Heart Attack,0.754
3775,17,0 patients,0.754
3111,10,Critical Access Hospitals,0.753
5706,11,Proprietary,0.753
8202,11,Voluntary non-profit - Church,0.753
4422,11,Proprietary,0.753
3202,12,Yes,0.753
3794,6,AZ,0.753
4760,17,1 patients,0.753
1306,11,Voluntary non-profit - Other,0.753
5548,13,Pneumonia,0.753
779,5,HUNTSVILLE,0.753
3888,12,Yes,0.753
8665,10,Acute Care Hospitals,0.753
3428,10,Acute Care Hospitals,0.753
8274,11,Proprietary,0.753
6374,10,Critical Access Hospitals,0.753
9606,9,9098659500,0.753
1721,10,Acute Care Hospitals,0.753
911,10,Acute Care Hospitals,0.753
5604,10,Acute Care Hospitals,0.753
3419,5,CHANDLER,0.753
5405,5,WEST MEMPHIS,0.753
3944,12,Yes,0.753
9225,11,Voluntary non-profit - Other,0.753
1182,10,Acute Care Hospitals,0.753
2410,5,PHENIX CITY,0.753
8963,10,Acute Care Hospitals,0.753
6790,4,1000 TRANCAS ST,0.753
9253,16,100%,0.753
9440,12,Yes,0.753
779,11,Government - Hospital District or Authority,0.753
1974,10,Acute Care Hospitals,0.753
4193,6,AZ,0.753
7079,6,CA,0.753
9376,11,Voluntary non-profit - Private,0.753
3811,6,AZ,0.753
2624,12,Yes,0.753
2973,11,Voluntary non-profit - Other,0.753
8215,11,Voluntary non-profit - Other,0.753
9750,12,Yes,0.753
6366,9,8705637000,0.753
6444,16,100%,0.753
5046,10,Acute Care Hospitals,0.753
9448,11,Voluntary non-profit - Private,0.753
5696,10,Acute Care Hospitals,0.753
5981,6,AR,0.752
8219,11,Voluntary non-profit - Other,0.752
9937,6,CA,0.752
6555,12,Yes,0.752
3950,11,Government - Hospital District or Authority,0.752
3283,11,Government - Local,0.752
6070,6,AR,0.752
5152,11,Proprietary,0.752
8830,10,Acute Care Hospitals,0.752
6398,17,0 patients,0.752
6212,5,WYNNE,0.752
4135,5,MESA,0.752
5604,13,Surgical Infection Prevention,0.752
8496,6,CA,0.752
4924,10,Acute Care Hospitals,0.752
7496,6,CA,0.752
6819,4,10 WOODLAND ROAD,0.752
8822,10,Acute Care Hospitals,0.752
5696,13,Pneumonia,0.752
1182,11,Government - Hospital District or Authority,0.752
8713,5,PANORAMA CITY,0.752
5291,6,AR,0.752
7353,11,Government - Hospital District or Authority,0.752
1927,10,Acute Care Hospitals,0.752
8856,11,Voluntary non-profit - Other,0.752
8493,6,CA,0.752
1920,13,Surgical Infection Prevention,0.752
6770,6,CA,0.752
4191,9,6027956020,0.752
5947,10,Acute Care Hospitals,0.752
6557,13,Pneumonia,0.752
6429,16,100%,0.752
8738,11,Voluntary non-profit - Other,0.752
1118,10,Acute Care Hospitals,0.752
2177,11,Proprietary,0.752
2862,11,Voluntary non-profit - Church,0.752
6641,11,Voluntary non-profit - Church,0.752
7883,12,Yes,0.752
3657,11,Government - Hospital District or Authority,0.752
4478,11,Proprietary,0.752
4191,10,Acute Care Hospitals,0.752
2428,5,PHENIX CITY,0.752
6316,11,Voluntary non-profit - Private,0.752
7122,12,Yes,0.752
5268,6,AR,0.752
2313,12,No,0.752
4743,10,Critical Access Hospitals,0.752
147,11,Proprietary,0.752
9461,5,CHULA VISTA,0.752
8894,13,Surgical Infection Prevention,0.752
7458,10,Acute Care Hospitals,0.752
398,8,AUTAUGA,0.752
2567,12,Yes,0.752
9028,12,Yes,0.752
7530,12,Yes,0.752
8597,13,Pneumonia,0.752
7488,13,Surgical Infection Prevention,0.752
1594,11,Government - Hospital District or Authority,0.752
8068,9,8589393400,0.752
4478,16,100%,0.752
4672,5,DOUGLAS,0.751
3878,10,Acute Care Hospitals,0.751
3419,12,Yes,0.751
9056,5,ANAHEIM,0.751
2949,10,Acute Care Hospitals,0.751
3888,6,AZ,0.751
1025,10,Acute Care Hospitals,0.751
9583,10,Acute Care Hospitals,0.751
7432,11,Proprietary,0.751
7790,5,SAN DIEGO,0.751
2247,13,Surgical Infection Prevention,0.751
5614,9,8706733511,0.751
7103,6,CA,0.751
3160,10,Acute Care Hospitals,0.751
8426,10,Acute Care Hospitals,0.751
8378,11,Voluntary non-profit - Other,0.751
3983,5,PHOENIX,0.751
8432,12,Yes,0.751
7104,11,Government - Local,0.751
1371,12,Yes,0.751
7644,6,CA,0.751
8735,10,Acute Care Hospitals,0.751
2732,12,Yes,0.751
1280,10,Acute Care Hospitals,0.751
3854,10,Acute Care Hospitals,0.751
1974,13,Surgical Infection Prevention,0.751
2537,12,Yes,0.751
6876,6,CA,0.751
823,11,Proprietary,0.751
2502,10,Acute Care - VA Medical Center,0.751
3191,10,Acute Care Hospitals,0.751
2732,11,Voluntary non-profit - Other,0.751
837,11,Voluntary non-profit - Private,0.751
9955,17,0 patients,0.751
3428,5,PHOENIX,0.751
7496,9,6507423200,0.751
8806,12,Yes,0.75
3856,10,Acute Care Hospitals,0.75
5287,5,CONWAY,0.75
8462,9,8187907100,0.75
5375,10,Acute Care Hospitals,0.75
6610,5,LAKE VILLAGE,0.75
1927,13,Heart Attack,0.75
5717,10,Acute Care Hospitals,0.75
9498,11,Voluntary non-profit - Other,0.75
4562,2,03033F,0.75
8662,10,Acute Care Hospitals,0.75
7434,13,Pneumonia,0.75
8761,13,Pneumonia,0.75
3398,11,Voluntary non-profit - Other,0.75
2313,16,100%,0.75
5970,11,Voluntary non-profit - Private,0.75
3057,12,Yes,0.75
3644,10,Acute Care Hospitals,0.75
4876,16,100%,0.75
3901,9,4803233000,0.75
3667,9,9288558185,0.75
7934,13,Pneumonia,0.75
5065,13,Pneumonia,0.75
9347,12,Yes,0.75
2251,11,Government Federal,0.75
3770,12,Yes,0.75
5406,11,Voluntary non-profit - Other,0.75
8070,13,Surgical Infection Prevention,0.75
2980,10,Acute Care Hospitals,0.75
399,6,AL,0.75
5744,5,MURFREESBORO,0.75
4139,11,Government - Local,0.75
3663,11,Government - Hospital District or Authority,0.75
5548,16,100%,0.75
133,11,Government - Federal,0.75
3647,10,Acute Care Hospitals,0.75
8621,10,Acute Care Hospitals,0.75
5414,5,POCAHONTAS,0.75
5467,5,MONTICELLO,0.75
8202,12,Yes,0.75
1306,10,Acute Care Hospitals,0.75
2257,10,Acute Care - VA Medical Center,0.75
1371,6,L,0.75
9386,6,CA,0.75
5970,5,BATESVILLE,0.75
258,11,Government - Federal,0.75
4138,10,Acute Care Hospitals,0.75
3619,16,100%,0.749
9465,12,Yes,0.749
4825,12,No,0.749
4227,12,Yes,0.749
3657,5,SAFFORD,0.749
6262,5,WALNUT RIDGE,0.749
1971,11,Proprietary,0.749
1049,11,Government - Federal,0.749
8914,12,Yes,0.749
8893,6,CA,0.749
1594,10,Acute Care Hospitals,0.749
7857,16,100%,0.749
9979,8,ALAMEDA,0.749
3726,12,Yes,0.749
4340,6,AZ,0.749
3047,10,Acute Care Hospitals,0.749
2104,11,Proprietary,0.749
7790,6,CA,0.749
5196,13,Pneumonia,0.749
4718,6,AZ,0.749
2413,12,Yes,0.749
7051,5,OROVILLE,0.749
3711,16,100%,0.749
8087,6,CA,0.749
8860,11,Voluntary non-profit - Other,0.749
9913,9,5592285338,0.749
9606,11,Voluntary non-profit - Other,0.749
7501,16,100%,0.749
1920,11,Voluntary non-profit - Church,0.749
2084,11,Voluntary non-profit - Other,0.749
8537,10,Acute Care Hospitals,0.749
398,10,Acute Care Hospitals,0.749
6642,6,AR,0.749
4657,10,Critical Access Hospitals,0.749
3711,8,APACHE,0.749
4796,4,101 COLE AVENUE,0.749
966,16,100%,0.749
9185,5,LONG BEACH,0.749
7858,13,Pneumonia,0.749
8731,5,LOS ANGELES,0.749
9664,10,Acute Care Hospitals,0.749
1699,11,Proprietary,0.749
823,12,Yes,0.749
4672,11,Voluntary non-profit - Private,0.749
4760,9,9282894691,0.749
8890,11,Voluntary non-profit - Private,0.749
6790,5,NAPA,0.749
4191,11,Proprietary,0.749
9600,6,CA,0.749
176,17,0 patients,0.749
8087,11,Voluntary non-profit - Other,0.749
5727,12,Yes,0.749
9632,11,Voluntary non-profit - Other,0.749
3929,5,MESA,0.749
858,17,0 patients,0.749
5548,11,Government - Local,0.749
648,11,Government - Local,0.749
4222,6,AZ,0.749
8718,11,Voluntary non-profit - Private,0.749
7488,6,CA,0.749
8806,6,CA,0.748
6407,12,Yes,0.748
7595,11,Voluntary non-profit - Other,0.748
8241,11,Government - Hospital District or Authority,0.748
7104,5,SAN JOSE,0.748
2522,12,No,0.748
7838,13,Pneumonia,0.748
8537,11,Voluntary non-profit - Other,0.748
926,5,GADSDEN,0.748
1885,12,Yes,0.748
6059,10,Acute Care Hospitals,0.748
5706,10,Acute Care Hospitals,0.748
3625,10,Acute Care Hospitals,0.748
6475,9,8702452622,0.748
4035,11,Proprietary,0.748
9347,6,CA,0.748
5887,10,Acute Care - VA Medical Center,0.748
7470,13,Surgical Infection Prevention,0.748
1573,11,Government - Hospital District or Authority,0.748
3933,12,Yes,0.748
8068,6,CA,0.748
8214,11,Voluntary non-profit - Other,0.748
5826,9,8708632000,0.748
2105,10,Acute Care Hospitals,0.748
2392,10,Acute Care Hospitals,0.748
4539,9,5206291821,0.748
9050,6,CA,0.748
1787,11,Government - Hospital District or Authority,0.748
4266,6,AZ,0.748
5671,13,Pneumonia,0.748
8698,13,Surgical Infection Prevention,0.748
8890,5,SAN FRANCISCO,0.748
2568,10,Critical Access Hospitals,0.748
8890,12,Yes,0.748
8356,5,NORTHRIDGE,0.748
8597,9,9098814440,0.748
4017,10,Acute Care Hospitals,0.748
8686,11,Voluntary non-profit - Other,0.748
3660,10,Acute Care Hospitals,0.748
7122,9,5303327300,0.748
126,15,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0.748
1493,10,Acute Care Hospitals,0.748
3515,17,0 patients,0.748
8876,12,Yes,0.748
7139,6,CA,0.748
3400,10,Acute Care Hospitals,0.748
3232,10,Acute Care Hospitals,0.748
9916,11,Government Federal,0.748
8862,6,CA,0.748
8821,5,MONTEREY,0.748
1321,5,ANNISTON,0.748
2477,5,MONTGOMERY,0.748
3989,9,6238795574,0.748
2815,12,Yes,0.748
735,13,Surgical Infection Prevention,0.748
6969,11,Voluntary non-profit - Church,0.748
36,12,Yes,0.748
9913,10,Acute Care - VA Medical Center,0.748
9257,16,100%,0.748
2784,12,No,0.748
4129,13,Heart Failure,0.747
25,11,Government - Hospital District or Authority,0.747
8342,10,Acute Care Hospitals,0.747
4659,17,1 patients,0.747
4975,12,Yes,0.747
8892,12,Yes,0.747
2973,13,Heart Failure,0.747
7998,6,CA,0.747
1721,17,0 patients,0.747
6762,6,CA,0.747
5826,10,Acute Care Hospitals,0.747
9894,17,0 patients,0.747
4023,10,Acute Care Hospitals,0.747
7376,17,0 patients,0.747
4191,5,PHOENIX,0.747
9192,11,Voluntary non-profit - Church,0.747
8929,12,Yes,0.747
9117,11,Voluntary non-profit - Church,0.747
5277,10,Acute Care Hospitals,0.747
5706,13,Surgical Infection Prevention,0.747
8914,5,SAN JOSE,0.747
2985,11,Voluntary non-profit - Other,0.747
9099,12,Yes,0.747
1182,12,Yes,0.747
1821,10,Acute Care Hospitals,0.747
8303,13,Surgical Infection Prevention,0.747
400,8,AUTAUGA,0.747
2064,12,No,0.747
8597,12,Yes,0.747
1276,10,Acute Care Hospitals,0.747
1732,10,Acute Care Hospitals,0.747
3917,6,AZ,0.747
2459,10,Acute Care - VA Medical Center,0.747
5940,17,0 patients,0.747
9626,12,Yes,0.747
8171,11,Voluntary non-profit - Church,0.747
9257,11,Proprietary,0.747
6681,12,Yes,0.747
2398,11,Government - Hospital District or Authority,0.747
8876,16,100%,0.747
7548,12,Yes,0.747
6723,11,Voluntary non-profit - Private,0.747
4981,6,AR,0.747
6845,5,JACKSON,0.747
8219,12,Yes,0.747
9606,10,Acute Care Hospitals,0.747
8128,10,Acute Care Hospitals,0.747
5789,11,Proprietary,0.747
8698,12,Yes,0.747
4768,6,AZ,0.747
3466,12,Yes,0.747
7602,8,ALAMEDA,0.747
9979,10,Acute Care Hospitals,0.747
4877,12,Yes,0.747
9019,12,Yes,0.747
9421,11,Voluntary non-profit - Private,0.747
7068,6,CA,0.747
6055,5,HOT SPRINGS,0.747
5419,12,Yes,0.747
5687,5,HOT SPRINGS,0.747
4838,11,Proprietary,0.747
9510,11,Voluntary non-profit - Private,0.747
1017,10,Acute Care Hospitals,0.747
2693,12,No,0.747
1601,11,Government - Hospital District or Authority,0.747
2796,10,Critical Access Hospitals,0.747
7388,6,CA,0.747
6549,5,DUMAS,0.747
4437,12,Yes,0.746
864,17,101 patients,0.746
2860,11,Voluntary non-profit - Church,0.746
9916,5,FRESNO,0.746
5613,11,Voluntary non-profit - Other,0.746
5425,6,AR,0.746
4227,11,Voluntary non-profit - Private,0.746
1817,13,Surgical Infection Prevention,0.746
2753,8,ANCHORAGE,0.746
8168,11,Voluntary non-profit - Church,0.746
4960,10,Acute Care Hospitals,0.746
4989,10,Acute Care Hospitals,0.746
4908,16,100%,0.746
4133,11,Government - Local,0.746
9132,11,Voluntary non-profit - Private,0.746
9563,10,Acute Care Hospitals,0.746
2075,11,Voluntary non-profit - Other,0.746
3096,10,Acute Care Hospitals,0.746
5966,10,Acute Care Hospitals,0.746
7376,5,GLENDALE,0.746
4384,5,GILBERT,0.746
6202,13,Pneumonia,0.746
1260,11,Voluntary non-profit - Other,0.746
1673,16,100%,0.746
7644,10,Acute Care Hospitals,0.746
5826,12,Yes,0.746
1971,12,Yes,0.746
5248,5,HOT SPRINGS,0.746
4377,5,GILBERT,0.746
646,10,Acute Care Hospitals,0.746
7579,16,100%,0.746
9574,12,Yes,0.746
9253,10,Acute Care Hospitals,0.746
8676,5,PETALUMA,0.746
9502,12,Yes,0.746
6366,16,100%,0.746
2204,16,100%,0.746
5812,12,Yes,0.746
8630,11,Voluntary non-profit - Other,0.746
3943,12,Yes,0.746
3471,13,Surgical Infection Prevention,0.746
6835,13,Pneumonia,0.746
7789,13,Surgical Infection Prevention,0.746
9502,16,100%,0.746
5414,12,Yes,0.746
3283,6,AZ,0.746
7365,12,Yes,0.746
151,10,Acute Care Hospitals,0.746
4925,12,Yes,0.746
3236,11,Voluntary non-profit - Private,0.746
1974,12,Yes,0.746
7247,6,CA,0.746
2860,13,Surgical Infection Prevention,0.746
1152,12,No,0.746
9894,5,BAKERSFIELD,0.746
2251,16,100%,0.746
3856,5,CHINLE,0.746
4539,5,TUCSON,0.746
5953,11,Proprietary,0.746
6082,10,Acute Care Hospitals,0.746
1787,10,Acute Care Hospitals,0.746
5826,11,Proprietary,0.746
5761,6,AR,0.746
3303,12,Yes,0.746
9103,5,TURLOCK,0.746
4587,9,9286845421,0.746
6307,11,Government - Local,0.746
6819,16,100%,0.746
5218,5,SPRINGDALE,0.746
3512,5,SUN CITY,0.746
638,11,Government - Hospital District or Authority,0.745
6426,6,AR,0.745
6922,6,CA,0.745
2023,10,Acute Care Hospitals,0.745
9968,11,Government - State,0.745
7998,12,No,0.745
6002,12,Yes,0.745
844,10,Acute Care Hospitals,0.745
6444,6,AR,0.745
9019,6,CA,0.745
7969,10,Acute Care Hospitals,0.745
8267,6,CA,0.745
6610,13,Pneumonia,0.745
8854,5,GRASS VALLEY,0.745
3670,5,LAKE HAVASU CITY,0.745
2409,10,Acute Care Hospitals,0.745
3139,12,Yes,0.745
6355,11,Voluntary non-profit - Private,0.745
1594,13,Surgical Infection Prevention,0.745
3850,6,AZ,0.745
9916,10,Acute Care - VA Medical Center,0.745
5712,16,100%,0.745
6549,17,0 patients,0.745
1997,16,100%,0.745
7777,17,0 patients,0.745
7044,11,Voluntary non-profit - Private,0.745
7079,10,Acute Care Hospitals,0.745
4434,16,100%,0.745
4706,9,9287376000,0.745
1276,11,Voluntary non-profit - Other,0.745
8662,6,CA,0.745
8806,9,8316245311,0.745
7126,11,Voluntary non-profit - Private,0.745
9928,5,PORTERVILLE,0.745
3824,17,100 patients,0.745
8215,6,CA,0.745
1545,12,Yes,0.745
3471,12,Yes,0.745
2410,10,Acute Care Hospitals,0.745
502,11,Voluntary non-profit - Private,0.745
7854,12,No,0.745
1034,10,Acute Care Hospitals,0.745
3453,5,SCOTTSDALE,0.745
9232,9,9494997193,0.745
862,12,Yes,0.745
9378,16,100%,0.745
3659,9,9283484000,0.745
4102,3,ARIZONA HEART HOSPITAL,0.745
7243,17,1 patients,0.745
690,11,Government - State,0.745
4877,6,AZ,0.745
4768,13,Surgical Infection Prevention,0.745
9522,6,CA,0.745
5313,15,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0.745
5466,10,Acute Care Hospitals,0.745
6919,12,No,0.745
4222,10,Acute Care Hospitals,0.745
7230,13,Surgical Infection Prevention,0.745
7243,16,100%,0.745
8892,5,SAN FRANCISCO,0.745
2942,10,Acute Care Hospitals,0.745
9600,10,Acute Care Hospitals,0.745
9256,12,Yes,0.745
1927,17,0 patients,0.745
4035,12,Yes,0.745
8640,13,Heart Attack,0.745
9376,10,Acute Care Hospitals,0.745
6036,5,SHERWOOD,0.745
6674,11,Voluntary non-profit - Church,0.745
9619,12,Yes,0.745
8191,13,Heart Failure,0.745
2269,13,Surgical Infection Prevention,0.745
750,12,No,0.745
4616,5,BENSON,0.745
5887,11,Government Federal,0.745
3453,12,Yes,0.745
5152,5,VAN BUREN,0.745
303,10,Acute Care Hospitals,0.745
4331,9,9287882273,0.745
8168,5,LYNWOOD,0.745
9541,13,Pneumonia,0.745
1097,11,Voluntary non-profit - Other,0.745
9461,12,Yes,0.745
7165,5,RED BLUFF,0.745
4925,5,CLARKSVILLE,0.745
5219,5,SPRINGDALE,0.745
979,5,ENTERPRISE,0.744
2542,12,Yes,0.744
5213,5,SPRINGDALE,0.744
126,10,Acute Care Hospitals,0.744
6905,5,LOS ANGELES,0.744
6288,11,Voluntary non-profit - Other,0.744
4587,12,No,0.744
5933,6,AR,0.744
9378,10,Acute Care Hospitals,0.744
6333,11,Voluntary non-profit - Private,0.744
862,10,Acute Care Hospitals,0.744
7171,5,RED BLUFF,0.744
4133,10,Acute Care Hospitals,0.744
8110,11,Voluntary non-profit - Private,0.744
8432,10,Acute Care Hospitals,0.744
9510,5,PARADISE,0.744
864,11,Voluntary non-profit - Private,0.744
6921,10,Acute Care Hospitals,0.744
7854,10,Acute Care Hospitals,0.744
5277,11,Voluntary non-profit - Other,0.744
1615,12,No,0.744
9164,10,Acute Care Hospitals,0.744
7079,12,Yes,0.744
4183,12,No,0.744
3936,5,MESA,0.744
7021,10,Acute Care Hospitals,0.744
9750,10,Acute Care Hospitals,0.744
6087,10,Acute Care Hospitals,0.744
8929,16,100%,0.744
8241,12,Yes,0.744
4198,12,Yes,0.744
2594,8,ANCHORAGE,0.744
9682,6,CA,0.744
9247,10,Acute Care Hospitals,0.744
4904,10,Acute Care Hospitals,0.744
7672,16,100%,0.744
7338,12,Yes,0.744
6444,15,Heart Attack Patients Given Aspirin at Arrival,0.744
7819,12,Yes,0.744
4751,12,No,0.744
8962,17,100 patients,0.744
9072,11,Government - State,0.744
8206,12,Yes,0.744
6841,10,Acute Care Hospitals,0.744
9656,10,Acute Care Hospitals,0.744
6016,10,Acute Care Hospitals,0.744
4593,10,Critical Access Hospitals,0.744
5405,13,Surgical Infection Prevention,0.744
5887,12,No,0.744
9031,6,CA,0.744
5789,12,Yes,0.744
2401,17,0 patients,0.744
4838,6,AZ,0.744
9547,6,CA,0.744
3784,6,AZ,0.744
4832,12,Yes,0.744
9600,11,Voluntary non-profit - Other,0.744
1601,6,L,0.744
5555,13,Surgical Infection Prevention,0.744
6360,13,Surgical Infection Prevention,0.744
3772,12,Yes,0.744
4751,6,AZ,0.744
8378,13,Surgical Infection Prevention,0.744
3048,11,Proprietary,0.744
3776,11,Government - Federal,0.744
2023,12,Yes,0.744
7068,12,Yes,0.744
5023,10,Acute Care Hospitals,0.744
3481,17,0 patients,0.744
7607,5,OAKLAND,0.744
3303,10,Acute Care Hospitals,0.744
271,11,Voluntary non-profit - Church,0.744
9117,5,TURLOCK,0.744
5894,12,No,0.744
4017,9,6235611000,0.744
400,10,Acute Care Hospitals,0.744
4908,5,CLARKSVILLE,0.744
8788,9,9094275500,0.744
4738,8,APACHE,0.744
1550,10,Acute Care Hospitals,0.744
133,10,Acute Care Hospitals,0.744
5554,5,MAGNOLIA,0.744
3888,10,Acute Care Hospitals,0.744
