ind,attr,val,expectation
2459,12,No,0.757
7247,6,CA,0.757
5970,5,BATESVILLE,0.757
2635,16,100%,0.757
8265,5,LOS ANGELES,0.757
4965,16,92%,0.757
7243,3,OJAI VALLEY COMMUNITY HOSPITAL,0.757
9626,8,SAN LUIS OBISPO,0.757
4640,4,901 WEST REX ALLEN DRIVE,0.757
4191,8,MARICOPA,0.757
8713,13,Pneumonia,0.757
5814,12,Yes,0.757
8914,17,214 patients,0.757
9682,12,Yes,0.757
7761,8,SAN FRANCISCO,0.757
974,10,Acute Care Hospitals,0.757
646,5,WEDOWEE,0.757
3281,12,Yes,0.757
4191,14,SCIP-INF-4,0.757
5658,16,96%,0.757
3300,8,MARICOPA,0.757
4924,5,CLARKSVILLE,0.757
1974,4,220 HOSPITAL DRIVE,0.757
5266,3,BAXTER REGIONAL MEDICAL CENTER,0.757
3878,3,NORTHWEST MEDICAL CENTER,0.757
890,16,100%,0.757
5673,11,Voluntary non-profit - Private,0.757
489,15,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),0.757
8491,8,SANTA CLARA,0.757
6969,13,Surgical Infection Prevention,0.757
7496,8,SAN MATEO,0.757
9193,4,1050 LINDEN AVE,0.757
7790,6,CA,0.757
9461,5,CHULA VISTA,0.757
489,9,3374742601,0.757
4331,17,53 patients,0.757
1934,12,No,0.757
2677,17,39 patients,0.757
8735,11,Voluntary non-profit - Other,0.757
9502,3,FEATHER RIVER HOSPITAL,0.757
8319,4,222 W 39TH AVE,0.757
979,8,COFFEE,0.757
7353,12,Yes,0.757
3856,16,77%,0.757
8894,10,Acute Care Hospitals,0.757
7998,12,No,0.757
3202,4,5102 WEST CAMPBELL AVENUE,0.757
9969,8,LOS ANGELES,0.757
4023,16,82%,0.757
8267,7,90004,0.756
3919,3,BANNER BAYWOOD MEDICAL CENTER,0.756
5196,2,40020,0.756
3644,5,SAFFORD,0.756
8555,13,Surgical Infection Prevention,0.756
6557,4,300 EAST PICKENS,0.756
8549,11,Voluntary non-profit - Other,0.756
3522,11,Voluntary non-profit - Other,0.756
974,17,397 patients,0.756
5504,11,Voluntary non-profit - Private,0.756
4908,4,1100 EAST POPLAR STREET,0.756
5405,17,93 patients,0.756
3294,13,Pneumonia,0.756
1034,8,TALLAPOOSA,0.756
4965,9,5015523000,0.756
2861,11,Voluntary non-profit - Church,0.756
7352,7,93291,0.756
5617,9,8706733511,0.756
1974,17,2 patients,0.756
8977,5,FRENCH CAMP,0.756
3772,8,GILA,0.756
4587,15,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,0.756
8555,9,5306623961,0.756
9502,16,100%,0.756
4129,18,AZ_HF-3,0.756
8893,5,SAN FRANCISCO,0.756
3036,3,SIERRA VISTA REGIONAL HEALTH CENTER INC,0.756
1025,5,EUTAW,0.756
133,16,33%,0.756
6835,17,27 patients,0.756
9906,6,CA,0.756
2335,8,COLBERT,0.756
1711,4,1720 UNIVERSITY BLVD,0.756
9928,16,89%,0.756
7488,9,7416339111,0.756
7854,9,8059885200,0.756
3389,17,83 patients,0.756
5912,3,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,0.756
6444,17,1 patients,0.756
8731,17,4 patients,0.756
1097,17,69 patients,0.756
417,11,Voluntary non-profit - Other,0.756
6969,7,91950,0.756
9453,17,48 patients,0.756
3398,13,Surgical Infection Prevention,0.756
8254,16,78%,0.756
9574,5,SAN FRANCISCO,0.756
2527,4,649 ST STEPHENS AVENUE HIGHWAY 56,0.756
7751,17,356 patients,0.756
3186,17,179 patients,0.755
8822,17,1155 patients,0.755
367,5,WINFIELD,0.755
3322,13,Surgical Infection Prevention,0.755
1017,4,509 WILSON AVENUE,0.755
5981,17,1 patients,0.755
6393,13,Surgical Infection Prevention,0.755
7858,10,Acute Care Hospitals,0.755
3599,8,MARICOPA,0.755
3089,16,99%,0.755
3983,17,75 patients,0.755
8110,16,96%,0.755
7126,8,BUTTE,0.755
7230,10,Acute Care Hospitals,0.755
6876,8,SACRAMENTO,0.755
8051,5,UPLAND,0.755
2905,2,30001,0.755
6876,5,SACRAMENTO,0.755
3943,5,GLENDALE,0.755
4422,8,MARICOPA,0.755
8491,7,95116,0.755
4989,6,AR,0.755
638,2,10029,0.755
6706,16,100%,0.755
4539,5,TUCSON,0.755
8860,3,SIERRA NEVADA MEMORIAL HOSPITAL,0.755
1699,12,No,0.755
1725,5,CARROLLTON,0.755
7607,6,CA,0.755
2084,3,HILL HOSPITAL OF SUMTER COUNTY,0.755
3712,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.755
4227,16,16%,0.755
5425,8,RANDOLPH,0.755
2335,9,2563861061,0.755
3660,10,Acute Care Hospitals,0.755
4008,7,85375,0.755
6723,7,94010,0.755
7777,4,200 WEST ARBOR DRIVE,0.755
3515,8,MARICOPA,0.755
2827,12,No,0.755
9632,12,Yes,0.755
7607,8,ALAMEDA,0.755
3784,10,Acute Care Hospitals,0.755
6835,6,CA,0.755
9464,16,97%,0.755
4340,10,Acute Care Hospitals,0.755
8378,6,CA,0.755
6277,6,AR,0.755
4825,4,1171 WEST TARGET RANGE ROAD,0.755
638,6,rAL,0.755
940,10,Acute Care Hospitals,0.755
4718,9,9287376000,0.755
2861,8,KETCHIKAN GATEWAY,0.755
9292,5,FREMONT,0.755
8011,2,50095,0.755
4292,2,30114,0.755
5455,9,8708361000,0.755
7934,10,Acute Care Hospitals,0.755
9195,6,CA,0.755
2877,11,Government - Local,0.755
7365,10,Acute Care Hospitals,0.755
1371,7,36535,0.755
7579,17,252 patients,0.755
7241,17,7 patients,0.755
4924,3,JOHNSON REGIONAL MEDICAL CENTER,0.755
126,17,0 patients,0.755
4266,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.755
6212,10,Critical Access Hospitals,0.755
7109,6,CA,0.754
9056,4,3033 W ORANGE AVENUE,0.754
3659,6,AZ,0.754
6025,10,Acute Care Hospitals,0.754
2568,11,Government - Hospital District or Authority,0.754
5604,16,97%,0.754
2624,13,Pneumonia,0.754
2765,10,Acute Care Hospitals,0.754
3512,6,AZ,0.754
3644,8,GRAHAM,0.754
9036,5,WHITTIER,0.754
9682,7,91505,0.754
2348,5,MUSCLE SHOALS,0.754
9216,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.754
3302,12,Yes,0.754
7141,9,8183645155,0.754
4133,12,Yes,0.754
8191,2,50107,0.754
7548,5,WALNUT CREEK,0.754
4265,6,AZ,0.754
7388,5,GLENDALE,0.754
1550,3,ELMORE COMMUNITY HOSPITAL,0.754
9216,11,Government - Hospital District or Authority,0.754
2177,16,100%,0.754
7579,15,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,0.754
7388,12,Yes,0.754
5558,8,COLUMBIA,0.754
6070,4,5201 NORTH SHORE DRIVE,0.754
5466,6,AR,0.754
6059,8,GARLAND,0.754
1318,16,93%,0.754
8948,9,8189955000,0.754
7470,4,350 S OAK AVE,0.754
3936,5,MESA,0.754
5933,12,Yes,0.754
8184,16,100%,0.754
1282,9,3346887721,0.754
8914,9,4089472500,0.754
5406,11,Voluntary non-profit - Other,0.754
7389,10,Acute Care Hospitals,0.754
7104,13,Surgical Infection Prevention,0.754
1235,2,10066,0.754
8871,6,CA,0.754
977,8,COFFEE,0.754
661,13,Surgical Infection Prevention,0.754
6790,7,94558,0.754
5748,12,No,0.754
3780,15,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,0.754
4422,10,Acute Care Hospitals,0.754
3929,3,BANNER BAYWOOD MEDICAL CENTER,0.754
8491,17,326 patients,0.754
8761,4,9333 IMPERIAL HIGHWAY,0.754
5053,10,Acute Care Hospitals,0.754
4924,13,Surgical Infection Prevention,0.754
9578,4,12601 GARDEN GROVE BLVD,0.754
1235,5,FLORALA,0.754
3998,3,BANNER DEL E WEBB MEDICAL CENTER,0.754
3663,6,AZ,0.754
6796,11,Voluntary non-profit - Church,0.753
9099,17,180 patients,0.753
8403,12,Yes,0.753
2860,12,Yes,0.753
5946,17,191 patients,0.753
4008,8,MARICOPA,0.753
2788,2,20027,0.753
5887,17,15 patients,0.753
9600,10,Acute Care Hospitals,0.753
2458,10,Acute Care - VA Medical Center,0.753
7353,11,Government - Hospital District or Authority,0.753
6697,16,100%,0.753
7529,15,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,0.753
6919,4,531 W COLLEGE ST,0.753
3202,13,Surgical Infection Prevention,0.753
11,10,Acute Care Hospitals,0.753
8621,12,Yes,0.753
3580,4,5301 EAST GRANT ROAD,0.753
5248,4,1910 MALVERN AVENUE,0.753
3770,10,Acute Care Hospitals,0.753
9461,8,SAN DIEGO,0.753
8171,11,Voluntary non-profit - Church,0.753
4960,9,5015523000,0.753
1862,15,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,0.753
5826,17,75 patients,0.753
8191,11,Voluntary non-profit - Church,0.753
3281,17,24 patients,0.753
8265,9,2133822752,0.753
2401,3,UAB HIGHLANDS,0.753
944,12,No,0.753
4222,7,85713,0.753
6360,4,2215 WILDWOOD AVENUE,0.753
1675,18,AL_AMI-7A,0.753
4192,12,No,0.753
9103,10,Acute Care Hospitals,0.753
7365,11,Government - Hospital District or Authority,0.753
7122,17,318 patients,0.753
6790,16,98%,0.753
750,12,No,0.753
8621,10,Acute Care Hospitals,0.753
4411,12,Yes,0.753
8168,7,90262,0.753
2294,4,29 L V STABLER DRIVE,0.753
690,5,BIRMINGHAM,0.753
648,11,Government - Local,0.753
9292,17,80 patients,0.753
6403,4,201 CLIFTON STREET,0.753
3254,8,PINAL,0.753
7353,6,CA,0.753
9247,3,SOUTH COAST MEDICAL CENTER,0.753
5761,7,63278,0.753
8493,11,Voluntary non-profit - Church,0.753
8662,16,97%,0.753
3850,3,CHINLE COMPREHENSIVE CARE FACILITY,0.753
4768,10,Critical Access Hospitals,0.753
7175,9,5305298102,0.753
966,9,3343470548,0.753
4562,16,98%,0.753
1573,10,Acute Care Hospitals,0.753
7021,10,Acute Care Hospitals,0.753
9225,9,9494997193,0.753
3202,16,97%,0.753
3582,12,Yes,0.753
1974,16,100%,0.753
9099,12,Yes,0.753
5613,3,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,0.753
8278,11,Proprietary,0.753
3057,17,31 patients,0.753
9579,8,ORANGE,0.753
8718,13,Surgical Infection Prevention,0.753
2609,16,100%,0.753
5050,16,91%,0.753
6601,4,2215 WILDWOOD AVENUE,0.753
6905,4,531 W COLLEGE ST,0.753
7948,9,3235831931,0.753
5185,7,72401,0.753
1781,4,105 HIGHWAY 80 EAST,0.752
7103,15,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0.752
8735,16,100%,0.752
7883,13,Pneumonia,0.752
7819,3,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,0.752
771,17,0 patients,0.752
7883,2,50084,0.752
5268,6,AR,0.752
2518,3,WASHINGTON COUNTY HOSPITAL,0.752
4951,15,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),0.752
3522,16,97%,0.752
8640,6,CA,0.752
4876,3,PHOENIX CHILDREN-S HOSPITAL,0.752
2518,5,CHATOM,0.752
9750,5,SANTA CRUZ,0.752
3839,9,6029235000,0.752
3036,17,106 patients,0.752
436,11,Proprietary,0.752
9464,17,271 patients,0.752
8241,16,100%,0.752
2862,10,Critical Access Hospitals,0.752
8935,12,Yes,0.752
4738,5,GANADO,0.752
8068,11,Voluntary non-profit - Other,0.752
3599,16,99%,0.752
9356,4,1600 W AVE J,0.752
3913,13,Surgical Infection Prevention,0.752
4422,11,Proprietary,0.752
8319,10,Acute Care Hospitals,0.752
3099,11,Voluntary non-profit - Private,0.752
2372,12,Yes,0.752
1673,11,Voluntary non-profit - Church,0.752
8296,3,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,0.752
5268,8,BAXTER,0.752
1545,16,100%,0.752
1601,17,38 patients,0.752
8686,10,Acute Care Hospitals,0.752
6845,5,JACKSON,0.752
7874,12,Yes,0.752
61,17,118 patients,0.752
4023,5,GLENDALE,0.752
2279,8,BUTLER,0.752
6790,8,NAPA,0.752
1539,10,Acute Care Hospitals,0.752
5953,7,72401,0.752
3111,12,Yes,0.752
9606,8,LOS ANGELES,0.752
1318,3,NORTHEAST ALABAMA REGIONAL MED CENTER,0.752
926,10,Acute Care Hospitals,0.752
419,2,10164,0.752
9103,12,Yes,0.752
7104,18,CA_SCIP-INF-4,0.752
3929,10,Acute Care Hospitals,0.752
8894,6,CA,0.752
1126,3,BIBB MEDICAL CENTER,0.752
8718,17,242 patients,0.752
7751,16,100%,0.752
1971,8,CLARKE,0.752
4100,11,Proprietary,0.752
7171,3,ST ELIZABETH COMMUNITY HOSPITAL,0.752
8854,16,100%,0.752
5438,11,Voluntary non-profit - Private,0.752
2372,16,99%,0.752
9164,2,50189,0.752
9563,3,SAN FRANCISCO GENERAL HOSPITAL,0.752
4422,6,AZ,0.752
2401,8,JEFFERSON,0.752
8191,10,Acute Care Hospitals,0.752
2411,10,Acute Care Hospitals,0.752
5614,10,Acute Care Hospitals,0.752
9589,8,ORANGE,0.752
837,16,75%,0.752
5046,9,5017283100,0.752
1163,18,AL_AMI-5,0.752
7761,3,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,0.752
9050,8,ORANGE,0.752
4697,12,Yes,0.752
8421,3,HANFORD COMMUNITY MEDICAL CENTER,0.751
4266,18,AZ_SCIP-INF-4,0.751
6641,13,Surgical Infection Prevention,0.751
7838,5,SAN PABLO,0.751
5748,10,Acute Care Hospitals,0.751
172,10,Acute Care Hospitals,0.751
9968,4,757 WESTWOOD PLAZA,0.751
7857,5,OXNARD,0.751
7175,5,RED BLUFF,0.751
8963,10,Acute Care Hospitals,0.751
1787,8,MARENGO,0.751
3202,3,YAVAPAI REGIONAL MEDICAL CENTER,0.751
9918,12,No,0.751
7165,12,Yes,0.751
6408,4,2215 WILDWOOD AVENUE,0.751
9510,11,Voluntary non-profit - Private,0.751
8191,5,SANTA MARIA,0.751
1434,11,Voluntary non-profit - Private,0.751
9960,11,Government - State,0.751
8267,17,51 patients,0.751
862,8,MARION,0.751
9056,8,ORANGE,0.751
3160,15,Heart Failure Patients Given Discharge Instructions,0.751
5933,16,87%,0.751
4133,11,Government - Local,0.751
1956,4,220 HOSPITAL DRIVE,0.751
8184,9,8057393000,0.751
9621,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.751
1107,5,BIoRMINGHAM,0.751
8955,4,3291 LOMA VISTA RD,0.751
2847,10,Critical Access Hospitals,0.751
1539,8,HALE,0.751
5548,11,Government - Local,0.751
3481,11,Voluntary non-profit - Other,0.751
4222,18,AZ_AMI-3,0.751
1615,12,No,0.751
3057,8,MARICOPA,0.751
4826,3,COBRE VALLEY COMMUNITY HOSPITAL,0.751
9563,11,Government - Local,0.751
1922,10,Acute Care Hospitals,0.751
9574,2,50228,0.751
944,5,GEORGIANA,0.751
7579,3,KAISER FOUNDATION HOSPITAL VALLEJO,0.751
4229,4,5301 EAST GRANT ROAD,0.751
4659,2,31303,0.751
9164,8,MONTEREY,0.751
5154,5,FORREST CITY,0.751
9232,11,Voluntary non-profit - Other,0.751
11,4,1300 SOUTH MONTGOMERY AVENUE,0.751
4951,8,WASHINGTON,0.751
6534,8,CONWAY,0.751
9356,6,CA,0.751
6723,10,Acute Care Hospitals,0.751
6113,6,AR,0.751
5851,12,Yes,0.751
8174,5,LYNWOOD,0.751
2699,18,AK_HF-2,0.751
4558,4,1003 WILLOW CREEK ROAD,0.751
4222,15,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),0.751
8342,13,Pneumonia,0.751
8206,12,Yes,0.751
