ind,attr,val,expectation
3878,10,Acute Care Hospitals,0.763
4965,10,Acute Care Hospitals,0.763
4229,10,Acute Care Hospitals,0.763
1005,12,Yes,0.763
5419,16,99%,0.763
7607,6,CA,0.763
2567,12,Yes,0.763
8687,3,PETALUMA VALLEY HOSPITAL,0.763
1743,11,Voluntary non-profit - Other,0.763
7171,17,43 patients,0.763
5375,8,POPE,0.763
303,3,CALLAHAN EYE FOUNDATION HOSPITAL,0.763
5887,3,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,0.763
4672,12,No,0.763
6845,6,CA,0.762
3983,5,PHOENIX,0.762
6249,3,LAWRENCE MEMORIAL HOSPITAL,0.762
7175,7,96080,0.762
3711,10,Acute Care Hospitals,0.762
3419,17,83 patients,0.762
8265,12,No,0.762
7044,17,183 patients,0.762
6306,9,8708454400,0.762
1997,3,NORTH BALDWIN INFIRMARY,0.762
6355,15,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,0.762
5438,7,71701,0.762
2814,4,222 TONGASS DR,0.762
6919,10,Acute Care Hospitals,0.762
4368,18,AZ_SCIP-VTE-1,0.762
6277,9,8702694361,0.762
7122,12,Yes,0.762
8493,3,REGIONAL MEDICAL CENTER OF SAN JOSE,0.762
6774,10,Acute Care Hospitals,0.762
3494,8,MOHAVE,0.762
9965,17,28 patients,0.762
1936,10,Acute Care Hospitals,0.762
9965,5,LOS ANGELES,0.762
9632,8,SAN LUIS OBISPO,0.762
4340,11,Proprietary,0.762
6534,3,ST ANTHONY-S HEALTHCARE CENTER,0.762
3481,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.762
7973,8,FRESNO,0.762
6555,11,Voluntary non-profit - Private,0.762
771,11,Proprietary,0.761
5053,5,SEARCY,0.761
1396,16,98%,0.761
6534,6,AR,0.761
6429,8,LOGAN,0.761
8493,11,Voluntary non-profit - Church,0.761
4866,8,APACHE,0.761
9642,6,CA,0.761
8532,12,Yes,0.761
8856,8,NEVADA,0.761
3644,15,Heart Attack Patients Given Smoking Cessation Advice/Counseling,0.761
3659,3,MT GRAHAM REGIONAL MEDICAL CENTER,0.761
8935,2,50158,0.761
9541,12,Yes,0.761
2563,10,Critical Access Hospitals,0.761
911,4,600 SOUTH THIRD STREET,0.761
1862,15,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,0.761
3734,5,TUBA CITY,0.761
2411,5,PHENIX CITY,0.761
858,12,Yes,0.761
8821,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.761
1558,9,3435674311,0.761
3236,8,MARICOPA,0.761
2269,13,Surgical Infection Prevention,0.761
3398,12,Yes,0.761
1499,7,35401,0.761
69,9,5265938310,0.761
5015,5,DANVILLE,0.761
4222,7,85713,0.76
8806,6,CA,0.76
5145,7,72956,0.76
3776,17,0 patients,0.76
8731,10,Acute Care Hospitals,0.76
4975,7,72205,0.76
6025,5,SHERWOOD,0.76
6070,3,ARKANSAS SURGICAL HOSPITAL,0.76
9626,10,Acute Care Hospitals,0.76
2518,12,No,0.76
9579,17,53 patients,0.76
327,17,83 patients,0.76
844,3,CHILTON MEDICAL CENTER,0.76
7165,11,Voluntary non-profit - Church,0.76
7134,11,Government - Local,0.76
2411,3,SUMMIT HOSPITAL,0.76
9500,3,FEATHER RIVER HOSPITAL,0.76
8426,13,Surgical Infection Prevention,0.76
1371,11,Proprietary,0.76
2784,8,SITKA,0.76
6819,12,Yes,0.76
1570,8,ESCAMBIA,0.76
8110,7,92503,0.76
779,4,101 SIVLEY RD,0.76
4738,16,88%,0.76
8532,10,Acute Care Hospitals,0.76
2542,16,100%,0.76
8319,17,19 patients,0.76
8621,4,180 ROWLAND WAY,0.76
5123,12,Yes,0.76
8955,12,Yes,0.76
6487,16,96%,0.76
1371,15,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,0.76
2062,3,COOPER GREEN MERCY HOSPITAL,0.76
1163,5,SCOTTSBORO,0.76
9968,11,Government - State,0.76
3724,3,TUBA CITY REGIONAL HEALTH CARE CORPORATION,0.76
3387,2,30033,0.76
5887,7,72205,0.76
1699,4,800 MONTCLAIR RD,0.76
7243,10,Acute Care Hospitals,0.76
5050,16,91%,0.76
6025,8,PULASKI,0.76
8876,12,Yes,0.76
4222,10,Acute Care Hospitals,0.76
8219,11,Voluntary non-profit - Other,0.759
6706,10,Acute Care Hospitals,0.759
1396,13,Pneumonia,0.759
9115,16,93%,0.759
1049,3,LAKE MARTIN COMMUNITY HOSPITAL,0.759
5504,6,AR,0.759
2458,4,215 PERRY HILL ROAD,0.759
3428,11,Proprietary,0.759
4191,3,SURGICAL SPECIALTY HOSPITAL OF ARIZONA,0.759
9019,13,Surgical Infection Prevention,0.759
9920,13,Surgical Infection Prevention,0.759
6553,16,67%,0.759
2765,10,Acute Care Hospitals,0.759
5706,12,Yes,0.759
5548,13,Pneumonia,0.759
2732,16,100%,0.759
1456,8,MOBILE,0.759
1934,5,TROY,0.759
4616,10,Critical Access Hospitals,0.759
6360,10,Critical Access Hospitals,0.759
69,11,Government - Hospital District or Authority,0.759
2779,11,Voluntary non-profit - Other,0.759
3804,13,Pneumonia,0.759
9578,17,11 patients,0.759
7141,5,SYLMAR,0.759
6924,7,92501,0.759
6288,7,72560,0.759
3428,5,PHOENIX,0.759
7134,17,33 patients,0.759
9099,5,SANTA ROSA,0.759
3923,5,MESA,0.759
436,17,13 patients,0.759
4838,16,62%,0.759
4981,4,2710 RIFE MEDICAL LANE,0.759
8671,5,MARYSVILLE,0.759
8403,3,DOCTORS HOSPITAL OF MANTECA,0.759
9589,11,Proprietary,0.759
2215,11,Proprietary,0.759
7247,11,Proprietary,0.759
3647,5,SAFFORD,0.759
139,4,101 HOSPITAL CIRCLE,0.759
7007,8,SAN DIEGO,0.758
3322,12,Yes,0.758
3775,5,SAN CARLOS,0.758
7934,5,SONOMA,0.758
8278,18,CA_SCIP-INF-6,0.758
1956,12,Yes,0.758
5154,9,8702610000,0.758
6790,11,Voluntary non-profit - Church,0.758
2477,8,MONTGOMERY,0.758
1998,4,1815 HAND AVENUE,0.758
3451,6,AZ,0.758
9448,4,13100 STUDEBAKER RD,0.758
8894,8,SAN FRANCISCO,0.758
5510,6,AR,0.758
8499,8,SANTA CLARA,0.758
8894,5,SAN FRANCISCO,0.758
1844,5,BESSMEER,0.758
7389,6,CA,0.758
7389,12,Yes,0.758
1922,3,LAKELAND COMMUNITY HOSPITAL,0.758
1615,12,No,0.758
8869,4,155 GLASSON WAY,0.758
4008,11,Voluntary non-profit - Private,0.758
7595,8,SOLANO,0.758
735,9,2567372000,0.758
2279,2,10150,0.758
9682,12,Yes,0.758
5671,13,Pneumonia,0.758
3734,4,5102 WEST CAMPBELL AVENUE,0.758
8532,9,8189023906,0.758
5849,8,HEMPSTEAD,0.758
2693,9,9075436300,0.758
3919,4,6644 EAST BAYWOOD AVENUE,0.758
664,5,WEDOWEE,0.758
3512,3,BANNER BOSWELL MEDICAL CENTER,0.758
3525,4,10401 WEST THUNDERBIRD BOULEVARD,0.758
456,4,1300 SOUTH MONTGOMERY AVENUE,0.758
1821,5,MOBILE,0.758
2580,7,36604,0.758
6333,12,Yes,0.758
7051,8,BUTTE,0.758
1573,10,Acute Care Hospitals,0.758
3933,17,136 patients,0.758
3040,10,Acute Care Hospitals,0.758
6557,3,DELTA MEMORIAL HOSPITAL,0.758
8319,18,CA_PN-4,0.758
5548,11,Government - Local,0.758
5812,3,MEDICAL CENTER SOUTH ARKANSAS,0.758
8206,3,SUTTER GENERAL HOSPITAL,0.758
4965,16,92%,0.758
4558,9,9284454860,0.758
9232,4,200 WEST ARBOR DRIVE,0.757
1493,4,295 JACKSON HWY S,0.757
2725,3,CENTRAL PENINSULA GENERAL HOSPITAL,0.757
3023,16,86%,0.757
2699,10,Acute Care Hospitals,0.757
6770,12,Yes,0.757
4908,6,AR,0.757
7104,6,CA,0.757
1266,7,36027,0.757
8797,8,SAN BERNARDINO,0.757
9541,17,177 patients,0.757
3322,8,COCONINO,0.757
7171,4,200 WEST ARBOR DRIVE,0.757
9632,6,CA,0.757
7998,10,Acute Care Hospitals,0.757
864,17,101 patients,0.757
9918,13,Surgical Infection Prevention,0.757
9928,3,SIERRA VIEW DISTRICT HOSPITAL,0.757
3515,4,10401 WEST THUNDERBIRD BOULEVARD,0.757
1738,13,Pneumonia,0.757
1042,13,Pneumonia,0.757
8421,11,Voluntary non-profit - Church,0.757
8890,17,83 patients,0.757
9795,10,Acute Care Hospitals,0.757
4191,12,No,0.757
5065,10,Acute Care Hospitals,0.757
7595,6,CA,0.757
4258,18,AZ_PN-4,0.757
1936,3,TROY REGIONAL MEDICAL CENTER,0.757
4035,11,Proprietary,0.757
6204,12,Yes,0.757
7595,13,Surgical Infection Prevention,0.757
4904,12,Yes,0.757
8319,7,94403,0.757
3112,8,VAN BUREN,0.757
4340,13,Surgical Infection Prevention,0.757
6485,12,Yes,0.757
9036,8,LOS ANGELES,0.757
2215,5,EVERGREEN,0.757
7852,12,No,0.757
4697,5,PAGE,0.757
9727,16,82%,0.757
8860,10,Acute Care Hospitals,0.757
8862,5,GRASS VALLEY,0.757
7007,6,CA,0.757
6475,8,CLARK,0.757
5169,12,Yes,0.757
6408,5,FORDYCE,0.757
5722,7,72112,0.757
1675,8,JEFFERSON,0.757
1025,4,509 WILSON AVENUE,0.757
6306,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.757
4133,18,AZ_PN-4,0.757
6876,12,Yes,0.757
9750,5,SANTA CRUZ,0.757
202,8,JEFFERSON,0.757
1300,11,Voluntary non-profit - Other,0.757
8278,13,Surgical Infection Prevention,0.757
2064,4,1720 UNIVERSITY BLVD,0.757
133,10,Acute Care Hospitals,0.756
9185,5,LONG BEACH,0.756
9132,11,Voluntary non-profit - Private,0.756
9937,3,SIERRA VIEW DISTRICT HOSPITAL,0.756
9918,3,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFOR,0.756
6019,5,LITTLE ROCK,0.756
4919,18,AR_PN-6,0.756
3236,4,5102 WEST CAMPBELL AVENUE,0.756
2348,10,Acute Care Hospitals,0.756
9969,7,90095,0.756
9056,6,CA,0.756
8869,10,Acute Care Hospitals,0.756
1104,11,Voluntary non-profit - Other,0.756
7900,6,CA,0.756
4183,12,No,0.756
8011,13,Pneumonia,0.756
8191,15,Heart Failure Patients Given Smoking Cessation Advice/Counseling,0.756
1107,17,169 patients,0.756
2348,5,MUSCLE SHOALS,0.756
1306,7,36251,0.756
5023,3,JOHN ED CHAMBERS MEM HOSP; INC,0.756
290,3,SHELBY BAPTIST MEDICAL CENTER,0.756
2392,16,98%,0.756
2502,4,3701 LOOP ROAD,0.756
9621,9,9098659500,0.756
2335,9,2563861061,0.756
7854,7,93030,0.756
1422,10,Acute Care Hospitals,0.756
771,5,ANNISTON,0.756
8307,4,222 W 39TH AVE,0.756
8665,12,Yes,0.756
4023,16,82%,0.756
8671,18,CA_PN-3B,0.756
8219,12,Yes,0.756
8191,11,Voluntary non-profit - Church,0.756
887,8,FAYETTE,0.756
1787,11,Government - Hospital District or Authority,0.756
6408,18,AR_PN-5C,0.756
9465,12,Yes,0.756
8671,17,201 patients,0.756
6316,11,Voluntary non-profit - Private,0.756
2568,8,RANDOLPH,0.756
735,12,Yes,0.756
5706,16,93%,0.756
8118,3,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,0.756
2537,12,Yes,0.756
7165,6,CA,0.756
6762,6,CA,0.756
9031,4,12401 E WASHINGTON BLVD,0.756
8267,7,90004,0.756
7388,13,Surgical Infection Prevention,0.756
7883,4,1800 N CALIFORNIA ST,0.756
4919,17,89 patients,0.756
5392,8,CRITTENDEN,0.756
7858,7,93030,0.756
5521,7,72917,0.756
1163,8,JACKSON,0.756
5912,7,72205,0.756
5824,12,Yes,0.756
6429,5,BOONEVILLE,0.756
5015,4,2215 WILDWOOD AVENUE,0.756
2729,16,100%,0.756
5727,9,8705238911,0.756
8274,6,CA,0.756
3387,18,AZ_HF-3,0.756
6087,3,ARKANSAS SURGICAL HOSPITAL,0.756
6819,4,10 WOODLAND ROAD,0.756
2401,10,Acute Care Hospitals,0.756
8403,10,Acute Care Hospitals,0.756
2989,16,96%,0.756
8421,10,Acute Care Hospitals,0.756
11,4,1300 SOUTH MONTGOMERY AVENUE,0.755
8549,16,95%,0.755
4951,6,AR,0.755
6921,13,Surgical Infection Prevention,0.755
4675,7,85607,0.755
4102,6,AZ,0.755
2247,6,L,0.755
5023,10,Acute Care Hospitals,0.755
8214,5,SACRAMENTO,0.755
3089,16,99%,0.755
5248,18,AR_PN-7,0.755
5277,12,Yes,0.755
2729,4,2801 DEBARR ROAD,0.755
8014,8,ALAMEDA,0.755
4825,4,1171 WEST TARGET RANGE ROAD,0.755
3471,3,SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER,0.755
2815,10,Critical Access Hospitals,0.755
9154,12,Yes,0.755
7883,18,CA_PN-2,0.755
6534,16,87%,0.755
3028,5,SIERRA VISTA,0.755
8296,12,Yes,0.755
954,3,GEORGIANA HOSPITAL,0.755
3923,12,Yes,0.755
6403,3,DALLAS COUNTY MEDICAL CENTER,0.755
1624,7,35161,0.755
6221,8,DESHA,0.755
2877,16,67%,0.755
1934,10,Acute Care Hospitals,0.755
1573,5,BREWTON,0.755
6499,3,ASHLEY COUNTY MEDICAL CENTER,0.755
5277,13,Surgical Infection Prevention,0.755
5154,5,FORREST CITY,0.755
2537,9,2563569532,0.755
1723,4,124 S MEMORIAL DR,0.755
8215,16,99%,0.755
5169,16,92%,0.755
6025,7,72120,0.755
126,15,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0.755
6796,3,QUEEN OF THE VALLEY MEDICAL CENTER,0.755
8835,18,CA_HF-4,0.755
7761,7,94115,0.755
4760,9,9282894691,0.755
9099,4,1165 MONTGOMERY DR,0.755
2788,11,Voluntary non-profit - Other,0.755
583,4,4800 48TH ST,0.755
7079,5,BAKERSFIELD,0.755
4675,5,DOUGLAS,0.755
8948,9,8189955000,0.755
8499,4,225 N JACKSON AVENUE,0.755
5521,9,4973146000,0.755
3348,12,Yes,0.755
6333,10,Critical Access Hospitals,0.755
4562,10,Acute Care - VA Medical Center,0.755
8274,5,LOS ANGELES,0.755
6277,5,MOUNTAIN VIEW,0.755
6477,16,94%,0.755
4422,10,Acute Care Hospitals,0.755
2257,4,1720 UNIVERSITY BLVD,0.755
8171,6,CA,0.755
2335,3,SHOALS HOSPITAL,0.755
2313,8,MOBILE,0.755
7432,3,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,0.754
4924,3,JOHNSON REGIONAL MEDICAL CENTER,0.754
6745,10,Acute Care Hospitals,0.754
974,4,400 N EDWARDS STREET,0.754
5953,7,72401,0.754
9247,5,LAGUNA BEACH,0.754
2779,16,71%,0.754
6610,17,32 patients,0.754
7103,17,409 patients,0.754
1235,11,Government - Federal,0.754
5483,5,FORT SMITH,0.754
7858,4,1600 N ROSE AVE,0.754
3804,15,Pneumonia Patients Given Smoking Cessation Advice/Counseling,0.754
2392,8,JEFFERSON,0.754
3048,17,371 patients,0.754
4384,7,85296,0.754
2609,12,Yes,0.754
8914,6,CA,0.754
5277,3,BAXTER REGIONAL MEDICAL CENTER,0.754
3444,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.754
8480,13,Surgical Infection Prevention,0.754
2537,3,RED BAY HOSPITAL,0.754
638,18,AL_SCIP-INF-4,0.754
5617,7,72160,0.754
3117,3,OZARK HEALTH,0.754
7529,8,SANTA CLARA,0.754
4539,11,Government Federal,0.754
3111,3,OZARK HEALTH,0.754
3254,8,PINAL,0.754
7615,17,96 patients,0.754
5483,15,Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma,0.754
5687,16,94%,0.754
9253,4,200 WEST ARBOR DRIVE,0.754
5218,6,AR,0.754
1675,3,PRINCETON BAPTIST MEDICAL CENTER,0.754
5712,6,AR,0.754
7257,13,Surgical Infection Prevention,0.754
7488,16,96%,0.754
4139,13,Surgical Infection Prevention,0.754
7761,11,Government - Hospital District or Authority,0.754
9292,8,ALAMEDA,0.754
2827,3,WRANGELL MEDICAL CENTER,0.754
5616,3,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,0.754
8432,17,212 patients,0.754
3281,8,MARICOPA,0.754
8676,6,CA,0.754
5913,7,72205,0.754
8660,7,95901,0.754
6706,5,EUREKA,0.754
7838,14,PN-7,0.754
8835,10,Acute Care Hospitals,0.754
8241,12,Yes,0.754
7552,8,CONTRA COSTA,0.754
9531,4,3033 W ORANGE AVENUE,0.754
6589,9,8702263731,0.754
9028,12,Yes,0.754
1260,8,BARBOUR,0.754
4593,13,Surgical Infection Prevention,0.754
9216,6,CA,0.754
4683,16,100%,0.754
911,8,ETOWAH,0.754
7595,5,VALLEJO,0.754
271,3,SHELBY BAPTIST MEDICAL CENTER,0.754
9256,5,WATSONVILLE,0.754
8862,10,Acute Care Hospitals,0.754
8496,4,225 N JACKSON AVENUE,0.754
8165,17,255 patients,0.754
8830,11,Voluntary non-profit - Other,0.754
2862,17,0 patients,0.754
2827,10,Critical Access Hospitals,0.754
9356,4,1600 W AVE J,0.754
4981,6,AR,0.754
9072,4,3033 W ORANGE AVENUE,0.754
3294,5,PHOENIX,0.754
6113,8,WASHINGTON,0.754
7458,12,Yes,0.754
9664,6,CA,0.753
7336,16,96%,0.753
8513,16,92%,0.753
6145,2,10007,0.753
9626,4,1911 JOHNSON AVE,0.753
5981,12,Yes,0.753
2817,8,WRANGELL PETERSBURG,0.753
2084,12,Yes,0.753
4008,12,Yes,0.753
9292,12,Yes,0.753
926,17,352 patients,0.753
5023,18,AR_SCIP-INF-2,0.753
9103,12,Yes,0.753
8835,16,100%,0.753
6681,2,50002,0.753
2827,17,7 patients,0.753
8948,12,Yes,0.753
9185,16,100%,0.753
4838,2,31314,0.753
4672,3,SOUTHEAST ARIZONA MEDICAL CENTER,0.753
1558,10,Acute Care Hospitals,0.753
8821,5,MONTEREY,0.753
779,11,Government - Hospital District or Authority,0.753
4778,6,AZ,0.753
2677,18,AK_PN-7,0.753
5197,10,Acute Care Hospitals,0.753
3689,3,HAVASU REGIONAL MEDICAL CENTER,0.753
7969,5,HUNTINGTON PARK,0.753
2542,10,Critical Access Hospitals,0.753
2624,12,Yes,0.753
947,12,No,0.753
8977,3,SAN JOAQUIN GENERAL HOSPITAL,0.753
257,9,3346636221,0.753
8871,7,95945,0.753
61,18,AL_PN-7,0.753
4760,4,5102 WEST CAMPBELL AVENUE,0.753
1456,5,MOBILE,0.753
8265,6,CA,0.753
2973,15,Heart Failure Patients Given Discharge Instructions,0.753
771,17,0 patients,0.753
271,4,1000 FIRST STREET NORTH,0.753
2861,11,Voluntary non-profit - Church,0.753
3667,12,No,0.753
3348,4,5102 WEST CAMPBELL AVENUE,0.753
1371,5,FOLEY,0.753
492,3,CHEROKEE MEDICAL CENTER,0.753
7352,17,61 patients,0.753
5604,3,JEFFERSON REGIONAL MEDICAL CENTER,0.753
2542,3,RED BAY HOSPITAL,0.753
2847,3,KETCHIKAN GENERAL HOSPITAL,0.753
399,12,Yes,0.753
2847,11,Voluntary non-profit - Church,0.753
4981,11,Voluntary non-profit - Church,0.753
7458,5,OAKDALE,0.753
4751,9,9282894691,0.753
5696,8,GARLAND,0.753
4760,17,1 patients,0.753
4925,3,JOHNSON REGIONAL MEDICAL CENTER,0.753
3599,11,Voluntary non-profit - Private,0.753
6790,16,98%,0.753
6355,5,DE WITT,0.753
5419,3,FIVE RIVERS MEDICAL CENTER,0.753
2064,12,No,0.753
9589,5,GARDEN GROVE,0.753
5717,17,59 patients,0.753
3856,3,CHINLE COMPREHENSIVE CARE FACILITY,0.753
5483,17,29 patients,0.753
3232,12,Yes,0.753
9968,9,3108256301,0.753
2477,3,VA CENTRAL ALABAMA HEALTHCARE SYSTEM - MONTG,0.753
5617,18,AR_HF-1,0.753
4919,8,JOHNSON,0.753
6476,5,ARKADELPHIA,0.753
7267,16,95%,0.753
6306,13,Pneumonia,0.753
5744,5,MURFREESBORO,0.753
6553,12,Yes,0.753
6538,10,Critical Access Hospitals,0.753
5406,16,93%,0.753
8128,9,3232685000,0.753
3200,13,Surgical Infection Prevention,0.753
3494,17,111 patients,0.753
7051,18,CA_SCIP-INF-1,0.753
7548,11,Voluntary non-profit - Other,0.753
489,11,Government - Hospital District or Authority,0.753
8761,11,Voluntary non-profit - Other,0.753
2008,17,78 patients,0.752
5774,6,AR,0.752
1956,4,220 HOSPITAL DRIVE,0.752
8830,4,1401 SOUTH GRAND AVENUE,0.752
7529,16,100%,0.752
6476,2,41321,0.752
6306,18,AR_PN-7,0.752
9968,7,90095,0.752
3139,8,SAN DIEGO,0.752
2580,2,13301,0.752
8555,13,Surgical Infection Prevention,0.752
4904,5,CLARKSVILLE,0.752
8738,4,531 W COLLEGE ST,0.752
3936,6,AZ,0.752
8168,4,3630 EAST IMPERIAL HIGHWAY,0.752
6475,10,Critical Access Hospitals,0.752
2392,12,Yes,0.752
4989,4,2710 RIFE MEDICAL LANE,0.752
7257,3,OJAI VALLEY COMMUNITY HOSPITAL,0.752
9960,8,LOS ANGELES,0.752
2732,3,CENTRAL PENINSULA GENERAL HOSPITAL,0.752
7165,12,Yes,0.752
4100,3,ARIZONA HEART HOSPITAL,0.752
8650,6,CA,0.752
5554,4,101 HOSPITAL DRIVE,0.752
7103,4,751 SOUTH BASCOM AVENUE,0.752
887,5,FAYETTE,0.752
4960,8,PULASKI,0.752
1017,3,GREENE COUNTY HOSPITAL,0.752
3512,6,AZ,0.752
5912,16,95%,0.752
8597,12,Yes,0.752
417,17,1 patients,0.752
1844,3,MEDICAL WEST; AN AFFILIATE OF UAB HEALTH SYSTEM,0.752
977,10,Acute Care Hospitals,0.752
1235,2,10066,0.752
6277,18,AR_PN-3B,0.752
3644,18,AZ_AMI-4,0.752
8342,4,555 E VALLEY PARKWAY,0.752
9267,16,95%,0.752
2949,12,Yes,0.752
3494,2,30055,0.752
8496,10,Acute Care Hospitals,0.752
9522,18,CA_SCIP-INF-6,0.752
7335,4,200 WEST ARBOR DRIVE,0.752
5722,3,HARRIS HOSPITAL,0.752
399,11,Voluntary non-profit - Private,0.752
6378,17,13 patients,0.752
5748,10,Acute Care Hospitals,0.752
4975,5,LITTLE ROCK,0.752
4869,10,Critical Access Hospitals,0.752
6360,7,72042,0.752
5218,4,609 WEST MAPLE AVENUE,0.752
8273,12,No,0.752
8761,16,94%,0.752
4411,6,AZ,0.752
6055,17,12 patients,0.752
8110,10,Acute Care Hospitals,0.752
516,8,CHEROKEE,0.752
5851,12,Yes,0.752
2624,17,86 patients,0.752
9632,5,SAN LUIS OBISPO,0.752
8496,8,SANTA CLARA,0.752
3573,8,PIMA,0.752
1862,11,Proprietary,0.752
7483,16,99%,0.752
9916,11,Government Federal,0.752
646,8,RANDOLPH,0.752
8630,4,180 ROWLAND WAY,0.752
4222,16,81%,0.752
6924,3,RIVERSIDE COMMUNITY HOSPITAL,0.752
9099,8,SONOMA,0.752
288,8,SHELBY,0.752
3191,11,Voluntary non-profit - Other,0.752
2008,16,71%,0.752
139,10,Acute Care Hospitals,0.752
4478,8,MARICOPA,0.752
3232,10,Acute Care Hospitals,0.752
1862,6,L,0.752
8660,5,MARYSVILLE,0.752
1787,9,3342890400,0.752
6088,4,5201 NORTH SHORE DRIVE,0.752
8914,11,Voluntary non-profit - Church,0.752
