9626,10,Acute Care Hospitals,0.758
8215,10,Acute Care Hospitals,0.758
7388,10,Acute Care Hospitals,0.758
9386,16,18%,0.758
4672,5,DOUGLAS,0.758
176,12,Yes,0.758
8829,12,Yes,0.758
7501,9,6507423200,0.758
9421,13,Surgical Infection Prevention,0.758
1821,5,MOBILE,0.758
3913,13,Surgical Infection Prevention,0.758
8171,6,CA,0.758
4035,12,Yes,0.758
4008,10,Acute Care Hospitals,0.758
4129,13,Heart Failure,0.758
1371,7,36535,0.758
4751,11,Proprietary,0.758
8698,11,Voluntary non-profit - Other,0.758
4616,7,85602,0.758
3983,10,Acute Care Hospitals,0.758
3712,11,Government - Federal,0.758
7122,7,95926,0.758
6288,6,AR,0.758
489,13,Surgical Infection Prevention,0.758
6306,11,Government - Local,0.758
1092,10,Acute Care Hospitals,0.757
6790,4,1000 TRANCAS ST,0.757
9225,7,92677,0.757
1974,12,Yes,0.757
9522,6,CA,0.757
7998,6,CA,0.757
8403,5,MANTECA,0.757
6145,7,72949,0.757
9247,5,LAGUNA BEACH,0.757
4135,7,85206,0.757
823,10,Acute Care Hospitals,0.757
2624,12,Yes,0.757
9563,10,Acute Care Hospitals,0.757
8378,11,Voluntary non-profit - Other,0.757
5425,11,Proprietary,0.757
4866,10,Critical Access Hospitals,0.757
1997,5,BAY MINETTE,0.757
6674,10,Acute Care Hospitals,0.757
1260,17,1 patients,0.757
4133,6,AZ,0.757
5510,6,AR,0.757
3856,11,Government - Federal,0.757
516,12,Yes,0.757
9619,11,Voluntary non-profit - Other,0.757
3811,5,PHOENIX,0.757
2027,5,HUNTSVILLE,0.757
2458,12,No,0.757
288,12,Yes,0.757
4981,6,AR,0.757
6681,10,Acute Care Hospitals,0.757
3625,12,Yes,0.757
2418,5,PHENIX CITY,0.757
6378,12,Yes,0.757
6403,12,Yes,0.757
8011,12,No,0.757
5152,5,VAN BUREN,0.757
4539,5,TUCSON,0.757
5706,5,HOT SPRINGS,0.757
9916,9,5592285338,0.757
9498,6,CA,0.757
4832,17,0 patients,0.757
7470,12,Yes,0.756
6316,12,Yes,0.756
8963,11,Government - Local,0.756
7607,13,Pneumonia,0.756
8741,10,Acute Care Hospitals,0.756
2537,5,RED BAY,0.756
5313,10,Acute Care Hospitals,0.756
4324,7,86426,0.756
9750,11,Voluntary non-profit - Church,0.756
8421,11,Voluntary non-profit - Church,0.756
7265,12,Yes,0.756
3515,17,0 patients,0.756
3247,13,Surgical Infection Prevention,0.756
8219,12,Yes,0.756
2392,11,Government - Hospital District or Authority,0.756
6316,5,HEBER SPRINGS,0.756
6723,10,Acute Care Hospitals,0.756
3525,12,Yes,0.756
1934,5,TROY,0.756
3667,6,AZ,0.756
823,4,1007 GOODYEAR AVENUE,0.756
5266,6,AR,0.756
4778,4,101 COLE AVENUE,0.756
1260,11,Voluntary non-profit - Other,0.756
9918,7,93703,0.756
4760,17,1 patients,0.756
661,13,Surgical Infection Prevention,0.756
8871,11,Voluntary non-profit - Other,0.756
3901,7,85260,0.756
7874,7,95204,0.756
911,12,Yes,0.756
5554,5,MAGNOLIA,0.756
9626,16,100%,0.756
8890,6,CA,0.756
4826,7,85501,0.755
4738,9,9287554500,0.755
5940,6,AR,0.755
3711,8,APACHE,0.755
9610,5,POMONA,0.755
2877,11,Government - Local,0.755
3481,17,0 patients,0.755
9968,5,LOS ANGELES,0.755
5851,13,Pneumonia,0.755
1107,10,Acute Care Hospitals,0.755
7165,16,100%,0.755
2394,12,Yes,0.755
8014,12,No,0.755
3919,5,MESA,0.755
7165,7,96080,0.755
9541,10,Acute Care Hospitals,0.755
8070,12,Yes,0.755
9664,10,Acute Care Hospitals,0.755
7004,13,Surgical Infection Prevention,0.755
8496,10,Acute Care Hospitals,0.755
8604,13,Surgical Infection Prevention,0.755
8640,7,91778,0.755
1422,12,Yes,0.755
5717,10,Acute Care Hospitals,0.755
9510,10,Acute Care Hospitals,0.755
7948,11,Voluntary non-profit - Private,0.755
9115,10,Acute Care Hospitals,0.755
6055,7,71913,0.755
1042,13,Pneumonia,0.754
5313,11,Voluntary non-profit - Other,0.754
4227,12,Yes,0.754
7007,12,Yes,0.754
3111,5,CLINTON,0.754
1974,10,Acute Care Hospitals,0.754
1321,5,ANNISTON,0.754
5613,5,STUTTGART,0.754
4133,16,100%,0.754
7883,10,Acute Care Hospitals,0.754
2868,17,0 patients,0.754
6295,17,0 patients,0.754
3657,10,Acute Care Hospitals,0.754
2742,8,ANCHORAGE,0.754
1456,11,Voluntary non-profit - Church,0.754
8893,5,SAN FRANCISCO,0.754
6345,6,AR,0.754
12,11,Government - Hospital District or Authority,0.754
3191,16,100%,0.754
5169,7,72335,0.754
4139,12,Yes,0.754
5940,5,JONESBORO,0.754
5770,5,BENTON,0.754
7134,12,Yes,0.754
899,12,Yes,0.754
7548,11,Voluntary non-profit - Other,0.754
8274,13,Surgical Infection Prevention,0.754
6905,10,Acute Care Hospitals,0.754
5425,6,AR,0.754
288,5,ALABATSER,0.753
8797,9,9094275500,0.753
4718,11,Government - Federal,0.753
2457,12,No,0.753
7079,6,CA,0.753
8362,11,Voluntary non-profit - Other,0.753
6681,12,Yes,0.753
9894,6,CA,0.753
1545,12,Yes,0.753
3644,11,Government - Hospital District or Authority,0.753
1152,10,Acute Care Hospitals,0.753
3647,17,0 patients,0.753
1920,10,Acute Care Hospitals,0.753
7134,11,Government - Local,0.753
8718,13,Surgical Infection Prevention,0.753
6366,5,OSCEOLA,0.753
5308,5,NORTH LITTLE ROCK,0.753
4377,5,GILBERT,0.753
7777,7,92103,0.753
1271,5,EUFAULA,0.753
8835,16,100%,0.753
9227,7,92677,0.753
2765,11,Government - Federal,0.753
8342,13,Pneumonia,0.753
202,5,BIRMINGHAM,0.753
4008,11,Voluntary non-profit - Private,0.753
6393,9,8705637000,0.753
172,11,Government - Hospital District or Authority,0.753
9253,16,100%,0.753
6444,11,Voluntary non-profit - Private,0.753
7139,17,0 patients,0.753
6641,12,No,0.753
8303,7,90404,0.753
6745,10,Acute Care Hospitals,0.753
8421,12,Yes,0.753
3856,7,86503,0.753
7483,13,Pneumonia,0.753
3281,12,Yes,0.753
3442,11,Proprietary,0.753
2815,12,Yes,0.753
9629,16,100%,0.753
8214,11,Voluntary non-profit - Other,0.753
7602,12,Yes,0.753
7479,7,92868,0.753
1021,11,Government - Local,0.752
8303,10,Acute Care Hospitals,0.752
7126,5,CHICO,0.752
8274,11,Proprietary,0.752
771,17,0 patients,0.752
2062,10,Acute Care Hospitals,0.752
5744,5,MURFREESBORO,0.752
4138,11,Government - Local,0.752
5392,7,72301,0.752
4768,7,86047,0.752
7555,11,Voluntary non-profit - Other,0.752
6905,5,LOS ANGELES,0.752
8876,16,100%,0.752
9386,13,Pneumonia,0.752
9440,5,NORWALK,0.752
5065,6,AR,0.752
2335,5,MUSCLE SHOALS,0.752
6262,11,Government - Local,0.752
4738,6,AZ,0.752
9257,10,Acute Care Hospitals,0.752
2294,10,Acute Care Hospitals,0.752
6819,6,CA,0.752
8671,11,Voluntary non-profit - Other,0.752
317,11,Proprietary,0.752
7488,11,Voluntary non-profit - Church,0.752
8378,16,100%,0.752
4478,5,MESA,0.752
5330,5,NORTH LITTLE ROCK,0.752
7257,10,Acute Care Hospitals,0.752
150,10,Acute Care Hospitals,0.752
4751,9,9282894691,0.752
8914,6,CA,0.752
3780,10,Acute Care Hospitals,0.752
5792,12,Yes,0.752
6002,11,Voluntary non-profit - Private,0.752
8665,6,CA,0.752
5065,10,Acute Care Hospitals,0.752
3913,11,Proprietary,0.752
1725,16,100%,0.752
3726,7,86045,0.752
7479,5,ORANGE,0.752
6249,16,100%,0.752
7230,11,Government - Local,0.752
6774,10,Acute Care Hospitals,0.752
6055,16,100%,0.752
4227,10,Acute Care Hospitals,0.752
3775,5,SAN CARLOS,0.752
9626,6,CA,0.752
7948,16,100%,0.751
7122,5,CHICO,0.751
2448,11,Government - Hospital District or Authority,0.751
5483,12,Yes,0.751
9378,5,GLENDORA,0.751
2075,12,Yes,0.751
6088,12,Yes,0.751
9292,13,Surgical Infection Prevention,0.751
6025,10,Acute Care Hospitals,0.751
3466,10,Acute Care Hospitals,0.751
5160,5,FORREST CITY,0.751
6371,10,Critical Access Hospitals,0.751
182,10,Acute Care Hospitals,0.751
9050,5,ANAHEIM,0.751
9578,12,Yes,0.751
9232,11,Voluntary non-profit - Other,0.751
5673,6,AR,0.751
2105,7,35209,0.751
7607,7,94611,0.751
4135,17,1 patients,0.751
133,12,Yes,0.751
1005,7,35121,0.751
6641,5,BERRYVILLE,0.751
7044,11,Voluntary non-profit - Private,0.751
9225,9,9494997193,0.751
6355,5,DE WITT,0.751
5946,12,Yes,0.751
4538,11,Government Federal,0.751
5287,10,Acute Care Hospitals,0.751
2215,10,Acute Care Hospitals,0.751
7353,6,CA,0.751
6487,9,8702452622,0.751
4981,9,4793388000,0.751
2189,7,36265,0.751
8493,11,Voluntary non-profit - Church,0.751
6746,5,BURLINGAME,0.751
8987,13,Pneumonia,0.751
6392,7,72370,0.751
7004,10,Acute Care Hospitals,0.751
6476,11,Voluntary non-profit - Other,0.751
9920,6,CA,0.751
7257,7,93023,0.751
4324,9,9287882273,0.751
7388,12,Yes,0.751
6408,5,FORDYCE,0.751
3712,8,APACHE,0.751
9198,7,90813,0.751
9356,5,LANCASTER,0.751
3283,17,0 patients,0.751
8551,6,CA,0.751
3689,10,Acute Care Hospitals,0.751
2477,5,MONTGOMERY,0.751
8014,5,CASTRO VALLEY,0.751
8191,5,SANTA MARIA,0.751
9192,16,100%,0.751
6002,12,Yes,0.751
7607,5,OAKLAND,0.751
9913,11,Government Federal,0.751
9164,9,8313856000,0.751
6969,11,Voluntary non-profit - Church,0.751
8549,10,Acute Care Hospitals,0.751
5583,7,72315,0.751
400,10,Acute Care Hospitals,0.751
4192,12,No,0.751
3670,9,9288558185,0.751
4683,11,Government - Hospital District or Authority,0.751
5248,12,Yes,0.751
4551,16,100%,0.751
4133,11,Government - Local,0.751
8869,12,Yes,0.751
8650,5,SAN GABRIEL,0.751
5913,12,Yes,0.751
7501,7,94080,0.75
1550,17,0 patients,0.75
5419,11,Proprietary,0.75
5196,6,AR,0.75
1922,5,HALEYVILLE,0.75
9727,6,CA,0.75
8070,6,CA,0.75
3647,11,Government - Hospital District or Authority,0.75
8797,10,Acute Care Hospitals,0.75
7530,12,Yes,0.75
2542,16,100%,0.75
126,12,Yes,0.75
7934,6,CA,0.75
6835,12,Yes,0.75
5913,7,72205,0.75
4778,6,AZ,0.75
2372,10,Acute Care Hospitals,0.75
3850,9,9286747040,0.75
4768,5,WINSLOW,0.75
6514,5,CROSSETT,0.75
2401,12,Yes,0.75
6499,12,Yes,0.75
8273,11,Proprietary,0.75
2189,10,Acute Care Hospitals,0.75
489,5,OZARK,0.75
7052,10,Acute Care Hospitals,0.75
6557,10,Critical Access Hospitals,0.75
1723,5,PRATTVILLE,0.75
8393,10,Acute Care Hospitals,0.75
3712,9,9287298000,0.75
9103,16,100%,0.75
6055,11,Proprietary,0.75
8822,10,Acute Care Hospitals,0.75
9498,10,Acute Care Hospitals,0.75
9019,12,Yes,0.75
4035,6,AZ,0.75
7838,6,CA,0.75
7529,10,Acute Care Hospitals,0.75
7728,7,95020,0.75
5455,10,Acute Care Hospitals,0.75
9574,13,Surgical Infection Prevention,0.75
6549,12,Yes,0.75
2448,7,36502,0.75
7900,6,CA,0.75
9629,10,Acute Care Hospitals,0.75
8051,11,Voluntary non-profit - Other,0.75
5291,5,CONWAY,0.75
4960,7,72205,0.75
4250,6,AZ,0.75
9522,10,Acute Care Hospitals,0.75
5425,9,8708926000,0.75
8265,11,Proprietary,0.75
7470,6,CA,0.75
8087,7,94589,0.75
1887,11,Government - Local,0.75
7789,12,Yes,0.75
6706,12,Yes,0.75
3689,11,Proprietary,0.75
8731,5,LOS ANGELES,0.75
1934,12,No,0.75
3232,11,Voluntary non-profit - Private,0.75
6477,5,ARKADELPHIA,0.75
7857,10,Acute Care Hospitals,0.75
2502,5,TUSCALOOSA,0.75
6025,11,Voluntary non-profit - Private,0.75
4384,7,85296,0.75
5617,10,Acute Care Hospitals,0.75
6426,10,Critical Access Hospitals,0.75
5313,15,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0.75
6025,5,SHERWOOD,0.75
2023,12,Yes,0.749
1499,10,Acute Care Hospitals,0.749
3929,13,Pneumonia,0.749
4876,11,Voluntary non-profit - Private,0.749
4866,11,Voluntary non-profit - Private,0.749
6485,10,Critical Access Hospitals,0.749
7021,13,Pneumonia,0.749
3036,13,Pneumonia,0.749
5053,5,SEARCY,0.749
1699,11,Proprietary,0.749
6475,5,ARKADELPHIA,0.749
7948,6,CA,0.749
1318,5,ANNISTON,0.749
9632,16,100%,0.749
7353,11,Government - Hospital District or Authority,0.749
6355,6,AR,0.749
4919,12,Yes,0.749
8660,5,MARYSVILLE,0.749
3657,11,Government - Hospital District or Authority,0.749
7819,5,SAN PEDRO,0.749
6475,11,Voluntary non-profit - Other,0.749
6538,12,Yes,0.749
8630,11,Voluntary non-profit - Other,0.749
7790,12,Yes,0.749
2817,11,Government - Local,0.749
3854,10,Acute Care Hospitals,0.749
1759,7,36089,0.749
6426,12,Yes,0.749
7165,5,RED BLUFF,0.749
9600,10,Acute Care Hospitals,0.749
966,12,Yes,0.749
2580,6,AL,0.749
4065,10,Acute Care Hospitals,0.749
5812,16,100%,0.749
2784,12,No,0.749
1601,12,No,0.749
750,10,Acute Care Hospitals,0.749
6601,5,LAKE VILLAGE,0.749
2279,10,Acute Care Hospitals,0.749
6924,6,CA,0.749
4227,7,85713,0.749
9664,7,92118,0.749
8296,6,CA,0.749
4925,11,Voluntary non-profit - Private,0.749
2064,12,No,0.749
1021,10,Acute Care Hospitals,0.749
2973,12,Yes,0.749
3442,6,AZ,0.749
6019,5,LITTLE ROCK,0.749
9227,5,LAGUNA BEACH,0.749
9190,6,CA,0.749
4825,12,No,0.749
5154,9,8702610000,0.749
7555,12,Yes,0.749
974,11,Proprietary,0.749
9955,11,Government - State,0.749
6288,12,Yes,0.749
6476,10,Critical Access Hospitals,0.749
6589,10,Critical Access Hospitals,0.749
9642,5,SAN LUIS OBISPO,0.749
690,10,Acute Care Hospitals,0.749
1493,11,Voluntary non-profit - Other,0.749
2677,10,Acute Care Hospitals,0.749
8278,10,Acute Care Hospitals,0.749
2949,12,Yes,0.749
9632,12,Yes,0.749
202,12,Yes,0.749
3619,7,85344,0.749
6277,5,MOUNTAIN VIEW,0.749
1456,13,Pneumonia,0.748
6697,5,EUREKA,0.748
6113,7,72703,0.748
9376,6,CA,0.748
1175,12,Yes,0.748
9461,11,Voluntary non-profit - Other,0.748
7141,16,100%,0.748
2105,11,Proprietary,0.748
7529,5,SANTA CLARA,0.748
4876,12,Yes,0.748
9117,11,Voluntary non-profit - Church,0.748
3824,10,Acute Care Hospitals,0.748
2860,16,100%,0.748
2905,12,Yes,0.748
9937,6,CA,0.748
8362,10,Acute Care Hospitals,0.748
4193,11,Proprietary,0.748
2942,12,Yes,0.748
1472,10,Acute Care Hospitals,0.748
6371,9,8705637000,0.748
6654,5,PIGGOTT,0.748
3515,10,Acute Care Hospitals,0.748
3419,6,AZ,0.748
7243,16,100%,0.748
5335,11,Voluntary non-profit - Private,0.748
2568,10,Critical Access Hospitals,0.748
9166,13,Pneumonia,0.748
8738,5,LOS ANGELES,0.748
2862,10,Critical Access Hospitals,0.748
3674,9,9288558185,0.748
8597,9,9098814440,0.748
8686,5,PETALUMA,0.748
7040,5,OROVILLE,0.748
4384,10,Acute Care Hospitals,0.748
6841,13,Surgical Infection Prevention,0.748
9256,10,Acute Care Hospitals,0.748
2522,11,Government - Hospital District or Authority,0.748
1104,12,Yes,0.748
1097,10,Acute Care Hospitals,0.748
3944,5,GLENDALE,0.748
4258,13,Pneumonia,0.748
5248,7,71903,0.748
4017,11,Proprietary,0.748
3854,5,CHINLE,0.748
3657,13,Pneumonia,0.748
2011,11,Voluntary non-profit - Private,0.748
5145,12,Yes,0.748
8684,16,100%,0.748
4924,13,Surgical Infection Prevention,0.748
4478,12,Yes,0.748
4129,11,Government - Local,0.748
4023,7,85308,0.748
8555,12,Yes,0.748
1787,10,Acute Care Hospitals,0.748
7389,6,CA,0.748
2104,10,Acute Care Hospitals,0.748
3040,10,Acute Care Hospitals,0.748
8735,12,Yes,0.748
9546,3,AHMC ANAHEIM REGIONAL MEDICAL CENTER,0.748
8788,12,No,0.748
5613,9,8706733511,0.748
290,11,Voluntary non-profit - Church,0.748
2167,5,NORTHPORT,0.748
1306,10,Acute Care Hospitals,0.748
6549,11,Voluntary non-profit - Private,0.748
400,8,AUTAUGA,0.748
3111,10,Critical Access Hospitals,0.748
1207,7,36340,0.748
668,11,Government - State,0.748
3322,12,Yes,0.748
5419,5,POCAHONTAS,0.748
3856,5,CHINLE,0.748
5604,7,71603,0.748
2518,10,Critical Access Hospitals,0.747
1567,10,Acute Care Hospitals,0.747
8962,11,Government - Local,0.747
2779,12,No,0.747
9887,12,No,0.747
5160,17,0 patients,0.747
6589,11,Voluntary non-profit - Private,0.747
9465,5,CHULA VISTA,0.747
4925,5,CLARKSVILLE,0.747
2609,12,Yes,0.747
3850,12,Yes,0.747
4258,11,Proprietary,0.747
9350,12,Yes,0.747
3950,11,Government - Hospital District or Authority,0.747
9906,17,1 patients,0.747
7079,10,Acute Care Hospitals,0.747
1207,10,Acute Care Hospitals,0.747
3683,5,LAKE HAVASU CITY,0.747
3689,9,9288558185,0.747
9399,6,CA,0.747
9028,6,CA,0.747
6706,5,EUREKA,0.747
4657,5,DOUGLAS,0.747
3200,10,Acute Care Hospitals,0.747
257,10,Acute Care Hospitals,0.747
4384,11,Voluntary non-profit - Church,0.747
6355,10,Critical Access Hospitals,0.747
8640,10,Acute Care Hospitals,0.747
8854,7,95945,0.747
4139,16,100%,0.747
1476,10,Acute Care Hospitals,0.747
6654,16,100%,0.747
7230,13,Surgical Infection Prevention,0.747
2641,12,Yes,0.747
1235,11,Government - Federal,0.747
6745,11,Voluntary non-profit - Private,0.747
1545,5,WETUMPKA,0.747
3850,11,Government - Federal,0.747
3200,13,Surgical Infection Prevention,0.747
8426,5,HANFORD,0.747
1927,15,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),0.747
9918,6,CA,0.747
3139,12,Yes,0.747
7141,5,SYLMAR,0.747
8202,7,93454,0.747
9642,10,Acute Care Hospitals,0.747
8935,10,Acute Care Hospitals,0.747
61,13,Pneumonia,0.747
5981,7,72503,0.747
7175,7,96080,0.747
7672,16,100%,0.747
3913,5,SCOTTSDALE,0.747
3047,3,ARIZONA HEART HOSPITAL,0.747
858,12,Yes,0.747
4567,5,PRESCOTT,0.747
7365,11,Government - Hospital District or Authority,0.747
3734,6,AZ,0.747
2027,10,Acute Care Hospitals,0.747
6845,10,Acute Care Hospitals,0.747
6555,5,DUMAS,0.747
8219,11,Voluntary non-profit - Other,0.747
4778,11,Voluntary non-profit - Other,0.747
7338,5,LANCASTER,0.747
8206,7,95816,0.747
4826,11,Proprietary,0.747
5395,13,Pneumonia,0.747
9440,12,Yes,0.747
831,17,0 patients,0.747
4751,10,Critical Access Hospitals,0.747
890,5,FAYETTE,0.747
8496,11,Voluntary non-profit - Church,0.747
4384,16,100%,0.747
4538,7,85723,0.747
861,12,Yes,0.747
2410,12,Yes,0.747
6202,13,Pneumonia,0.747
9253,12,Yes,0.747
6706,10,Acute Care Hospitals,0.747
4139,13,Surgical Infection Prevention,0.747
9750,5,SANTA CRUZ,0.747
9421,5,ALAMEDA,0.747
7777,17,0 patients,0.747
6378,6,AR,0.747
4743,5,GANADO,0.747
7365,12,Yes,0.747
4877,11,Voluntary non-profit - Private,0.747
3348,12,Yes,0.747
6374,9,8705637000,0.747
4384,12,Yes,0.747
3647,9,9283484000,0.747
3989,7,85027,0.746
9198,10,Acute Care Hospitals,0.746
8671,7,95901,0.746
176,10,Acute Care Hospitals,0.746
4193,5,PHOENIX,0.746
8962,5,VENTURA,0.746
7602,6,CA,0.746
5696,16,100%,0.746
176,11,Government - Hospital District or Authority,0.746
6845,7,95642,0.746
2370,7,35653,0.746
1732,10,Acute Care Hospitals,0.746
3481,5,SIERRA VISTA,0.746
185,12,Yes,0.746
1152,5,MOULTON,0.746
7171,10,Acute Care Hospitals,0.746
3901,6,AZ,0.746
7488,5,ORANGE,0.746
3772,11,Government - Federal,0.746
926,10,Acute Care Hospitals,0.746
1862,10,Acute Care Hospitals,0.746
5287,5,CONWAY,0.746
1371,13,Pneumonia,0.746
1723,11,Voluntary non-profit - Private,0.746
1817,11,Voluntary non-profit - Private,0.746
7021,16,100%,0.746
5748,13,Pneumonia,0.746
9893,5,BAKERSFIELD,0.746
9600,5,POMONA,0.746
6832,10,Acute Care Hospitals,0.746
3644,13,Heart Attack,0.746
6485,12,Yes,0.746
8718,12,Yes,0.746
1276,5,EUFAULA,0.746
4138,12,Yes,0.746
12,16,100%,0.746
4838,10,Critical Access Hospitals,0.746
1456,6,LA,0.746
7044,13,Pneumonia,0.746
5311,12,Yes,0.746
5127,10,Acute Care Hospitals,0.746
8342,11,Government - Hospital District or Authority,0.746
4434,16,100%,0.746
9606,5,POMONA,0.746
4193,7,85015,0.746
9225,10,Acute Care Hospitals,0.746
7243,10,Acute Care Hospitals,0.746
6909,6,CA,0.746
7934,11,Government - Hospital District or Authority,0.746
6082,5,NO LITTLE ROCK,0.746
5521,5,FORT SMITH,0.746
5127,11,Voluntary non-profit - Private,0.746
1539,10,Acute Care Hospitals,0.746
8892,6,CA,0.746
4706,5,POLACCA,0.746
6082,11,Voluntary non-profit - Private,0.746
4102,13,Pneumonia,0.746
5824,5,EL DORADO,0.746
7051,13,Surgical Infection Prevention,0.746
8403,12,Yes,0.746
8660,6,CA,0.746
9154,9,8313856000,0.746
5395,16,100%,0.746
7126,11,Voluntary non-profit - Private,0.746
4324,6,AZ,0.746
2458,10,Acute Care - VA Medical Center,0.746
7529,7,95051,0.746
8876,11,Voluntary non-profit - Private,0.746
7243,12,Yes,0.746
3580,5,TUCSON,0.746
977,17,0 patients,0.746
9376,11,Voluntary non-profit - Private,0.746
5913,10,Acute Care Hospitals,0.746
890,11,Voluntary non-profit - Other,0.746
3794,10,Acute Care Hospitals,0.746
8835,7,90015,0.746
3428,5,PHOENIX,0.746
3776,6,AZ,0.746
5425,5,POCAHONTAS,0.746
7007,7,91942,0.746
5970,9,8702621200,0.746
9356,12,Yes,0.746
7998,10,Acute Care Hospitals,0.746
5145,6,AR,0.746
9547,5,ANAHEIM,0.746
5145,13,Pneumonia,0.746
2335,11,Government - Hospital District or Authority,0.746
2247,16,100%,0.746
4331,12,Yes,0.746
9166,10,Acute Care Hospitals,0.746
3238,10,Acute Care Hospitals,0.746
4377,10,Acute Care Hospitals,0.746
8432,6,CA,0.746
4832,11,Proprietary,0.746
147,11,Proprietary,0.746
8219,13,Pneumonia,0.746
7852,6,CA,0.746
5438,12,Yes,0.746
4683,16,100%,0.746
2765,12,Yes,0.746
