ind,attr,val,expectation
6355,3,DE WITT HOSPITAL & NURSING HOME; INC,0.765
2814,11,Government - Local,0.765
6919,7,90012,0.765
7789,12,Yes,0.764
8206,12,Yes,0.764
3659,9,9283484000,0.764
4960,17,32 patients,0.764
8087,8,SOLANO,0.764
4832,5,GLOBE,0.764
4250,5,CHANDLER,0.764
8604,15,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0.764
4876,11,Voluntary non-profit - Private,0.764
5671,11,Voluntary non-profit - Private,0.764
9198,7,90813,0.764
4183,3,SURGICAL SPECIALTY HOSPITAL OF ARIZONA,0.764
8860,11,Voluntary non-profit - Other,0.764
4838,16,62%,0.764
2542,10,Critical Access Hospitals,0.764
9583,10,Acute Care Hospitals,0.764
8687,10,Acute Care Hospitals,0.764
638,6,rAL,0.763
5774,7,72015,0.763
8662,10,Acute Care Hospitals,0.763
3202,3,YAVAPAI REGIONAL MEDICAL CENTER,0.763
3444,5,PHOENIX,0.763
9621,11,Voluntary non-profit - Other,0.763
12,9,2563864556,0.763
1207,10,Acute Care Hospitals,0.763
7607,11,Voluntary non-profit - Other,0.763
2693,12,No,0.763
5291,11,Voluntary non-profit - Private,0.763
6553,17,3 patients,0.763
4368,7,86314,0.763
9600,9,9098659500,0.763
2567,10,Critical Access Hospitals,0.763
7552,3,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,0.763
8014,5,CASTRO VALLEY,0.763
1699,12,No,0.763
7948,8,LOS ANGELES,0.763
1207,17,16 patients,0.762
7079,16,89%,0.762
5933,11,Voluntary non-profit - Private,0.762
2985,17,365 patients,0.762
3667,10,Acute Care Hospitals,0.762
2394,8,JEFFERSON,0.762
8128,12,Yes,0.762
1673,12,Yes,0.762
4368,10,Acute Care Hospitals,0.762
4265,3,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,0.762
2294,8,BUTLER,0.762
5277,17,490 patients,0.762
8307,3,SAN MATEO MEDICAL CENTER,0.762
398,10,Acute Care Hospitals,0.762
139,10,Acute Care Hospitals,0.762
9386,12,Yes,0.762
9036,16,99%,0.762
2204,5,EVERGREEN,0.762
3249,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.762
8068,6,CA,0.762
9969,11,Government - State,0.762
2847,11,Voluntary non-profit - Church,0.762
8491,7,95116,0.762
5219,3,NW ARKANSAS HOSPITALS; LLC,0.762
9227,9,9494997193,0.762
5727,5,NEWPORT,0.762
2348,16,73%,0.762
5145,13,Pneumonia,0.762
7335,17,316 patients,0.762
9718,18,CA_SCIP-INF-1,0.762
6444,11,Voluntary non-profit - Private,0.762
3689,17,232 patients,0.762
7338,11,Government - Hospital District or Authority,0.762
8821,17,142 patients,0.762
5050,13,Surgical Infection Prevention,0.762
6204,10,Critical Access Hospitals,0.761
6924,8,RIVERSIDE,0.761
1624,11,Voluntary non-profit - Private,0.761
8014,7,94546,0.761
1182,11,Government - Hospital District or Authority,0.761
9195,3,ST MARY MEDICAL CENTER,0.761
9193,13,Surgical Infection Prevention,0.761
7728,5,GILROY,0.761
9606,16,100%,0.761
5405,13,Surgical Infection Prevention,0.761
638,17,241 patients,0.761
9195,17,189 patients,0.761
8011,5,CASTRO VALLEY,0.761
2477,7,36109,0.761
6113,2,40152,0.761
8741,10,Acute Care Hospitals,0.761
8168,17,181 patients,0.761
9465,15,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),0.761
6681,3,ST ROSE HOSPITAL,0.761
9546,11,Voluntary non-profit - Private,0.761
7863,13,Pneumonia,0.761
9629,8,SAN LUIS OBISPO,0.761
5196,4,2215 WILDWOOD AVENUE,0.761
2862,17,0 patients,0.761
6549,17,0 patients,0.761
8604,13,Surgical Infection Prevention,0.761
5722,16,98%,0.761
5335,6,AR,0.761
9547,10,Acute Care Hospitals,0.761
6392,6,AR,0.761
419,11,Voluntary non-profit - Other,0.761
3389,17,83 patients,0.761
9664,12,Yes,0.761
6378,10,Critical Access Hospitals,0.761
4478,15,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),0.761
1126,4,208 PIERSON AVE,0.761
831,10,Acute Care Hospitals,0.761
1260,16,0%,0.76
4826,10,Critical Access Hospitals,0.76
9500,11,Voluntary non-profit - Private,0.76
1456,5,MOBILE,0.76
4706,10,Critical Access Hospitals,0.76
6589,15,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0.76
9267,11,Proprietary,0.76
4925,11,Voluntary non-profit - Private,0.76
7501,6,CA,0.76
941,11,Voluntary non-profit - Private,0.76
3442,8,MARICOPA,0.76
9257,16,100%,0.76
3936,11,Government - Hospital District or Authority,0.76
7501,3,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,0.76
4135,7,85206,0.76
31,11,Government - Hospital District or Authority,0.76
9185,3,ST MARY MEDICAL CENTER,0.76
9795,18,CA_SCIP-INF-3,0.76
2361,4,15155 HIGHWAY 43,0.76
6485,4,3050 TWIN RIVERS DRIVE,0.76
9115,4,825 DELBON AVE,0.76
9621,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.76
3711,3,FORT DEFIANCE INDIAN HOSPITAL,0.76
1207,8,GENEVA,0.76
1227,12,Yes,0.76
5583,6,AR,0.76
1781,9,3342894000,0.76
5330,6,AR,0.76
646,17,3 patients,0.76
6202,4,2500 HIGHWAY 65 SOUTH,0.76
8551,5,WOODLAND,0.76
5405,11,Voluntary non-profit - Other,0.76
502,10,Acute Care Hospitals,0.76
1787,10,Acute Care Hospitals,0.759
6408,8,DALLAS,0.759
8987,6,CA,0.759
2537,3,RED BAY HOSPITAL,0.759
3525,17,94 patients,0.759
8265,8,LOS ANGELES,0.759
3933,17,136 patients,0.759
7615,17,96 patients,0.759
3303,4,5102 WEST CAMPBELL AVENUE,0.759
1997,10,Acute Care Hospitals,0.759
9334,6,CA,0.759
2104,4,2010 BROOKWOOD MEDICAL CENTER DRIVE,0.759
2973,13,Heart Failure,0.759
8011,3,LAUREL GROVE HOSPITAL,0.759
9795,11,Government - Hospital District or Authority,0.759
2260,12,No,0.759
5218,3,NW ARKANSAS HOSPITALS; LLC,0.759
8480,17,157 patients,0.759
5425,10,Acute Care Hospitals,0.759
974,5,ENTERPRISE,0.759
1550,10,Acute Care Hospitals,0.759
5308,2,10010,0.759
7602,8,ALAMEDA,0.759
3625,7,85344,0.759
8893,9,4157754321,0.759
4778,11,Voluntary non-profit - Other,0.759
6963,11,Voluntary non-profit - Church,0.759
8165,12,Yes,0.759
6762,10,Acute Care Hospitals,0.759
5814,5,EL DORADO,0.759
3878,10,Acute Care Hospitals,0.759
502,12,Yes,0.759
9498,18,CA_SCIP-VTE-1,0.759
6557,13,Pneumonia,0.759
2980,8,YAVAPAI,0.759
7530,4,700 LAWRENCE EXPRESSWAY,0.759
8265,10,Acute Care Hospitals,0.759
3238,11,Voluntary non-profit - Private,0.759
5152,2,40018,0.759
8421,6,CA,0.758
6366,6,AR,0.758
4616,4,450 SOUTH OCOTILLO STREET,0.758
2742,2,10018,0.758
2827,10,Critical Access Hospitals,0.758
2796,10,Critical Access Hospitals,0.758
6674,8,ALAMEDA,0.758
8610,17,11 patients,0.758
966,18,AL_HF-4,0.758
6403,10,Critical Access Hospitals,0.758
9621,8,LOS ANGELES,0.758
6444,18,AR_AMI-1,0.758
6555,13,Pneumonia,0.758
3014,17,169 patients,0.758
4659,16,100%,0.758
5455,17,34 patients,0.758
9329,12,Yes,0.758
2973,12,Yes,0.758
1539,5,GREENSBORO,0.758
9465,16,95%,0.758
6924,17,21 patients,0.758
5617,7,72160,0.758
6641,8,CARROLL,0.758
1615,7,36532,0.758
1175,3,HIGHLANDS MEDICAL CENTER,0.758
7854,6,CA,0.758
5219,11,Proprietary,0.758
3139,5,SAN DIEGO,0.758
2784,6,AK,0.758
7103,2,50038,0.758
61,18,AL_PN-7,0.758
4832,7,85501,0.758
456,16,98%,0.758
2860,17,47 patients,0.758
4659,4,2174 WEST OAK AVENUE,0.758
9347,5,REDWOOD CITY,0.758
6392,12,Yes,0.758
6075,5,NO LITTLE ROCK,0.758
4981,6,AR,0.758
3294,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.758
9563,7,94110,0.758
7079,5,BAKERSFIELD,0.757
3146,3,SAN GORGONIO MEMORIAL HOSPITAL,0.757
8532,5,VAN NUYS,0.757
3919,5,MESA,0.757
4616,10,Critical Access Hospitals,0.757
2580,2,13301,0.757
4603,12,Yes,0.757
9031,8,LOS ANGELES,0.757
489,12,Yes,0.757
7171,6,CA,0.757
6277,6,AR,0.757
3670,4,5102 WEST CAMPBELL AVENUE,0.757
5046,18,AR_SCIP-CARD-2,0.757
5696,5,HOT SPRINGS,0.757
7790,5,SAN DIEGO,0.757
9378,5,GLENDORA,0.757
6408,11,Government - Local,0.757
3471,5,SCOTTSDALE,0.757
4738,4,5102 WEST CAMPBELL AVENUE,0.757
2335,8,COLBERT,0.757
9965,12,Yes,0.757
8662,12,Yes,0.757
8051,12,Yes,0.757
7579,13,Heart Failure,0.757
8477,7,91209,0.757
8610,6,CA,0.757
1321,8,CALHOUN,0.757
3711,18,AZ_SCIP-INF-3,0.757
9579,16,100%,0.757
940,9,3343762250,0.757
8687,6,CA,0.757
9960,12,Yes,0.757
9718,13,Surgical Infection Prevention,0.757
3322,12,Yes,0.757
6345,9,8709463571,0.757
4640,8,COCHISE,0.757
648,11,Government - Local,0.757
6770,6,CA,0.757
6392,3,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,0.757
1163,12,Yes,0.757
9216,13,Pneumonia,0.757
5947,8,CRAIGHEAD,0.756
7470,5,OAKDALE,0.756
6819,17,308 patients,0.756
6845,8,AMADOR,0.756
2260,8,JEFFERSON,0.756
7761,4,2333 BUCHANAN STREET,0.756
9894,3,GOOD SAMARITAN HOSPITAL,0.756
9195,18,CA_SCIP-INF-3,0.756
8307,13,Heart Attack,0.756
9546,8,ORANGE,0.756
1434,17,203 patients,0.756
4437,16,94%,0.756
3283,17,0 patients,0.756
899,11,Voluntary non-profit - Other,0.756
4222,17,21 patients,0.756
8287,4,1250 16TH STREET,0.756
7552,5,WALNUT CREEK,0.756
5658,10,Acute Care Hospitals,0.756
4205,7,85338,0.756
2729,8,KENAI PENINSULA,0.756
9913,17,25 patients,0.756
4265,15,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0.756
1723,5,PRATTVILLE,0.756
7555,9,9252954000,0.756
4778,12,No,0.756
290,8,SHELBY,0.756
4989,10,Acute Care Hospitals,0.756
2036,17,119 patients,0.756
7338,8,LOS ANGELES,0.756
8206,7,95816,0.756
9619,15,surgery patients who were given the  right kind  of antibiotic to help prevent infection,0.756
2729,4,2801 DEBARR ROAD,0.756
1182,16,50%,0.756
4250,3,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,0.756
8894,8,SAN FRANCISCO,0.756
6745,2,50007,0.756
5559,4,2215 WILDWOOD AVENUE,0.756
7838,6,CA,0.756
489,16,100%,0.756
6082,12,Yes,0.756
4100,3,ARIZONA HEART HOSPITAL,0.756
7790,13,Surgical Infection Prevention,0.756
7789,13,Surgical Infection Prevention,0.756
4274,2,10009,0.756
7530,3,KAISER FOUNDATION HOSPITAL-SANTA CLARA,0.756
2062,12,No,0.756
5154,7,72335,0.756
1781,2,10112,0.756
4138,4,6644 EAST BAYWOOD AVENUE,0.756
8761,9,5624616070,0.756
5392,16,100%,0.756
8914,7,95128,0.756
5613,9,8706733511,0.756
8273,4,235 N HOOVER ST,0.756
8718,6,CA,0.756
4422,5,MESA,0.756
9893,12,No,0.756
5887,5,LITTLE ROCK,0.755
1862,12,Yes,0.755
5021,4,HIGHWAY 10 AT DETROIT STREET,0.755
4023,9,6235611000,0.755
8835,15,Heart Failure Patients Given Smoking Cessation Advice/Counseling,0.755
5614,16,100%,0.755
3929,17,38 patients,0.755
1227,16,99%,0.755
6016,16,94%,0.755
1624,5,TALLAEDGA,0.755
2635,4,2801 DEBARR ROAD,0.755
2542,5,RED BAY,0.755
2394,16,91%,0.755
8761,14,PN-2,0.755
7863,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.755
3047,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.755
1235,11,Government - Federal,0.755
7530,16,100%,0.755
3901,10,Acute Care Hospitals,0.755
6610,6,gAR,0.755
3856,2,30084,0.755
4340,10,Acute Care Hospitals,0.755
9541,8,ORANGE,0.755
5558,17,7 patients,0.755
1732,16,78%,0.755
5761,8,SALINE,0.755
3950,11,Government - Hospital District or Authority,0.755
6016,6,AR,0.755
6055,17,12 patients,0.755
9510,5,PARADISE,0.755
7552,11,Voluntary non-profit - Other,0.755
4919,5,CLARKSVILLE,0.755
9072,8,ORANGE,0.755
4539,9,5206291821,0.755
5160,8,SAINT FRANCIS,0.755
5761,6,AR,0.755
7338,10,Acute Care Hospitals,0.755
4924,15,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0.755
36,17,160 patients,0.755
2877,10,Critical Access Hospitals,0.755
9979,9,5106674510,0.755
5981,16,100%,0.755
3923,4,6644 EAST BAYWOOD AVENUE,0.755
1974,17,2 patients,0.755
4205,17,25 patients,0.755
8202,6,CA,0.755
6316,10,Critical Access Hospitals,0.755
8741,4,4867 SUNSET BLVD,0.755
3428,16,100%,0.755
5375,9,4799682841,0.755
9928,3,SIERRA VIEW DISTRICT HOSPITAL,0.755
6641,7,72616,0.755
5521,2,40062,0.755
944,16,80%,0.755
6366,16,100%,0.755
3933,12,Yes,0.755
7126,3,ENLOE MEDICAL CENTER,0.755
7529,8,SANTA CLARA,0.755
3494,9,9287572101,0.755
3099,16,76%,0.755
1711,3,TRINITY MEDICAL CENTER,0.755
6996,17,200 patients,0.755
6538,6,AR,0.755
2847,10,Critical Access Hospitals,0.755
9267,16,95%,0.755
2624,10,Acute Care Hospitals,0.754
4539,3,VA S. ARIZONA HEALTHCARE SYSTEM,0.754
4222,15,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),0.754
9356,16,70%,0.754
5824,17,114 patients,0.754
1499,10,Acute Care Hospitals,0.754
9918,11,Government Federal,0.754
8671,11,Voluntary non-profit - Other,0.754
9547,16,100%,0.754
3036,3,SIERRA VISTA REGIONAL HEALTH CENTER INC,0.754
5311,9,012023000,0.754
4975,10,Acute Care Hospitals,0.754
8559,10,Acute Care Hospitals,0.754
3929,4,6644 EAST BAYWOOD AVENUE,0.754
3036,8,COCHISE,0.754
823,16,90%,0.754
6184,13,Surgical Infection Prevention,0.754
8955,10,Acute Care Hospitals,0.754
8713,4,13652 CANTARA ST,0.754
2609,12,Yes,0.754
6113,4,3215 N NORTH HILLS BLVD,0.754
7761,5,SAN FRANCISCO,0.754
1936,16,76%,0.754
5455,18,AR_SCIP-VTE-1,0.754
5559,15,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0.754
8241,4,508 E HICKORY AVE,0.754
5287,5,CONWAY,0.754
4877,15,Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma,0.754
3747,3,SELLS INDIAN HEALTH SERVICE HOSPITAL,0.754
6963,6,CA,0.754
4538,11,Government Federal,0.754
977,11,Proprietary,0.754
3582,16,97%,0.754
5555,13,Surgical Infection Prevention,0.754
3300,3,MARICOPA MEDICAL CENTER,0.754
9115,8,STANISLAUS,0.754
2537,18,AL_HF-1,0.754
3552,9,9285374375,0.754
1118,3,BIBB MEDICAL CENTER,0.754
5756,11,Government - Local,0.754
9190,10,Acute Care Hospitals,0.754
8718,17,242 patients,0.754
8254,2,50110,0.754
8640,18,CA_AMI-8A,0.754
2036,5,HUNTSVILLE,0.754
3647,8,GRAHAM,0.754
9464,12,Yes,0.754
3515,11,Voluntary non-profit - Other,0.754
6790,6,CA,0.754
6512,11,Voluntary non-profit - Private,0.754
4377,10,Acute Care Hospitals,0.754
4838,3,COBRE VALLEY COMMUNITY HOSPITAL,0.754
4192,4,5102 WEST CAMPBELL AVENUE,0.754
8555,2,50127,0.754
3586,6,AZ,0.754
2725,16,100%,0.754
8894,10,Acute Care Hospitals,0.754
1499,11,Government - Hospital District or Authority,0.754
6514,15,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0.754
399,8,AUTAUGA,0.754
3238,10,Acute Care Hospitals,0.754
9579,6,CA,0.754
8273,16,100%,0.754
8403,13,Surgical Infection Prevention,0.754
5585,16,97%,0.754
6059,8,GARLAND,0.754
750,18,AL_HF-2,0.754
9350,3,LANCASTER COMMUNITY HOSPITAL,0.754
4965,3,ST VINCENT INFIRMARY MED CTR,0.754
172,10,Acute Care Hospitals,0.754
8731,16,100%,0.753
6697,8,HUMBOLDT,0.753
4422,11,Proprietary,0.753
7934,2,50090,0.753
210,16,91%,0.753
4683,3,PAGE HOSPITAL,0.753
779,10,Acute Care Hospitals,0.753
288,3,SHELBY BAPTIST MEDICAL CENTER,0.753
5366,17,41 patients,0.753
8835,13,Heart Failure,0.753
3659,13,Surgical Infection Prevention,0.753
1844,8,JEFFERSON,0.753
31,17,191 patients,0.753
5467,8,DREW,0.753
9232,6,CA,0.753
4538,16,99%,0.753
5266,9,8705081000,0.753
9356,3,LANCASTER COMMUNITY HOSPITAL,0.753
3619,3,LA PAZ REGIONAL HOSPITAL,0.753
7672,12,Yes,0.753
9979,18,CA_AMI-5,0.753
2394,10,Acute Care Hospitals,0.753
1005,5,ONEONAT,0.753
5287,12,Yes,0.753
6845,4,200 MISSION BLVD,0.753
436,10,Acute Care Hospitals,0.753
6277,13,Pneumonia,0.753
9356,12,Yes,0.753
9510,6,CA,0.753
2788,12,No,0.753
741,12,Yes,0.753
2949,4,5301 EAST GRANT ROAD,0.753
419,3,COOSA VALLEY MEDICAL CENTER,0.753
2861,11,Voluntary non-profit - Church,0.753
5419,13,Pneumonia,0.753
3139,10,Acute Care Hospitals,0.753
8184,4,1400 E CHURCH ST,0.753
4017,15,Heart Attack Patients Given Aspirin at Discharge,0.753
5359,17,8 patients,0.753
8840,8,LOS ANGELES,0.753
9578,17,11 patients,0.753
5213,3,NW ARKANSAS HOSPITALS; LLC,0.753
8860,10,Acute Care Hospitals,0.753
6534,3,ST ANTHONY-S HEALTHCARE CENTER,0.753
6202,12,Yes,0.753
5127,8,BOONE,0.753
3525,16,91%,0.753
5712,6,AR,0.753
3674,17,137 patients,0.753
7122,3,ENLOE MEDICAL CENTER,0.753
9589,5,GARDEN GROVE,0.753
7857,17,23 patients,0.753
9656,7,92118,0.753
1097,8,JEFFERSON,0.753
5712,3,HARRIS HOSPITAL,0.753
7247,11,Proprietary,0.753
4760,17,1 patients,0.753
3854,18,AZ_PN-4,0.753
1388,8,MORGAN,0.753
7854,12,No,0.753
3512,17,44 patients,0.753
8215,12,Yes,0.753
5671,6,AR,0.753
9619,9,9098659500,0.753
4265,17,196 patients,0.753
3689,16,98%,0.753
126,11,Government - Federal,0.753
4227,9,5202944471,0.753
9510,2,50225,0.753
489,10,Acute Care Hospitals,0.753
7004,4,5555 GROSSMONT CENTER DRIVE BOX 58,0.753
3689,2,30069,0.753
2167,16,97%,0.753
9190,16,93%,0.753
2428,8,RUSSELL,0.753
5313,2,10019,0.752
8894,12,Yes,0.752
8701,3,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,0.752
419,17,4 patients,0.752
6845,10,Acute Care Hospitals,0.752
5933,18,AR_SCIP-VTE-1,0.752
8555,17,0 patients,0.752
4838,12,Yes,0.752
290,10,Acute Care Hospitals,0.752
1025,4,509 WILSON AVENUE,0.752
5152,7,72956,0.752
5981,13,Surgical Infection Prevention,0.752
3663,6,AZ,0.752
5197,9,8709724100,0.752
7789,8,SAN DIEGO,0.752
6841,6,CA,0.752
9166,10,Acute Care Hospitals,0.752
9376,15,Heart Attack Patients Given Aspirin at Discharge,0.752
7852,12,No,0.752
6307,18,AR_SCIP-CARD-2,0.752
2624,17,86 patients,0.752
5946,8,CRAIGHEAD,0.752
7615,2,10001,0.752
2537,2,11302,0.752
5824,12,Yes,0.752
327,3,STRINGFELLOW MEMORIAL HOSPITAL,0.752
3112,3,OZARK HEALTH,0.752
7863,17,136 patients,0.752
864,8,MARION,0.752
25,4,1108 ROSS CLARK CIRCLE,0.752
8876,10,Acute Care Hospitals,0.752
8555,4,200 WEST ARBOR DRIVE,0.752
3400,10,Acute Care Hospitals,0.752
4478,5,MESA,0.752
2086,3,HILL HOSPITAL OF SUMTER COUNTY,0.752
4718,11,Government - Federal,0.752
741,10,Acute Care Hospitals,0.752
8741,8,LOS ANGELES,0.752
1862,11,Proprietary,0.752
7615,4,999 SAN BERNARDINO RD,0.752
9103,10,Acute Care Hospitals,0.752
3494,2,30055,0.752
317,18,AL_AMI-4,0.752
4558,12,No,0.752
7530,7,95051,0.752
4659,17,1 patients,0.752
9166,7,93930,0.752
8271,7,90004,0.752
8686,12,Yes,0.752
1725,16,100%,0.752
6762,4,CASTRO  DUBOCE STS,0.752
5346,9,8702397000,0.752
1396,3,DECATUR GENERAL HOSPITAL,0.752
5851,8,HEMPSTEAD,0.752
8362,10,Acute Care Hospitals,0.752
1821,10,Acute Care Hospitals,0.752
6963,10,Acute Care Hospitals,0.752
9227,8,ORANGE,0.752
2008,12,Yes,0.752
3348,10,Acute Care Hospitals,0.752
2086,4,751 DERBY DRIVE,0.752
6403,17,0 patients,0.752
8893,8,SAN FRANCISCO,0.752
327,17,83 patients,0.752
3944,5,GLENDALE,0.752
6088,9,5071488000,0.752
9154,10,Acute Care Hospitals,0.752
6307,15,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,0.752
6996,10,Acute Care Hospitals,0.752
4331,7,86426,0.752
4434,5,GILBERT,0.752
947,3,GEORGIANA HOSPITAL,0.752
8265,6,CA,0.752
3929,7,85206,0.752
6366,9,8705637000,0.752
3040,12,Yes,0.752
3625,8,LA PAZ,0.752
7615,5,UPLAND,0.752
4017,10,Acute Care Hospitals,0.752
5792,11,Proprietary,0.752
2458,4,215 PERRY HILL ROAD,0.752
3663,12,No,0.752
6642,8,CARROLL,0.752
4035,4,5555 WEST THUNDERBIRD ROAD,0.752
8128,10,Acute Care Hospitals,0.752
2815,13,Surgical Infection Prevention,0.752
583,3,G H LANIER MEMORIAL HOSPITAL,0.752
6485,13,Pneumonia,0.752
3804,8,MARICOPA,0.752
7948,11,Voluntary non-profit - Private,0.752
4129,7,85206,0.752
9656,5,CORONADO,0.752
5425,9,8708926000,0.752
8806,16,89%,0.752
5185,3,ST BERNARDS MEDICAL CTR,0.752
8168,5,LYNWOOD,0.752
8128,8,LOS ANGELES,0.752
4434,9,4805432000,0.752
1922,5,HALEYVILLE,0.751
317,12,Yes,0.751
3451,12,No,0.751
8432,16,99%,0.751
1573,5,BREWTON,0.751
2448,4,401 MEDICAL PARK DRIVE,0.751
9192,4,1050 LINDEN AVE,0.751
9350,12,Yes,0.751
9579,3,GARDEN GROVE HOSPITAL & MEDICAL CENTER,0.751
1738,11,Voluntary non-profit - Other,0.751
9193,7,62354,0.751
3186,3,YAVAPAI REGIONAL MEDICAL CENTER,0.751
6819,7,94574,0.751
2278,4,29 L V STABLER DRIVE,0.751
2361,17,78 patients,0.751
303,4,1720 UNIVERSITY BLVD,0.751
5169,4,2215 WILDWOOD AVENUE,0.751
911,12,Yes,0.751
8860,3,SIERRA NEVADA MEMORIAL HOSPITAL,0.751
2411,4,4401 RIVER CHASE DRIVE,0.751
735,13,Surgical Infection Prevention,0.751
3888,4,5301 EAST GRANT ROAD,0.751
7104,15,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0.751
648,8,RANDOLPH,0.751
8426,10,Acute Care Hospitals,0.751
6770,2,50008,0.751
6403,5,FORDYCE,0.751
1207,12,No,0.751
9028,2,10007,0.751
8797,6,CA,0.751
8278,12,No,0.751
831,4,1010 LAY DAM ROAD,0.751
4222,3,UNIVERSITY PHYSICIANS HEALTHCARE HOSPITAL AT KINO,0.751
7103,18,CA_SCIP-INF-3,0.751
2372,13,Surgical Infection Prevention,0.751
3294,5,PHOENIX,0.751
1513,11,Government - Hospital District or Authority,0.751
858,4,1256 MILITARY STREET SOUTH,0.751
5812,17,21 patients,0.751
40,4,4370 WEST MAIN STREET,0.751
5419,3,FIVE RIVERS MEDICAL CENTER,0.751
5287,4,2302 COLLEGE AVENUE,0.751
947,5,GEORGIANA,0.751
3146,4,200 WEST ARBOR DRIVE,0.751
2814,12,Yes,0.751
7555,12,Yes,0.751
6113,18,AR_SCIP-VTE-1,0.751
646,3,WEDOWEE HOSPITAL,0.751
5894,16,94%,0.751
3580,5,TUCSON,0.751
2753,17,111 patients,0.751
6407,13,Pneumonia,0.751
6408,13,Pneumonia,0.751
1388,12,Yes,0.751
5366,5,RUSSELLVILLE,0.751
3247,16,94%,0.751
1104,8,JEFFERSON,0.751
2862,10,Critical Access Hospitals,0.751
2779,2,20027,0.751
