ind,attr,val,expectation
7044,9,5350338500,0.76
1227,2,10065,0.76
8871,8,NEVADA,0.76
7777,17,0 patients,0.76
5046,13,Surgical Infection Prevention,0.76
1422,11,Voluntary non-profit - Private,0.76
7858,5,OXNARD,0.76
7607,16,99%,0.759
9350,10,Acute Care Hospitals,0.759
5717,6,AR,0.759
9546,3,AHMC ANAHEIM REGIONAL MEDICAL CENTER,0.759
4193,4,5102 WEST CAMPBELL AVENUE,0.759
8513,17,197 patients,0.759
1182,5,SCOTTSBORO,0.759
2062,10,Acute Care Hospitals,0.759
5145,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.759
6088,17,111 patients,0.759
6969,3,PARADISE VALLEY HOSPITAL,0.759
2580,4,2451 FILLINGIM STREET,0.759
5789,6,AR,0.759
8822,5,MONTEREY,0.759
2877,12,Yes,0.759
4538,7,85723,0.759
69,10,Acute Care Hospitals,0.759
6936,7,92501,0.759
1163,11,Government - Hospital District or Authority,0.759
2418,16,40%,0.759
6036,17,0 patients,0.759
3387,4,5102 WEST CAMPBELL AVENUE,0.759
9918,3,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFOR,0.759
3023,16,86%,0.759
5940,10,Acute Care Hospitals,0.759
3160,17,223 patients,0.759
5392,5,WEST MEMPHIS,0.759
6746,16,99%,0.759
3683,17,54 patients,0.759
1673,7,35211,0.759
911,12,Yes,0.759
9682,8,LOS ANGELES,0.759
3300,11,Government - Local,0.759
4008,2,30093,0.759
4340,6,AZ,0.759
8499,5,SAN JOSE,0.759
7934,8,SONOMA,0.758
8610,17,11 patients,0.758
646,10,Acute Care Hospitals,0.758
4331,9,9287882273,0.758
5123,10,Acute Care Hospitals,0.758
1711,4,1720 UNIVERSITY BLVD,0.758
4770,8,NAVAJO,0.758
1227,7,35010,0.758
6963,10,Acute Care Hospitals,0.758
3028,3,SIERRA VISTA REGIONAL HEALTH CENTER INC,0.758
3929,5,MESA,0.758
9522,3,FEATHER RIVER HOSPITAL,0.758
3683,13,Surgical Infection Prevention,0.758
8068,3,SHARP MEMORIAL HOSPITAL,0.758
5218,8,WASHINGTON,0.758
9164,11,Voluntary non-profit - Other,0.758
1042,10,Acute Care Hospitals,0.758
5617,5,STUTTGART,0.758
1997,4,1815 HAND AVENUE,0.758
6697,5,EUREKA,0.758
3659,13,Surgical Infection Prevention,0.758
5953,8,CRAIGHEAD,0.758
3663,7,85546,0.758
2699,12,No,0.758
7007,11,Voluntary non-profit - Private,0.758
4838,16,62%,0.758
4989,7,72758,0.758
9448,12,Yes,0.758
7501,16,100%,0.758
3471,10,Acute Care Hospitals,0.758
9019,8,ORANGE,0.758
7948,3,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK,0.758
2348,12,Yes,0.758
5712,10,Acute Care Hospitals,0.758
9195,10,Acute Care Hospitals,0.758
6835,18,CA_PN-4,0.758
6002,9,5016241281,0.758
6963,17,77 patients,0.758
5504,5,FORT SMITH,0.758
3348,17,307 patients,0.758
6113,9,4795717002,0.758
8835,7,90015,0.758
5748,17,12 patients,0.758
5169,10,Acute Care Hospitals,0.757
5970,11,Voluntary non-profit - Private,0.757
9642,11,Voluntary non-profit - Other,0.757
5953,17,353 patients,0.757
8491,4,225 N JACKSON AVENUE,0.757
9232,10,Acute Care Hospitals,0.757
6996,11,Voluntary non-profit - Private,0.757
7602,12,Yes,0.757
9465,7,91911,0.757
6681,8,ALAMEDA,0.757
9154,4,200 WEST ARBOR DRIVE,0.757
6429,5,BOONEVILLE,0.757
133,11,Government - Federal,0.757
5248,2,40026,0.757
8862,11,Voluntary non-profit - Other,0.757
2279,11,Proprietary,0.757
2693,4,2801 DEBARR ROAD,0.757
3707,13,Pneumonia,0.757
1118,4,208 PIERSON AVE,0.757
901,16,100%,0.757
1624,12,Yes,0.757
51,11,Government - Hospital District or Authority,0.757
2753,2,20026,0.757
4925,5,CLARKSVILLE,0.757
6922,17,23 patients,0.757
1396,5,DECATUR,0.757
4975,4,TWO ST VINCENT CIRCLE,0.757
9190,4,1050 LINDEN AVE,0.757
7548,7,94596,0.757
8676,9,7077782631,0.757
5792,5,HELENA,0.757
3644,5,SAFFORD,0.757
7900,3,COMMUNITY HOSPITAL OF SAN BERNARDINO,0.757
4768,10,Critical Access Hospitals,0.757
6589,10,Critical Access Hospitals,0.757
7496,7,94080,0.757
8296,6,CA,0.757
4877,10,Childrens,0.757
3302,10,Acute Care Hospitals,0.757
3191,11,Voluntary non-profit - Other,0.757
8271,9,2133827252,0.757
8761,4,9333 IMPERIAL HIGHWAY,0.757
151,11,Proprietary,0.757
3586,4,5301 EAST GRANT ROAD,0.757
8174,17,178 patients,0.757
7479,2,50069,0.757
7483,5,ORANGE,0.757
4539,7,85723,0.757
5913,17,192 patients,0.757
3453,16,100%,0.757
9979,5,SAN LEANDRO,0.756
890,17,41 patients,0.756
8821,4,200 WEST ARBOR DRIVE,0.756
8362,9,8188855800,0.756
1922,5,HALEYVILLE,0.756
7365,7,93291,0.756
8854,12,Yes,0.756
5405,2,40042,0.756
4919,7,72830,0.756
6697,17,64 patients,0.756
3683,3,HAVASU REGIONAL MEDICAL CENTER,0.756
3283,12,Yes,0.756
6557,4,300 EAST PICKENS,0.756
7672,3,WEST ANAHEIM MEDICAL CENTER,0.756
5748,10,Acute Care Hospitals,0.756
5792,16,92%,0.756
4706,10,Critical Access Hospitals,0.756
3112,12,Yes,0.756
7496,10,Acute Care Hospitals,0.756
6288,10,Critical Access Hospitals,0.756
858,8,MARION,0.756
2949,3,TUCSON MEDICAL CENTER,0.756
3619,10,Acute Care Hospitals,0.756
8948,9,8189955000,0.756
5696,16,100%,0.756
1182,17,34 patients,0.756
9574,12,Yes,0.756
638,17,241 patients,0.756
8184,18,CA_AMI-4,0.756
690,3,UNIVERSITY OF ALABAMA HOSPITAL,0.756
6555,3,DELTA MEMORIAL HOSPITAL,0.756
7595,7,94589,0.756
8267,8,LOS ANGELES,0.756
6770,2,50008,0.756
516,12,Yes,0.756
9448,16,82%,0.756
8319,10,Acute Care Hospitals,0.756
4719,4,5102 WEST CAMPBELL AVENUE,0.756
4640,15,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,0.756
7728,4,9400 NO NAME UNO,0.756
2027,16,95%,0.756
887,5,FAYETTE,0.756
5467,12,No,0.756
4706,12,Yes,0.756
5483,15,Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma,0.756
9563,9,4152068000,0.756
6641,11,Voluntary non-profit - Church,0.756
8342,9,7607393000,0.756
3998,6,AZ,0.756
4368,4,5102 WEST CAMPBELL AVENUE,0.756
4368,6,AZ,0.756
9399,13,Surgical Infection Prevention,0.756
2796,11,Government - Local,0.756
3901,18,AZ_HF-4,0.756
2580,16,100%,0.756
3036,4,300 EL CAMINO REAL,0.756
6184,4,1341 WEST SIXTH STREET,0.756
8356,6,CA,0.756
1934,3,TROY REGIONAL MEDICAL CENTER,0.756
8537,17,5 patients,0.756
2401,10,Acute Care Hospitals,0.756
4908,16,100%,0.756
1567,10,Acute Care Hospitals,0.755
7793,11,Voluntary non-profit - Other,0.755
2518,17,1 patients,0.755
7338,4,1600 W AVE J,0.755
6610,15,Pneumonia Patients Assessed and Given Influenza Vaccination,0.755
4193,3,SURGICAL SPECIALTY HOSPITAL OF ARIZONA,0.755
5770,10,Acute Care Hospitals,0.755
4205,9,6238821500,0.755
9913,11,Government Federal,0.755
5814,8,UNION,0.755
1300,7,36251,0.755
133,10,Acute Care Hospitals,0.755
3247,4,5102 WEST CAMPBELL AVENUE,0.755
3586,16,97%,0.755
7789,4,200 WEST ARBOR DRIVE,0.755
9386,4,150 WEST ROUTE 66,0.755
7353,17,270 patients,0.755
436,12,Yes,0.755
6295,3,HOWARD MEMORIAL HOSPITAL,0.755
7175,16,100%,0.755
6082,13,Surgical Infection Prevention,0.755
2726,17,7 patients,0.755
4551,12,No,0.755
398,17,0 patients,0.755
9195,17,189 patients,0.755
6392,12,Yes,0.755
7579,9,7076511000,0.755
6534,8,CONWAY,0.755
9547,5,ANAHEIM,0.755
4616,12,Yes,0.755
5789,11,Proprietary,0.755
4100,15,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),0.755
3901,6,AZ,0.755
9257,10,Acute Care Hospitals,0.755
8362,4,18300 ROSCOE BLVD,0.755
9583,17,114 patients,0.755
7141,12,Yes,0.755
5687,10,Acute Care Hospitals,0.755
9578,16,100%,0.755
5887,16,100%,0.755
9132,16,97%,0.755
9166,13,Pneumonia,0.755
5152,5,VAN BUREN,0.755
6761,4,CASTRO  DUBOCE STS,0.755
8296,4,1250 16TH STREET,0.755
8551,8,YOLO,0.755
6796,17,148 patients,0.755
9132,2,50180,0.755
3089,8,PULASKI,0.755
4434,5,GILBERT,0.755
9502,9,5308779631,0.755
8051,6,CA,0.755
1817,10,Acute Care Hospitals,0.755
5946,8,CRAIGHEAD,0.755
3811,18,AZ_SCIP-INF-3,0.755
4876,16,100%,0.755
5970,8,INDEPENDENCE,0.755
947,16,65%,0.755
3582,4,5301 EAST GRANT ROAD,0.755
7007,17,380 patients,0.755
4551,2,10001,0.755
1567,5,WETUMPKA,0.755
3466,7,85251,0.755
1922,4,42024 HIGHWAY 195 E,0.755
4659,3,SOUTHEAST ARIZONA MEDICAL CENTER,0.755
8948,6,CA,0.755
5722,8,JACKSON,0.755
1936,4,1330 HIGHWAY 231 SOUTH,0.755
4434,7,85234,0.755
9267,13,Surgical Infection Prevention,0.754
8254,4,508 E HICKORY AVE,0.754
5154,9,8702610000,0.754
940,3,GEORGIANA HOSPITAL,0.754
5851,13,Pneumonia,0.754
3146,13,Pneumonia,0.754
9099,16,98%,0.754
8393,4,1205 E NORTH ST,0.754
911,17,8 patients,0.754
7109,7,95926,0.754
8432,8,SAN JOAQUIN,0.754
3683,7,86403,0.754
2459,5,MONTGOMERY,0.754
4229,8,PIMA,0.754
8273,7,90004,0.754
8822,9,8316245311,0.754
8806,10,Acute Care Hospitals,0.754
8274,13,Surgical Infection Prevention,0.754
5510,8,SEBASTIAN,0.754
7068,11,Voluntary non-profit - Private,0.754
7857,3,ST JOHN-S REGIONAL MEDICAL CENTER,0.754
8738,7,90027,0.754
1182,12,Yes,0.754
3057,10,Acute Care Hospitals,0.754
2348,17,26 patients,0.754
2279,12,Yes,0.754
3747,8,PIMA,0.754
9522,16,100%,0.754
6288,7,72560,0.754
9619,6,CA,0.754
4035,4,5555 WEST THUNDERBIRD ROAD,0.754
9522,17,309 patients,0.754
2401,8,JEFFERSON,0.754
977,3,MEDICAL CENTER ENTERPRISE,0.754
7365,10,Acute Care Hospitals,0.754
4624,7,85602,0.754
3989,10,Acute Care Hospitals,0.754
1573,11,Government - Hospital District or Authority,0.754
6398,17,0 patients,0.754
9453,11,Voluntary non-profit - Other,0.754
2726,11,Voluntary non-profit - Other,0.754
2398,17,152 patients,0.754
9606,9,9098659500,0.754
8532,5,VAN NUYS,0.754
9920,15,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0.754
3387,11,Voluntary non-profit - Other,0.754
2458,10,Acute Care - VA Medical Center,0.754
3428,7,85006,0.754
861,12,Yes,0.754
5940,2,10008,0.754
9913,9,5592285338,0.754
2973,12,Yes,0.754
1673,12,Yes,0.754
9583,12,Yes,0.754
3944,17,93 patients,0.754
8267,17,51 patients,0.754
5268,7,72653,0.754
8894,8,SAN FRANCISCO,0.754
5406,8,CRITTENDEN,0.754
9502,17,6 patients,0.754
8869,10,Acute Care Hospitals,0.754
6075,8,PULASKI,0.754
4368,10,Acute Care Hospitals,0.754
1573,4,1301 BELLEVILLE AVENUE,0.754
5826,16,96%,0.754
6444,10,Critical Access Hospitals,0.754
3794,10,Acute Care Hospitals,0.754
2335,12,Yes,0.754
837,16,75%,0.754
1887,12,Yes,0.754
779,16,100%,0.754
4919,10,Acute Care Hospitals,0.754
8011,4,19933 LAKE CHABOT RD,0.754
7432,2,50063,0.754
4258,6,AZ,0.754
4593,6,AZ,0.754
6557,10,Critical Access Hospitals,0.754
7789,3,SCRIPPS MERCY HOSPITAL,0.754
3494,8,MOHAVE,0.754
210,12,Yes,0.754
4422,5,MESA,0.754
5313,7,72117,0.754
3582,16,97%,0.754
9103,6,CA,0.754
2075,11,Voluntary non-profit - Other,0.754
3191,14,PN-4,0.754
8513,5,VAN NUYS,0.753
3580,17,80 patients,0.753
2448,4,401 MEDICAL PARK DRIVE,0.753
5947,8,CRAIGHEAD,0.753
233,16,100%,0.753
2699,15,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,0.753
977,5,ENTERPRISE,0.753
3389,18,AZ_PN-2,0.753
5717,8,JACKSON,0.753
6534,16,87%,0.753
4697,11,Government - Hospital District or Authority,0.753
7004,3,GROSSMONT HOSPITAL,0.753
3300,12,Yes,0.753
2279,13,Heart Attack,0.753
7007,8,SAN DIEGO,0.753
1725,4,241 ROBERT K WILSON,0.753
8110,3,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,0.753
4951,2,40004,0.753
9256,10,Acute Care Hospitals,0.753
1034,17,4 patients,0.753
7389,2,50058,0.753
9727,11,Voluntary non-profit - Church,0.753
9563,18,CA_PN-4,0.753
6360,11,Voluntary non-profit - Private,0.753
9664,17,56 patients,0.753
7165,12,Yes,0.753
7365,17,560 patients,0.753
8206,10,Acute Care Hospitals,0.753
4035,16,98%,0.753
8278,6,CA,0.753
4023,7,85308,0.753
4065,8,PIMA,0.753
8462,2,50124,0.753
7790,6,CA,0.753
5213,17,51 patients,0.753
8206,11,Voluntary non-profit - Other,0.753
2567,17,10 patients,0.753
8168,10,Acute Care Hospitals,0.753
1885,12,Yes,0.753
4377,4,5656 SOUTH POWER ROAD,0.753
3770,3,PHS INDIAN HOSPITAL-SAN CARLOS,0.753
3014,10,Acute Care Hospitals,0.753
9022,17,604 patients,0.753
4250,11,Proprietary,0.753
4616,7,85602,0.753
2641,16,98%,0.753
1434,12,Yes,0.753
8559,16,100%,0.753
5933,3,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,0.753
6762,3,DAVIES MEDICAL CENTER,0.753
3943,6,AZ,0.753
6549,12,Yes,0.753
9589,3,GARDEN GROVE HOSPITAL & MEDICAL CENTER,0.753
7793,12,Yes,0.753
3670,17,83 patients,0.753
3355,17,33 patients,0.753
5268,11,Voluntary non-profit - Other,0.753
3014,2,30010,0.753
2247,9,3342448330,0.753
5185,5,JONESBORO,0.753
3919,17,3 patients,0.753
2725,10,Acute Care Hospitals,0.753
6557,2,41326,0.753
3670,6,AZ,0.753
3839,7,85032,0.753
8650,5,SAN GABRIEL,0.753
4951,5,FAYETTEVILLE,0.753
8869,3,SIERRA NEVADA MEMORIAL HOSPITAL,0.753
8319,7,94403,0.753
1624,5,TALLAEDGA,0.752
5583,8,MISSISSIPPI,0.752
417,11,Voluntary non-profit - Other,0.752
4437,13,Pneumonia,0.752
4183,5,PHOENIX,0.752
2591,17,355 patients,0.752
4825,4,1171 WEST TARGET RANGE ROAD,0.752
8671,4,726 4TH ST,0.752
5671,2,40076,0.752
1092,11,Voluntary non-profit - Other,0.752
8650,3,SAN GABRIEL VALLEY MEDICAL CENTER,0.752
6408,17,38 patients,0.752
6087,4,5201 NORTH SHORE DRIVE,0.752
2591,13,Heart Failure,0.752
4368,9,9284428165,0.752
8214,7,95816,0.752
4340,9,9287882273,0.752
7052,5,OROVILLE,0.752
1163,15,Heart Attack Patients Given Beta Blocker at Discharge,0.752
8962,9,8056526705,0.752
8621,9,4150291300,0.752
8403,6,CA,0.752
2563,12,Yes,0.752
3348,10,Acute Care Hospitals,0.752
5673,9,5013374911,0.752
9626,4,1911 JOHNSON AVE,0.752
1927,2,10126,0.752
6832,17,14 patients,0.752
6919,6,CA,0.752
5425,4,2215 WILDWOOD AVENUE,0.752
1699,12,No,0.752
9979,8,ALAMEDA,0.752
6642,7,72616,0.752
3112,17,97 patients,0.752
4551,5,PRESCOTT,0.752
8496,5,SAN JOSE,0.752
9453,5,CHULA VISTA,0.752
6202,7,72396,0.752
890,12,Yes,0.752
7434,12,Yes,0.752
8604,7,92404,0.752
1844,4,995 9TH AVENUE SOUTHWEST,0.752
6845,4,200 MISSION BLVD,0.752
6770,11,Voluntary non-profit - Other,0.752
2278,17,0 patients,0.752
1759,5,UNION SPRINGS,0.752
3389,8,GILA,0.752
9022,8,ORANGE,0.752
126,18,AL_AMI-8A,0.752
8821,11,Voluntary non-profit - Private,0.752
1513,11,Government - Hospital District or Authority,0.752
9193,4,1050 LINDEN AVE,0.752
9965,7,90095,0.752
3776,4,5102 WEST CAMPBELL AVENUE,0.752
489,8,DALE,0.752
4908,4,1100 EAST POPLAR STREET,0.752
7615,3,SAN ANTONIO COMMUNITY HOSPITAL,0.752
7874,6,CA,0.752
9225,9,9494997193,0.752
6306,3,HOWARD MEMORIAL HOSPITAL,0.752
7900,5,SAN BERNARDINO,0.752
1472,5,GROVE HILL,0.752
2008,12,Yes,0.752
7171,6,CA,0.752
8929,8,LOS ANGELES,0.752
3839,8,MARICOPA,0.752
9192,11,Voluntary non-profit - Church,0.752
7852,6,CA,0.752
6145,7,72949,0.752
7126,10,Acute Care Hospitals,0.752
9421,12,Yes,0.752
3998,11,Voluntary non-profit - Private,0.752
8378,13,Surgical Infection Prevention,0.752
3711,16,100%,0.752
887,11,Voluntary non-profit - Other,0.752
9356,3,LANCASTER COMMUNITY HOSPITAL,0.752
8555,6,CA,0.752
3644,15,Heart Attack Patients Given Smoking Cessation Advice/Counseling,0.752
210,4,50 MEDICAL PARK EAST DRIVE,0.752
5050,8,WHITE,0.751
1300,9,2563542131,0.751
3481,18,AZ_SCIP-INF-4,0.751
9350,8,LOS ANGELES,0.751
2860,8,KETCHIKAN GATEWAY,0.751
8559,9,7607248411,0.751
3660,17,124 patients,0.751
6036,12,Yes,0.751
5145,11,Proprietary,0.751
3772,12,Yes,0.751
6845,12,Yes,0.751
7852,17,1 patients,0.751
3734,17,84 patients,0.751
5196,16,95%,0.751
974,10,Acute Care Hospitals,0.751
8784,5,FONTANA,0.751
1721,11,Voluntary non-profit - Private,0.751
2817,10,Critical Access Hospitals,0.751
1388,5,DECATUR,0.751
2580,6,AL,0.751
2428,8,RUSSELL,0.751
3989,9,6238795574,0.751
9795,14,SCIP-INF-3,0.751
4023,12,Yes,0.751
9216,6,CA,0.751
6790,13,Surgical Infection Prevention,0.751
662,8,RANDOLPH,0.751
5614,3,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,0.751
9257,11,Proprietary,0.751
5558,10,Acute Care Hospitals,0.751
3057,9,4805156296,0.751
8604,5,SAN BERNARDINO,0.751
7751,10,Acute Care Hospitals,0.751
8701,11,Voluntary non-profit - Private,0.751
2947,17,36 patients,0.751
8296,11,Government - State,0.751
8462,6,CA,0.751
8662,10,Acute Care Hospitals,0.751
2335,3,SHOALS HOSPITAL,0.751
1721,2,10108,0.751
6876,3,MERCY GENERAL HOSPITAL,0.751
1673,3,PRINCETON BAPTIST MEDICAL CENTER,0.751
3923,12,Yes,0.751
2815,4,222 TONGASS DR,0.751
3689,2,30069,0.751
3302,18,AZ_SCIP-VTE-2,0.751
5015,13,Pneumonia,0.751
9453,6,CA,0.751
9193,6,CA,0.751
8490,3,REGIONAL MEDICAL CENTER OF SAN JOSE,0.751
4205,2,30110,0.751
2942,18,AZ_AMI-2,0.751
2868,8,KENAI PENINSULA,0.751
9937,3,SIERRA VIEW DISTRICT HOSPITAL,0.751
8393,10,Acute Care Hospitals,0.751
4205,17,25 patients,0.751
2086,8,SUMTER,0.751
8962,16,93%,0.751
4193,6,AZ,0.751
3117,6,AR,0.751
