ind,attr,val,expectation
228,9,DE KALB,0.62
229,7,AL,0.62
759,2,ANDALUSIA REGIONAL HOSPITAL,0.62
792,7,AL,0.62
27,2,SOUTHEAST ALABAMA MEDICAL CENTER,0.62
609,1,10027,0.62
887,7,AL,0.619
84,7,AL,0.619
158,12,Proprietary,0.619
25,10,3347938701,0.619
403,7,AL,0.619
517,10,3342882100,0.619
357,7,AL,0.619
700,10,3342836541,0.618
879,1,10045,0.618
699,9,ELMORE,0.618
385,2,UNIV OF SOUTH ALABAMA MEDICAL CENTER,0.618
965,11,Acute Care Hospitals,0.618
141,7,AL,0.618
411,13,Yes,0.618
222,9,DE KALB,0.618
274,1,10016,0.618
634,9,LEE,0.618
73,9,LAUDERDALE,0.618
338,2,FLOWERS HOSPITAL,0.617
934,1,10047,0.617
722,1,10035,0.617
696,11,Acute Care Hospitals,0.616
357,12,Proprietary,0.616
74,14,Surgical Infection Prevention,0.616
222,12,Voluntary non-profit - Church,0.616
699,17,100%,0.616
967,9,COFFEE,0.616
794,1,10039,0.615
885,7,AL,0.615
279,7,AL,0.615
725,1,10035,0.615
923,2,RIVERVIEW REGIONAL MEDICAL CENTER,0.615
43,7,AL,0.614
628,1,10029,0.614
61,10,2565938310,0.613
484,7,AL,0.613
640,1,10029,0.613
361,1,10086,0.613
47,7,AL,0.612
698,2,COMMUNITY HOSPITAL INC,0.612
889,17,100%,0.612
450,12,Proprietary,0.612
78,9,LAUDERDALE,0.612
702,7,AL,0.611
714,10,3342836541,0.611
560,1,10024,0.611
128,14,Surgical Infection Prevention,0.611
549,10,3342938000,0.61
217,12,Voluntary non-profit - Private,0.61
452,3,2801 DEBARR ROAD,0.61
752,10,3342228466,0.61
950,11,Acute Care Hospitals,0.61
449,2,ALASKA REGIONAL HOSPITAL,0.609
719,17,100%,0.609
498,11,Acute Care Hospitals,0.609
44,13,Yes,0.609
454,11,Acute Care Hospitals,0.609
347,9,HOUSTON,0.609
866,10,2059216200,0.608
849,11,Acute Care Hospitals,0.608
333,12,Proprietary,0.608
731,2,CULLMAN REGIONAL MEDICAL CENTER,0.608
766,2,ANDALUSIA REGIONAL HOSPITAL,0.608
494,12,Voluntary non-profit - Private,0.607
333,13,Yes,0.607
635,11,Acute Care Hospitals,0.607
159,17,100%,0.607
712,17,100%,0.607
253,9,CLARKE,0.606
294,11,Acute Care Hospitals,0.606
963,2,MEDICAL CENTER ENTERPRISE,0.606
478,7,AL,0.606
977,11,Acute Care Hospitals,0.606
387,14,Heart Attack,0.606
745,12,Proprietary,0.605
315,1,10038,0.605
375,13,Yes,0.604
632,14,Surgical Infection Prevention,0.604
99,11,Acute Care Hospitals,0.604
52,13,Yes,0.604
573,7,AL,0.603
889,1,10045,0.602
939,2,GEORGIANA HOSPITAL,0.602
783,11,Acute Care Hospitals,0.602
248,12,Government - Federal,0.601
23,14,Surgical Infection Prevention,0.6
248,10,3346366221,0.6
956,1,10049,0.599
379,17,100%,0.595
882,10,2059325966,0.594
656,1,10032,0.593
527,12,Voluntary non-profit - Church,0.593
32,12,Government - Hospital District or Authority,0.593
723,9,CULLMAN,0.593
923,7,AL,0.592
280,14,Surgical Infection Prevention,0.592
472,10,3347742601,0.592
257,17,Empty,0.592
573,12,Voluntary non-profit - Other,0.591
328,13,Yes,0.59
137,9,CRENSHAW,0.589
224,9,DE KALB,0.589
409,1,10108,0.584
552,9,MONTGOMERY,0.584
562,10,3342938000,0.583
593,7,AL,0.581
387,10,2514717110,0.58
580,13,Yes,0.565
4,6,BIRMINGHAM,0
579,6,VALLEY,0
150,8,35640,0
208,6,BIRMINGHAM,0
312,6,ANNISTON,0
367,8,35594,0
816,8,35903,0
655,6,WEDOWEE,0
197,8,35235,0
697,6,TALLASSEE,0
429,8,35150,0
486,6,OZARK,0
757,6,ANDALUSIA,0
773,6,ANNISTON,0
686,8,35233,0
138,8,36049,0
291,8,35007,0
71,8,35631,0
94,6,FLORENCE,0
751,8,36420,0
333,8,36305,0
158,8,35640,0
950,6,GEORGIANA,0
500,8,35960,0
140,8,36049,0
94,8,35631,0
491,8,36360,0
961,6,ENTERPRISE,0
89,6,FLORENCE,0
11,6,SHEFFIELD,0
591,6,VALLEY,0
822,6,GADSDEN,0
545,8,36106,0
376,8,35594,0
268,8,36784,0
986,6,ONEONTA,0
57,6,BOAZ,0
421,8,35150,0
711,8,36078,0
284,8,35007,0
326,8,36201,0
64,8,35957,0
924,8,35901,0
602,6,ELBA,0
856,6,HAMILTON,0
45,8,35957,0
213,6,BIRMINGHAM,0
518,6,MONTGOMERY,0
8,6,BIRMINGHAM,0
407,8,36067,0
368,6,WINFIELD,0
691,6,BIRMINGHAM,0
181,6,GUNTERSVILLE,0
475,6,OZARK,0
229,6,FORT PAYNE,0
341,8,36305,0
233,8,35968,0
438,6,ANCHORAGE,0
80,6,FLORENCE,0
896,6,FAYETTE,0
680,8,35233,0
969,6,ENTERPRISE,0
