ind,attr,val,expectation
322,10,2562358900,0.63
552,9,MONTGOMERY,0.597
253,9,CLARKE,0.607
706,11,Acute Care Hospitals,0.617
57,6,BOAZ,0
137,9,CRENSHAW,0.605
799,9,MADISON,0.606
254,1,10015,0.605
294,11,Acute Care Hospitals,0.613
52,13,Yes,0.612
222,9,DE KALB,0.602
588,13,Yes,0.629
73,9,LAUDERDALE,0.642
385,10,2514717110,0.614
512,11,Acute Care Hospitals,0.617
291,8,35007,0
655,2,WEDOWEE HOSPITAL,0.632
730,11,Acute Care Hospitals,0.611
452,3,2801 DEBARR ROAD,0.643
573,7,AL,0.617
867,13,Yes,0.598
537,13,Yes,0.645
23,12,Government - Hospital District or Authority,0.6
27,2,SOUTHEAST ALABAMA MEDICAL CENTER,0.614
454,11,Acute Care Hospitals,0.648
563,10,3342938000,0.622
967,9,COFFEE,0.648
602,6,ELBA,0
939,2,GEORGIANA HOSPITAL,0.601
579,6,VALLEY,0
44,13,Yes,0.619
484,7,AL,0.623
361,1,10086,0.613
699,9,ELMORE,0.618
885,7,AL,0.623
491,8,36360,0
786,9,MADISON,0.616
917,10,2565435200,0.589
494,11,Acute Care Hospitals,0.627
94,8,35631,0
245,1,10015,0.598
218,10,2058383122,0.637
879,1,10045,0.622
781,1,10039,0.643
150,8,35640,0
693,9,ELMORE,0.589
262,10,3346366221,0.648
376,8,35594,0
869,12,Voluntary non-profit - Private,0.592
950,11,Acute Care Hospitals,0.619
99,11,Acute Care Hospitals,0.636
757,6,ANDALUSIA,0
766,2,ANDALUSIA REGIONAL HOSPITAL,0.651
896,6,FAYETTE,0
367,8,35594,0
920,13,Yes,0.601
158,13,Yes,0.637
375,13,Yes,0.626
165,12,Proprietary,0.624
950,6,GEORGIANA,0
505,7,AL,0.621
961,6,ENTERPRISE,0
765,7,AL,0.609
904,2,RIVERVIEW REGIONAL MEDICAL CENTER,0.613
183,7,AL,0.638
82,1,10006,0.659
580,13,Yes,0.636
698,2,COMMUNITY HOSPITAL INC,0.587
856,10,2059216200,0.63
923,2,RIVERVIEW REGIONAL MEDICAL CENTER,0.636
281,11,Acute Care Hospitals,0.581
514,9,CHEROKEE,0.627
68,9,MARSHALL,0.631
714,10,3342836541,0.64
849,11,Acute Care Hospitals,0.595
792,7,AL,0.619
357,7,AL,0.631
47,7,AL,0.638
475,6,OZARK,0
922,13,Yes,0.618
656,1,10032,0.611
429,8,35150,0
764,10,3342228466,0.62
267,11,Acute Care Hospitals,0.627
450,12,Proprietary,0.611
527,12,Voluntary non-profit - Church,0.62
158,8,35640,0
847,12,Voluntary non-profit - Private,0.639
387,7,AL,0.665
629,13,Yes,0.628
541,9,MONTGOMERY,0.637
387,10,2514717110,0.647
158,12,Proprietary,0.621
988,2,ST VINCENTS BLOUNT,0.641
222,12,Voluntary non-profit - Church,0.615
549,10,3342938000,0.631
486,6,OZARK,0
37,10,3347938701,0.621
458,9,JEFFERSON,0.597
4,6,BIRMINGHAM,0
963,2,MEDICAL CENTER ENTERPRISE,0.613
43,7,AL,0.652
138,8,36049,0
214,1,10011,0.61
560,1,10024,0.603
593,7,AL,0.641
705,1,10034,0.629
561,2,JACKSON HOSPITAL & CLINIC INC,0.63
45,8,35957,0
248,12,Government - Federal,0.637
120,7,AL,0.598
889,1,10045,0.598
224,9,DE KALB,0.604
78,9,LAUDERDALE,0.627
403,7,AL,0.615
478,7,AL,0.612
228,9,DE KALB,0.622
783,11,Acute Care Hospitals,0.609
166,7,AL,0.632
325,9,CALHOUN,0.618
759,2,ANDALUSIA REGIONAL HOSPITAL,0.632
860,1,10044,0.645
213,6,BIRMINGHAM,0
634,9,LEE,0.622
51,7,AL,0.628
565,13,Yes,0.592
46,1,10005,0.598
314,12,Proprietary,0.619
675,13,Yes,0.611
66,10,2565938310,0.618
686,8,35233,0
697,6,TALLASSEE,0
239,9,DE KALB,0.622
268,8,36784,0
654,13,No,0.638
722,1,10035,0.599
419,13,No,0.607
466,9,JEFFERSON,0.623
217,12,Voluntary non-profit - Private,0.636
924,8,35901,0
14,1,10019,0.585
603,9,COFFEE,0.617
229,7,AL,0.633
752,10,3342228466,0.626
43,12,Government - Hospital District or Authority,0.599
99,7,AL,0.616
200,11,Acute Care Hospitals,0.628
655,6,WEDOWEE,0
333,13,Yes,0.607
214,11,Acute Care Hospitals,0.619
680,8,35233,0
341,8,36305,0
646,1,10032,0.638
560,7,AL,0.615
114,12,Voluntary non-profit - Private,0.632
357,12,Proprietary,0.615
244,2,DEKALB REGIONAL MEDICAL CENTER,0.583
790,1,10039,0.611
887,7,AL,0.627
731,9,CULLMAN,0.623
918,9,ETOWAH,0.615
438,6,ANCHORAGE,0
312,6,ANNISTON,0
494,12,Voluntary non-profit - Private,0.615
745,12,Proprietary,0.642
313,9,CALHOUN,0.606
723,9,CULLMAN,0.609
890,13,Yes,0.625
163,12,Proprietary,0.637
229,6,FORT PAYNE,0
407,8,36067,0
866,10,2059216200,0.618
700,10,3342836541,0.625
882,10,2059325966,0.629
89,6,FLORENCE,0
333,12,Proprietary,0.622
457,12,Government - Hospital District or Authority,0.617
