ind,attr,val,expectation
700,10,3342836541,0.629
262,10,3346366221,0.629
222,9,DE KALB,0.629
628,1,10029,0.629
561,2,JACKSON HOSPITAL & CLINIC INC,0.629
847,12,Voluntary non-profit - Private,0.629
781,1,10039,0.628
43,12,Government - Hospital District or Authority,0.628
314,12,Proprietary,0.628
367,14,Heart Attack,0.628
745,12,Proprietary,0.628
128,14,Heart Attack,0.628
780,11,Acute Care Hospitals,0.628
591,9,CHAMBERS,0.628
165,12,Proprietary,0.627
860,1,10044,0.627
52,13,Yes,0.627
46,1,10005,0.626
114,12,Voluntary non-profit - Private,0.626
419,13,No,0.626
457,12,Government - Hospital District or Authority,0.626
387,14,Heart Failure,0.626
810,13,Yes,0.626
370,14,Surgical Infection Prevention,0.626
40,11,Acute Care Hospitals,0.626
573,7,AL,0.626
23,14,Pneumonia,0.626
387,7,AL,0.625
505,7,AL,0.625
917,10,2565435200,0.625
603,9,COFFEE,0.625
698,2,COMMUNITY HOSPITAL INC,0.625
588,13,Yes,0.625
870,14,Surgical Infection Prevention,0.625
963,2,MEDICAL CENTER ENTERPRISE,0.625
22,14,Heart Attack,0.625
244,2,DEKALB REGIONAL MEDICAL CENTER,0.625
183,7,AL,0.624
752,10,3342228466,0.624
466,9,JEFFERSON,0.624
522,13,Yes,0.624
219,12,Voluntary non-profit - Private,0.624
778,2,HUNTSVILLE HOSPITAL,0.624
379,17,100%,0.623
699,14,Surgical Infection Prevention,0.623
889,17,Empty,0.623
132,2,CRENSHAW COMMUNITY HOSPITAL,0.623
759,2,ANDALUSIA REGIONAL HOSPITAL,0.623
594,10,3348972257,0.623
690,9,JEFFERSON,0.623
781,14,Pneumonia,0.623
164,17,100%,0.622
573,12,Voluntary non-profit - Other,0.622
904,2,RIVERVIEW REGIONAL MEDICAL CENTER,0.622
635,11,Acute Care Hospitals,0.622
579,9,CHAMBERS,0.622
44,13,Yes,0.622
472,10,3347742601,0.622
494,11,Acute Care Hospitals,0.621
609,1,10027,0.621
401,14,Heart Attack,0.621
975,14,Surgical Infection Prevention,0.621
609,14,Heart Attack,0.621
484,7,AL,0.621
17,11,Acute Care Hospitals,0.621
333,12,Proprietary,0.621
792,7,AL,0.62
920,13,Yes,0.62
78,9,LAUDERDALE,0.62
248,12,Government - Federal,0.619
427,17,100%,0.619
257,14,Surgical Infection Prevention,0.619
673,9,JEFFERSON,0.619
717,14,Heart Attack,0.619
634,9,LEE,0.619
315,1,10038,0.618
253,17,Empty,0.618
756,1,10036,0.618
84,7,AL,0.618
328,13,Yes,0.618
549,10,3342938000,0.618
237,14,Surgical Infection Prevention,0.617
786,9,MADISON,0.617
884,10,2059325966,0.617
873,12,Voluntary non-profit - Private,0.617
385,2,UNIV OF SOUTH ALABAMA MEDICAL CENTER,0.617
656,1,10032,0.617
357,7,AL,0.617
706,11,Acute Care Hospitals,0.617
565,13,Yes,0.616
934,1,10047,0.616
882,10,2059325966,0.616
944,9,BUTLER,0.616
731,2,CULLMAN REGIONAL MEDICAL CENTER,0.616
338,2,FLOWERS HOSPITAL,0.616
230,14,Heart Attack,0.616
879,1,10045,0.616
790,1,10039,0.615
99,11,Acute Care Hospitals,0.615
99,7,AL,0.615
646,1,10032,0.615
878,11,Acute Care Hospitals,0.615
764,10,3342228466,0.615
719,17,100%,0.615
785,12,Government - Hospital District or Authority,0.615
533,11,Acute Care Hospitals,0.614
655,2,WEDOWEE HOSPITAL,0.614
214,11,Acute Care Hospitals,0.614
702,7,AL,0.614
798,13,Yes,0.614
200,14,Pneumonia,0.613
188,17,100%,0.613
988,2,ST VINCENTS BLOUNT,0.613
239,17,100%,0.613
478,7,AL,0.613
856,10,2059216200,0.613
245,1,10015,0.612
406,17,100%,0.612
43,7,AL,0.612
25,10,3347938701,0.612
815,11,Acute Care Hospitals,0.612
491,11,Acute Care Hospitals,0.611
137,9,CRENSHAW,0.611
166,7,AL,0.611
956,1,10049,0.611
450,12,Proprietary,0.61
163,12,Proprietary,0.61
965,11,Acute Care Hospitals,0.61
158,13,Yes,0.61
537,13,Yes,0.61
452,3,2801 DEBARR ROAD,0.609
770,17,100%,0.609
37,10,3347938701,0.609
783,11,Acute Care Hospitals,0.608
228,9,DE KALB,0.608
563,10,3342938000,0.608
387,10,2514717110,0.608
239,12,Voluntary non-profit - Church,0.608
705,1,10034,0.608
896,9,FAYETTE,0.607
73,9,LAUDERDALE,0.607
281,11,Acute Care Hospitals,0.607
361,1,10086,0.606
82,1,10006,0.606
552,9,MONTGOMERY,0.606
699,17,100%,0.606
274,1,10016,0.606
267,11,Acute Care Hospitals,0.605
723,9,CULLMAN,0.605
319,13,Yes,0.604
640,1,10029,0.604
386,2,UNIV OF SOUTH ALABAMA MEDICAL CENTER,0.604
699,9,ELMORE,0.604
541,9,MONTGOMERY,0.604
51,7,AL,0.604
28,12,Government - Hospital District or Authority,0.603
68,9,MARSHALL,0.603
514,9,CHEROKEE,0.603
253,9,CLARKE,0.603
711,2,COMMUNITY HOSPITAL INC,0.603
675,13,Yes,0.602
120,7,AL,0.602
217,12,Voluntary non-profit - Private,0.601
494,12,Voluntary non-profit - Private,0.601
357,12,Proprietary,0.601
61,10,2565938310,0.6
794,1,10039,0.6
589,11,Acute Care Hospitals,0.599
939,2,GEORGIANA HOSPITAL,0.599
375,13,Yes,0.598
593,7,AL,0.598
66,10,2565938310,0.598
903,11,Acute Care Hospitals,0.598
869,12,Voluntary non-profit - Private,0.597
923,7,AL,0.597
573,10,3347561400,0.596
967,9,COFFEE,0.596
333,13,Yes,0.596
887,7,AL,0.596
102,10,3344933541,0.589
449,2,ALASKA REGIONAL HOSPITAL,0.587
528,9,MONTGOMERY,0.583
403,7,AL,0.582
693,9,ELMORE,0.582
491,8,36360,0
376,8,35594,0
333,8,36305,0
94,6,FLORENCE,0
686,8,35233,0
591,6,VALLEY,0
208,6,BIRMINGHAM,0
421,8,35150,0
545,8,36106,0
150,8,35640,0
268,8,36784,0
4,6,BIRMINGHAM,0
284,8,35007,0
326,8,36201,0
341,8,36305,0
896,6,FAYETTE,0
680,8,35233,0
64,8,35957,0
45,8,35957,0
213,6,BIRMINGHAM,0
969,6,ENTERPRISE,0
429,8,35150,0
407,8,36067,0
579,6,VALLEY,0
691,6,BIRMINGHAM,0
312,6,ANNISTON,0
816,8,35903,0
486,6,OZARK,0
367,8,35594,0
80,6,FLORENCE,0
233,8,35968,0
89,6,FLORENCE,0
986,6,ONEONTA,0
438,6,ANCHORAGE,0
57,6,BOAZ,0
140,8,36049,0
94,8,35631,0
856,6,HAMILTON,0
924,8,35901,0
475,6,OZARK,0
697,6,TALLASSEE,0
181,6,GUNTERSVILLE,0
655,6,WEDOWEE,0
518,6,MONTGOMERY,0
368,6,WINFIELD,0
229,6,FORT PAYNE,0
8,6,BIRMINGHAM,0
822,6,GADSDEN,0
291,8,35007,0
773,6,ANNISTON,0
602,6,ELBA,0
197,8,35235,0
71,8,35631,0
751,8,36420,0
138,8,36049,0
757,6,ANDALUSIA,0
711,8,36078,0
158,8,35640,0
950,6,GEORGIANA,0
961,6,ENTERPRISE,0
11,6,SHEFFIELD,0
500,8,35960,0
