ind,attr,val,expectation
503,9,CHEROKEE,0.651
326,8,36201,0
711,8,36078,0
573,10,3347561400,0.604
589,11,Acute Care Hospitals,0.623
319,13,Yes,0.609
248,10,3346366221,0.604
217,9,JEFFERSON,0.623
32,12,Government - Hospital District or Authority,0.621
472,10,3347742601,0.628
102,10,3344933541,0.61
628,1,10029,0.61
140,8,36049,0
233,8,35968,0
691,6,BIRMINGHAM,0
94,6,FLORENCE,0
934,1,10047,0.614
181,6,GUNTERSVILLE,0
778,2,HUNTSVILLE HOSPITAL,0.64
609,1,10027,0.616
816,8,35903,0
731,2,CULLMAN REGIONAL MEDICAL CENTER,0.632
696,11,Acute Care Hospitals,0.603
922,2,RIVERVIEW REGIONAL MEDICAL CENTER,0.646
896,9,FAYETTE,0.625
711,2,COMMUNITY HOSPITAL INC,0.629
667,10,2059344011,0.643
132,2,CRENSHAW COMMUNITY HOSPITAL,0.615
328,13,Yes,0.614
500,8,35960,0
518,6,MONTGOMERY,0
635,11,Acute Care Hospitals,0.634
28,12,Government - Hospital District or Authority,0.626
284,8,35007,0
160,12,Proprietary,0.619
239,12,Voluntary non-profit - Church,0.596
449,2,ALASKA REGIONAL HOSPITAL,0.63
798,13,Yes,0.618
343,10,3347935000,0.639
856,6,HAMILTON,0
878,11,Acute Care Hospitals,0.611
141,7,AL,0.614
498,11,Acute Care Hospitals,0.616
322,10,2562358900,0.628
552,9,MONTGOMERY,0.642
706,11,Acute Care Hospitals,0.592
253,9,CLARKE,0.634
164,17,100%,0.604
57,6,BOAZ,0
137,9,CRENSHAW,0.624
799,9,MADISON,0.64
254,1,10015,0.6
294,11,Acute Care Hospitals,0.601
52,13,Yes,0.627
222,9,DE KALB,0.613
588,13,Yes,0.628
73,9,LAUDERDALE,0.633
385,10,2514717110,0.619
337,17,100%,0.621
512,11,Acute Care Hospitals,0.607
291,8,35007,0
655,2,WEDOWEE HOSPITAL,0.626
730,11,Acute Care Hospitals,0.611
452,3,2801 DEBARR ROAD,0.615
573,7,AL,0.598
537,13,Yes,0.624
867,13,Yes,0.639
27,2,SOUTHEAST ALABAMA MEDICAL CENTER,0.609
23,12,Government - Hospital District or Authority,0.64
454,11,Acute Care Hospitals,0.604
967,9,COFFEE,0.63
563,10,3342938000,0.639
602,6,ELBA,0
939,2,GEORGIANA HOSPITAL,0.63
579,6,VALLEY,0
44,13,Yes,0.638
484,7,AL,0.584
361,1,10086,0.604
699,9,ELMORE,0.612
885,7,AL,0.631
491,8,36360,0
786,9,MADISON,0.617
917,10,2565435200,0.632
494,11,Acute Care Hospitals,0.608
94,8,35631,0
218,10,2058383122,0.607
245,1,10015,0.648
879,1,10045,0.63
781,1,10039,0.605
150,8,35640,0
693,9,ELMORE,0.609
262,10,3346366221,0.659
376,8,35594,0
869,12,Voluntary non-profit - Private,0.617
950,11,Acute Care Hospitals,0.637
99,11,Acute Care Hospitals,0.647
757,6,ANDALUSIA,0
766,2,ANDALUSIA REGIONAL HOSPITAL,0.617
896,6,FAYETTE,0
367,8,35594,0
920,13,Yes,0.611
158,13,Yes,0.621
375,13,Yes,0.646
165,12,Proprietary,0.65
950,6,GEORGIANA,0
505,7,AL,0.621
961,6,ENTERPRISE,0
765,7,AL,0.62
904,2,RIVERVIEW REGIONAL MEDICAL CENTER,0.622
183,7,AL,0.611
82,1,10006,0.636
580,13,Yes,0.585
856,10,2059216200,0.605
698,2,COMMUNITY HOSPITAL INC,0.63
923,2,RIVERVIEW REGIONAL MEDICAL CENTER,0.622
414,18,125 patients,0.626
281,11,Acute Care Hospitals,0.592
68,9,MARSHALL,0.612
514,9,CHEROKEE,0.613
714,10,3342836541,0.614
849,11,Acute Care Hospitals,0.596
792,7,AL,0.627
357,7,AL,0.63
47,7,AL,0.61
475,6,OZARK,0
922,13,Yes,0.621
656,1,10032,0.617
429,8,35150,0
764,10,3342228466,0.629
267,11,Acute Care Hospitals,0.599
450,12,Proprietary,0.607
527,12,Voluntary non-profit - Church,0.637
158,8,35640,0
387,7,AL,0.608
847,12,Voluntary non-profit - Private,0.617
629,13,Yes,0.633
541,9,MONTGOMERY,0.624
387,10,2514717110,0.628
158,12,Proprietary,0.616
988,2,ST VINCENTS BLOUNT,0.629
222,12,Voluntary non-profit - Church,0.634
549,10,3342938000,0.598
486,6,OZARK,0
37,10,3347938701,0.618
458,9,JEFFERSON,0.624
414,11,Acute Care Hospitals,0.608
4,6,BIRMINGHAM,0
963,2,MEDICAL CENTER ENTERPRISE,0.604
43,7,AL,0.598
138,8,36049,0
214,1,10011,0.643
560,1,10024,0.622
593,7,AL,0.619
561,2,JACKSON HOSPITAL & CLINIC INC,0.596
705,1,10034,0.613
45,8,35957,0
248,12,Government - Federal,0.639
224,9,DE KALB,0.606
120,7,AL,0.61
78,9,LAUDERDALE,0.628
889,1,10045,0.629
403,7,AL,0.647
478,7,AL,0.621
228,9,DE KALB,0.576
166,7,AL,0.643
783,11,Acute Care Hospitals,0.647
325,9,CALHOUN,0.617
759,2,ANDALUSIA REGIONAL HOSPITAL,0.61
860,1,10044,0.654
213,6,BIRMINGHAM,0
634,9,LEE,0.624
51,7,AL,0.63
565,13,Yes,0.614
46,1,10005,0.628
314,12,Proprietary,0.605
675,13,Yes,0.602
66,10,2565938310,0.608
686,8,35233,0
697,6,TALLASSEE,0
239,9,DE KALB,0.606
268,8,36784,0
654,13,No,0.644
722,1,10035,0.605
419,13,No,0.624
466,9,JEFFERSON,0.613
217,12,Voluntary non-profit - Private,0.623
924,8,35901,0
14,1,10019,0.599
603,9,COFFEE,0.621
229,7,AL,0.635
752,10,3342228466,0.598
43,12,Government - Hospital District or Authority,0.636
99,7,AL,0.597
200,11,Acute Care Hospitals,0.64
655,6,WEDOWEE,0
333,13,Yes,0.59
214,11,Acute Care Hospitals,0.611
680,8,35233,0
341,8,36305,0
646,1,10032,0.598
114,12,Voluntary non-profit - Private,0.621
560,7,AL,0.626
357,12,Proprietary,0.641
244,2,DEKALB REGIONAL MEDICAL CENTER,0.653
790,1,10039,0.617
887,7,AL,0.621
159,17,100%,0.623
731,9,CULLMAN,0.638
918,9,ETOWAH,0.61
438,6,ANCHORAGE,0
312,6,ANNISTON,0
494,12,Voluntary non-profit - Private,0.586
745,12,Proprietary,0.626
723,9,CULLMAN,0.614
890,13,Yes,0.627
313,9,CALHOUN,0.631
163,12,Proprietary,0.6
387,14,Heart Attack,0.606
229,6,FORT PAYNE,0
407,8,36067,0
866,10,2059216200,0.632
700,10,3342836541,0.614
882,10,2059325966,0.594
89,6,FLORENCE,0
333,12,Proprietary,0.627
457,12,Government - Hospital District or Authority,0.64
